GO.ID	Term	Annotated	Raw.P.Value
GO:0015804	neutral amino acid transport	34	0.72339
GO:0016571	histone methylation	131	0.72400
GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	3	0.72417
GO:0035278	miRNA mediated inhibition of translation	15	0.72452
GO:0033687	osteoblast proliferation	23	0.72459
GO:1901800	positive regulation of proteasomal protein catabolic process	111	0.72460
GO:0060352	cell adhesion molecule production	10	0.72463
GO:0051494	negative regulation of cytoskeleton organization	126	0.72477
GO:0003383	apical constriction	4	0.72482
GO:0018406	protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan	5	0.72543
GO:1903008	organelle disassembly	110	0.72556
GO:1901992	positive regulation of mitotic cell cycle phase transition	71	0.72570
GO:0018008	N-terminal peptidyl-glycine N-myristoylation	2	0.72591
GO:2001055	positive regulation of mesenchymal cell apoptotic process	1	0.72605
GO:0090427	activation of meiosis	2	0.72611
GO:0043279	response to alkaloid	61	0.72627
GO:0034115	negative regulation of heterotypic cell-cell adhesion	7	0.72627
GO:0072684	mitochondrial tRNA 3'-trailer cleavage, endonucleolytic	1	0.72644
GO:0090646	mitochondrial tRNA processing	12	0.72669
GO:0035574	histone H4-K20 demethylation	3	0.72681
GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	12	0.72686
GO:0046084	adenine biosynthetic process	3	0.72695
GO:0033599	regulation of mammary gland epithelial cell proliferation	14	0.72697
GO:0007220	Notch receptor processing	9	0.72706
GO:0070672	response to interleukin-15	6	0.72727
GO:0060040	retinal bipolar neuron differentiation	1	0.72741
GO:2000864	regulation of estradiol secretion	1	0.72761
GO:0061951	establishment of protein localization to plasma membrane	53	0.72784
GO:0050434	positive regulation of viral transcription	3	0.72788
GO:0003016	respiratory system process	27	0.72789
GO:0030901	midbrain development	63	0.72790
GO:0002729	positive regulation of natural killer cell cytokine production	5	0.72800
GO:0002643	regulation of tolerance induction	12	0.72814
GO:0006605	protein targeting	290	0.72818
GO:0035711	T-helper 1 cell activation	2	0.72839
GO:0018009	N-terminal peptidyl-L-cysteine N-palmitoylation	1	0.72868
GO:0061966	establishment of left/right asymmetry	5	0.72869
GO:1905242	response to 3,3',5-triiodo-L-thyronine	3	0.72879
GO:0051123	RNA polymerase II preinitiation complex assembly	18	0.72882
GO:0016031	tRNA import into mitochondrion	1	0.72887
GO:0006014	D-ribose metabolic process	3	0.72889
GO:0062029	positive regulation of stress granule assembly	2	0.72894
GO:0043011	myeloid dendritic cell differentiation	14	0.72914
GO:0030010	establishment of cell polarity	123	0.72931
GO:0035136	forelimb morphogenesis	21	0.72932
GO:0040014	regulation of multicellular organism growth	46	0.72934
GO:1905035	negative regulation of antifungal innate immune response	2	0.72949
GO:0098868	bone growth	25	0.72956
GO:0035137	hindlimb morphogenesis	21	0.72965
GO:0071926	endocannabinoid signaling pathway	5	0.72977
GO:0016556	mRNA modification	24	0.73002
GO:0000103	sulfate assimilation	2	0.73017
GO:0019725	cellular homeostasis	562	0.73019
GO:1902626	assembly of large subunit precursor of preribosome	2	0.73086
GO:0030393	fructoselysine metabolic process	1	0.73091
GO:0000349	generation of catalytic spliceosome for first transesterification step	3	0.73096
GO:0036525	protein deglycation	2	0.73097
GO:0035336	long-chain fatty-acyl-CoA metabolic process	20	0.73101
GO:0045906	negative regulation of vasoconstriction	6	0.73113
GO:0045777	positive regulation of blood pressure	15	0.73117
GO:0060298	positive regulation of sarcomere organization	3	0.73124
GO:0006363	termination of RNA polymerase I transcription	4	0.73126
GO:0070194	synaptonemal complex disassembly	2	0.73127
GO:0002519	natural killer cell tolerance induction	2	0.73155
GO:0032202	telomere assembly	6	0.73180
GO:0010961	cellular magnesium ion homeostasis	3	0.73247
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process	18	0.73258
GO:0002940	tRNA N2-guanine methylation	2	0.73264
GO:0046204	nor-spermidine metabolic process	1	0.73294
GO:0032920	putrescine acetylation	1	0.73294
GO:0032919	spermine acetylation	1	0.73294
GO:0043984	histone H4-K16 acetylation	19	0.73316
GO:0085029	extracellular matrix assembly	32	0.73339
GO:0055065	metal ion homeostasis	369	0.73344
GO:0051386	regulation of neurotrophin TRK receptor signaling pathway	8	0.73365
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	4	0.73366
GO:0006486	protein glycosylation	188	0.73394
GO:0048762	mesenchymal cell differentiation	178	0.73424
GO:2001287	negative regulation of caveolin-mediated endocytosis	2	0.73456
GO:1902035	positive regulation of hematopoietic stem cell proliferation	5	0.73471
GO:0072711	cellular response to hydroxyurea	9	0.73476
GO:1903744	positive regulation of anterograde synaptic vesicle transport	2	0.73524
GO:0033512	L-lysine catabolic process to acetyl-CoA via saccharopine	3	0.73527
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	30	0.73543
GO:0032792	negative regulation of CREB transcription factor activity	4	0.73550
GO:0032981	mitochondrial respiratory chain complex I assembly	57	0.73563
GO:0031439	positive regulation of mRNA cleavage	1	0.73565
GO:2000975	positive regulation of pro-B cell differentiation	1	0.73565
GO:0071168	protein localization to chromatin	29	0.73646
GO:0002502	peptide antigen assembly with MHC class I protein complex	2	0.73647
GO:0006998	nuclear envelope organization	46	0.73667
GO:0090205	positive regulation of cholesterol metabolic process	8	0.73693
GO:0016574	histone ubiquitination	47	0.73693
GO:0030510	regulation of BMP signaling pathway	65	0.73701
GO:0120188	regulation of bile acid secretion	3	0.73711
GO:0060050	positive regulation of protein glycosylation	9	0.73716
GO:0070857	regulation of bile acid biosynthetic process	5	0.73718
GO:0097051	establishment of protein localization to endoplasmic reticulum membrane	3	0.73733
GO:2000870	regulation of progesterone secretion	1	0.73758
GO:0060354	negative regulation of cell adhesion molecule production	4	0.73762
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	129	0.73787
GO:0010917	negative regulation of mitochondrial membrane potential	9	0.73811
GO:0021546	rhombomere development	3	0.73828
GO:0021930	cerebellar granule cell precursor proliferation	8	0.73834
GO:0031583	phospholipase D-activating G protein-coupled receptor signaling pathway	1	0.73854
GO:0042313	protein kinase C deactivation	1	0.73854
GO:0043179	rhythmic excitation	1	0.73854
GO:0001821	histamine secretion	6	0.73855
GO:0015782	CMP-N-acetylneuraminate transmembrane transport	1	0.73883
GO:0043615	astrocyte cell migration	4	0.73916
GO:0097252	oligodendrocyte apoptotic process	4	0.73926
GO:2001135	regulation of endocytic recycling	10	0.73927
GO:0002309	T cell proliferation involved in immune response	2	0.73933
GO:0060052	neurofilament cytoskeleton organization	6	0.73943
GO:0062173	brexanolone metabolic process	1	0.73960
GO:0008207	C21-steroid hormone metabolic process	21	0.73963
GO:0045940	positive regulation of steroid metabolic process	17	0.74006
GO:1901373	lipid hydroperoxide transport	1	0.74008
GO:0006289	nucleotide-excision repair	53	0.74011
GO:0032385	positive regulation of intracellular cholesterol transport	3	0.74020
GO:0007339	binding of sperm to zona pellucida	22	0.74037
GO:0071403	cellular response to high density lipoprotein particle stimulus	2	0.74056
GO:0043097	pyrimidine nucleoside salvage	2	0.74069
GO:0060414	aorta smooth muscle tissue morphogenesis	3	0.74078
GO:2000463	positive regulation of excitatory postsynaptic potential	17	0.74081
GO:0070476	rRNA (guanine-N7)-methylation	2	0.74097
GO:0051583	dopamine uptake involved in synaptic transmission	8	0.74101
GO:0002866	positive regulation of acute inflammatory response to antigenic stimulus	4	0.74103
GO:1903181	positive regulation of dopamine biosynthetic process	2	0.74110
GO:2000157	negative regulation of ubiquitin-specific protease activity	2	0.74110
GO:1903094	negative regulation of protein K48-linked deubiquitination	2	0.74110
GO:0060632	regulation of microtubule-based movement	37	0.74123
GO:0051036	regulation of endosome size	4	0.74143
GO:0034622	cellular protein-containing complex assembly	943	0.74144
GO:1901984	negative regulation of protein acetylation	17	0.74150
GO:0048710	regulation of astrocyte differentiation	20	0.74169
GO:0050881	musculoskeletal movement	29	0.74170
GO:0070541	response to platinum ion	2	0.74178
GO:1905430	cellular response to glycine	2	0.74192
GO:0061589	calcium activated phosphatidylserine scrambling	2	0.74219
GO:0035590	purinergic nucleotide receptor signaling pathway	11	0.74226
GO:1904691	negative regulation of type B pancreatic cell proliferation	2	0.74232
GO:0031581	hemidesmosome assembly	5	0.74238
GO:0002038	positive regulation of L-glutamate import across plasma membrane	3	0.74242
GO:0016080	synaptic vesicle targeting	2	0.74246
GO:0030030	cell projection organization	1160	0.74252
GO:1905564	positive regulation of vascular endothelial cell proliferation	11	0.74254
GO:0032775	DNA methylation on adenine	2	0.74260
GO:0120049	snRNA (adenine-N6)-methylation	2	0.74260
GO:0035803	egg coat formation	2	0.74264
GO:0036016	cellular response to interleukin-3	5	0.74299
GO:2000171	negative regulation of dendrite development	4	0.74310
GO:0031060	regulation of histone methylation	63	0.74312
GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway	8	0.74316
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	20	0.74329
GO:2001014	regulation of skeletal muscle cell differentiation	14	0.74337
GO:0071044	histone mRNA catabolic process	11	0.74342
GO:0044779	meiotic spindle checkpoint	2	0.74351
GO:1902445	regulation of mitochondrial membrane permeability involved in programmed necrotic cell death	3	0.74371
GO:0006702	androgen biosynthetic process	5	0.74436
GO:2001033	negative regulation of double-strand break repair via nonhomologous end joining	6	0.74444
GO:0003012	muscle system process	246	0.74449
GO:0034501	protein localization to kinetochore	17	0.74452
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	39	0.74455
GO:0043266	regulation of potassium ion transport	54	0.74466
GO:0016267	O-glycan processing, core 1	2	0.74477
GO:0042126	nitrate metabolic process	4	0.74478
GO:0097194	execution phase of apoptosis	53	0.74497
GO:0042321	negative regulation of circadian sleep/wake cycle, sleep	1	0.74527
GO:0090325	regulation of locomotion involved in locomotory behavior	3	0.74529
GO:0042756	drinking behavior	3	0.74529
GO:0046081	dUTP catabolic process	1	0.74546
GO:0006829	zinc ion transport	18	0.74576
GO:0071340	skeletal muscle acetylcholine-gated channel clustering	8	0.74592
GO:0140570	extraction of mislocalized protein from mitochondrial outer membrane	1	0.74594
GO:0048254	snoRNA localization	5	0.74594
GO:0071140	resolution of mitotic recombination intermediates	2	0.74612
GO:0006356	regulation of transcription by RNA polymerase I	33	0.74627
GO:0044314	protein K27-linked ubiquitination	6	0.74640
GO:0043972	histone H3-K23 acetylation	1	0.74651
GO:0003192	mitral valve formation	2	0.74666
GO:0007221	positive regulation of transcription of Notch receptor target	7	0.74666
GO:0090086	negative regulation of protein deubiquitination	4	0.74672
GO:0021707	cerebellar granule cell differentiation	6	0.74695
GO:0006513	protein monoubiquitination	66	0.74716
GO:0036049	peptidyl-lysine desuccinylation	2	0.74747
GO:0061699	peptidyl-lysine deglutarylation	2	0.74747
GO:0045116	protein neddylation	18	0.74753
GO:0006953	acute-phase response	23	0.74758
GO:1904862	inhibitory synapse assembly	7	0.74771
GO:0060008	Sertoli cell differentiation	12	0.74774
GO:0050884	neuromuscular process controlling posture	11	0.74779
GO:0051066	dihydrobiopterin metabolic process	2	0.74781
GO:1903944	negative regulation of hepatocyte apoptotic process	4	0.74837
GO:0010389	regulation of G2/M transition of mitotic cell cycle	98	0.74838
GO:0016064	immunoglobulin mediated immune response	74	0.74847
GO:0099630	postsynaptic neurotransmitter receptor cycle	1	0.74861
GO:0007159	leukocyte cell-cell adhesion	240	0.74864
GO:0098814	spontaneous synaptic transmission	8	0.74865
GO:0045579	positive regulation of B cell differentiation	10	0.74900
GO:0090169	regulation of spindle assembly	26	0.74944
GO:0007029	endoplasmic reticulum organization	79	0.74957
GO:0051961	negative regulation of nervous system development	101	0.74957
GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	7	0.74960
GO:2000116	regulation of cysteine-type endopeptidase activity	179	0.74980
GO:1901631	positive regulation of presynaptic membrane organization	1	0.74995
GO:0033077	T cell differentiation in thymus	60	0.75011
GO:0048193	Golgi vesicle transport	274	0.75016
GO:0098921	retrograde trans-synaptic signaling by endocannabinoid	5	0.75021
GO:1904719	positive regulation of AMPA glutamate receptor clustering	2	0.75044
GO:0006085	acetyl-CoA biosynthetic process	17	0.75068
GO:0001556	oocyte maturation	21	0.75069
GO:0032765	positive regulation of mast cell cytokine production	3	0.75094
GO:0097340	inhibition of cysteine-type endopeptidase activity	6	0.75111
GO:0001712	ectodermal cell fate commitment	2	0.75125
GO:0006261	DNA-dependent DNA replication	154	0.75130
GO:0007258	JUN phosphorylation	2	0.75138
GO:0009235	cobalamin metabolic process	9	0.75141
GO:0015891	siderophore transport	1	0.75185
GO:0097577	sequestering of iron ion	4	0.75194
GO:0006660	phosphatidylserine catabolic process	3	0.75237
GO:0098734	macromolecule depalmitoylation	13	0.75240
GO:0033386	geranylgeranyl diphosphate biosynthetic process	1	0.75261
GO:0001835	blastocyst hatching	24	0.75266
GO:0034205	amyloid-beta formation	35	0.75286
GO:2000438	negative regulation of monocyte extravasation	1	0.75309
GO:2000560	positive regulation of CD24 production	1	0.75309
GO:1905631	cellular response to glyceraldehyde	1	0.75309
GO:0060466	activation of meiosis involved in egg activation	1	0.75309
GO:0097750	endosome membrane tubulation	2	0.75313
GO:0032743	positive regulation of interleukin-2 production	26	0.75317
GO:0034447	very-low-density lipoprotein particle clearance	3	0.75340
GO:0035683	memory T cell extravasation	2	0.75353
GO:0046356	acetyl-CoA catabolic process	3	0.75380
GO:1990776	response to angiotensin	19	0.75387
GO:0046854	phosphatidylinositol phosphorylation	47	0.75400
GO:0043248	proteasome assembly	13	0.75404
GO:0001944	vasculature development	520	0.75423
GO:0051155	positive regulation of striated muscle cell differentiation	25	0.75448
GO:0071221	cellular response to bacterial lipopeptide	6	0.75453
GO:1900271	regulation of long-term synaptic potentiation	24	0.75462
GO:0035665	TIRAP-dependent toll-like receptor 4 signaling pathway	1	0.75470
GO:0032738	positive regulation of interleukin-15 production	1	0.75470
GO:0019883	antigen processing and presentation of endogenous antigen	19	0.75494
GO:0000122	negative regulation of transcription by RNA polymerase II	708	0.75504
GO:0070901	mitochondrial tRNA methylation	3	0.75555
GO:1990845	adaptive thermogenesis	115	0.75561
GO:1904439	negative regulation of iron ion import across plasma membrane	1	0.75565
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	5	0.75574
GO:1903839	positive regulation of mRNA 3'-UTR binding	1	0.75575
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	16	0.75591
GO:0051726	regulation of cell cycle	844	0.75603
GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development	5	0.75624
GO:0009893	positive regulation of metabolic process	2761	0.75639
GO:0018279	protein N-linked glycosylation via asparagine	22	0.75643
GO:0045053	protein retention in Golgi apparatus	5	0.75654
GO:0093001	glycolysis from storage polysaccharide through glucose-1-phosphate	1	0.75660
GO:0045980	negative regulation of nucleotide metabolic process	15	0.75696
GO:0043584	nose development	12	0.75702
GO:0050667	homocysteine metabolic process	8	0.75712
GO:0000470	maturation of LSU-rRNA	28	0.75713
GO:0071217	cellular response to external biotic stimulus	1	0.75726
GO:0000724	double-strand break repair via homologous recombination	120	0.75728
GO:0032831	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	3	0.75739
GO:0002491	antigen processing and presentation of endogenous peptide antigen via MHC class II	2	0.75742
GO:0002469	myeloid dendritic cell antigen processing and presentation	2	0.75742
GO:0002082	regulation of oxidative phosphorylation	22	0.75744
GO:0045199	maintenance of epithelial cell apical/basal polarity	7	0.75756
GO:0022408	negative regulation of cell-cell adhesion	128	0.75764
GO:0045622	regulation of T-helper cell differentiation	22	0.75765
GO:0000821	regulation of arginine metabolic process	2	0.75770
GO:2000331	regulation of terminal button organization	1	0.75773
GO:0090326	positive regulation of locomotion involved in locomotory behavior	1	0.75773
GO:2000107	negative regulation of leukocyte apoptotic process	38	0.75776
GO:0072383	plus-end-directed vesicle transport along microtubule	6	0.75782
GO:0018002	N-terminal peptidyl-glutamic acid acetylation	2	0.75809
GO:0043457	regulation of cellular respiration	25	0.75839
GO:0016192	vesicle-mediated transport	1147	0.75846
GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	1	0.75877
GO:2001205	negative regulation of osteoclast development	3	0.75905
GO:0046600	negative regulation of centriole replication	7	0.75941
GO:1901985	positive regulation of protein acetylation	44	0.75952
GO:0050915	sensory perception of sour taste	1	0.75962
GO:1904034	positive regulation of t-SNARE clustering	1	0.76000
GO:0007630	jump response	1	0.76000
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	19	0.76001
GO:1902939	negative regulation of intracellular calcium activated chloride channel activity	1	0.76019
GO:0051224	negative regulation of protein transport	91	0.76024
GO:0046059	dAMP catabolic process	3	0.76068
GO:0006157	deoxyadenosine catabolic process	3	0.76068
GO:0046061	dATP catabolic process	2	0.76116
GO:0002384	hepatic immune response	1	0.76132
GO:0032470	positive regulation of endoplasmic reticulum calcium ion concentration	2	0.76143
GO:1990036	calcium ion import into sarcoplasmic reticulum	3	0.76146
GO:1903033	positive regulation of microtubule plus-end binding	2	0.76156
GO:0008543	fibroblast growth factor receptor signaling pathway	53	0.76171
GO:1990402	embryonic liver development	2	0.76196
GO:0051096	positive regulation of helicase activity	7	0.76201
GO:0038155	interleukin-23-mediated signaling pathway	1	0.76236
GO:0002718	regulation of cytokine production involved in immune response	68	0.76239
GO:0048840	otolith development	5	0.76259
GO:0060999	positive regulation of dendritic spine development	24	0.76272
GO:1902617	response to fluoride	3	0.76276
GO:0021680	cerebellar Purkinje cell layer development	22	0.76288
GO:0009409	response to cold	41	0.76321
GO:0048211	Golgi vesicle docking	2	0.76329
GO:0048821	erythrocyte development	27	0.76373
GO:2001253	regulation of histone H3-K36 trimethylation	3	0.76407
GO:0090239	regulation of histone H4 acetylation	13	0.76410
GO:0032819	positive regulation of natural killer cell proliferation	5	0.76414
GO:0033602	negative regulation of dopamine secretion	4	0.76428
GO:0061588	calcium activated phospholipid scrambling	4	0.76432
GO:0043251	sodium-dependent organic anion transport	1	0.76442
GO:0016311	dephosphorylation	340	0.76449
GO:0060760	positive regulation of response to cytokine stimulus	47	0.76487
GO:0006273	lagging strand elongation	4	0.76495
GO:0045047	protein targeting to ER	51	0.76503
GO:0032875	regulation of DNA endoreduplication	4	0.76507
GO:0032467	positive regulation of cytokinesis	27	0.76511
GO:0002606	positive regulation of dendritic cell antigen processing and presentation	3	0.76513
GO:0043981	histone H4-K5 acetylation	15	0.76514
GO:0043982	histone H4-K8 acetylation	15	0.76514
GO:0075733	intracellular transport of virus	13	0.76527
GO:0006405	RNA export from nucleus	82	0.76548
GO:0038192	gastric inhibitory peptide signaling pathway	1	0.76583
GO:0046638	positive regulation of alpha-beta T cell differentiation	33	0.76605
GO:0001946	lymphangiogenesis	10	0.76635
GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	8	0.76697
GO:0032347	regulation of aldosterone biosynthetic process	6	0.76707
GO:0006189	'de novo' IMP biosynthetic process	6	0.76727
GO:1905426	positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation	2	0.76727
GO:0060216	definitive hemopoiesis	13	0.76734
GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	1	0.76742
GO:1902742	apoptotic process involved in development	28	0.76747
GO:0010817	regulation of hormone levels	298	0.76763
GO:0001869	negative regulation of complement activation, lectin pathway	1	0.76770
GO:0038195	urokinase plasminogen activator signaling pathway	1	0.76780
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	13	0.76842
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	8	0.76862
GO:0036228	protein localization to nuclear inner membrane	2	0.76886
GO:0002188	translation reinitiation	3	0.76886
GO:0044827	modulation by host of viral genome replication	17	0.76903
GO:0032431	activation of phospholipase A2 activity	2	0.76944
GO:1902187	negative regulation of viral release from host cell	16	0.76981
GO:0006651	diacylglycerol biosynthetic process	7	0.76994
GO:1905206	positive regulation of hydrogen peroxide-induced cell death	6	0.76996
GO:0070105	positive regulation of interleukin-6-mediated signaling pathway	1	0.77004
GO:0070926	regulation of ATP:ADP antiporter activity	1	0.77004
GO:1901026	ripoptosome assembly involved in necroptotic process	2	0.77010
GO:0002023	reduction of food intake in response to dietary excess	2	0.77031
GO:0003257	positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiati...	1	0.77032
GO:0046016	positive regulation of transcription by glucose	3	0.77034
GO:0035845	photoreceptor cell outer segment organization	11	0.77047
GO:0010996	response to auditory stimulus	15	0.77063
GO:0051490	negative regulation of filopodium assembly	6	0.77070
GO:0046469	platelet activating factor metabolic process	7	0.77100
GO:0090240	positive regulation of histone H4 acetylation	7	0.77101
GO:1904566	cellular response to 1-oleoyl-sn-glycerol 3-phosphate	1	0.77125
GO:1990828	hepatocyte dedifferentiation	1	0.77134
GO:1901355	response to rapamycin	3	0.77137
GO:0061005	cell differentiation involved in kidney development	42	0.77143
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	6	0.77146
GO:0071313	cellular response to caffeine	6	0.77153
GO:0010876	lipid localization	333	0.77167
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	19	0.77167
GO:0090312	positive regulation of protein deacetylation	25	0.77199
GO:1904379	protein localization to cytosolic proteasome complex involved in ERAD pathway	2	0.77228
GO:0031098	stress-activated protein kinase signaling cascade	205	0.77232
GO:0010635	regulation of mitochondrial fusion	11	0.77259
GO:0097745	mitochondrial tRNA 5'-end processing	3	0.77263
GO:0051013	microtubule severing	10	0.77269
GO:0070346	positive regulation of fat cell proliferation	1	0.77274
GO:0016575	histone deacetylation	75	0.77288
GO:0032375	negative regulation of cholesterol transport	7	0.77290
GO:0010916	negative regulation of very-low-density lipoprotein particle clearance	2	0.77307
GO:1901740	negative regulation of myoblast fusion	2	0.77333
GO:0014866	skeletal myofibril assembly	3	0.77337
GO:0007260	tyrosine phosphorylation of STAT protein	48	0.77351
GO:0033277	abortive mitotic cell cycle	2	0.77360
GO:0008089	anterograde axonal transport	41	0.77360
GO:2000279	negative regulation of DNA biosynthetic process	30	0.77370
GO:0009191	ribonucleoside diphosphate catabolic process	8	0.77408
GO:1901407	regulation of phosphorylation of RNA polymerase II C-terminal domain	3	0.77409
GO:0010722	regulation of ferrochelatase activity	1	0.77413
GO:0045070	positive regulation of viral genome replication	29	0.77434
GO:0003290	atrial septum secundum morphogenesis	1	0.77441
GO:1990830	cellular response to leukemia inhibitory factor	77	0.77490
GO:0098907	regulation of SA node cell action potential	1	0.77515
GO:0060829	negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation	1	0.77515
GO:0060930	sinoatrial node cell fate commitment	1	0.77515
GO:1904803	regulation of translation involved in cellular response to UV	1	0.77524
GO:1902167	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	0.77524
GO:0045210	FasL biosynthetic process	2	0.77549
GO:0048278	vesicle docking	49	0.77557
GO:0045763	negative regulation of cellular amino acid metabolic process	2	0.77567
GO:0070671	response to interleukin-12	6	0.77582
GO:0070286	axonemal dynein complex assembly	34	0.77591
GO:0033091	positive regulation of immature T cell proliferation	3	0.77592
GO:0002939	tRNA N1-guanine methylation	3	0.77616
GO:0071211	protein targeting to vacuole involved in autophagy	4	0.77616
GO:0061753	substrate localization to autophagosome	1	0.77617
GO:0061736	engulfment of target by autophagosome	1	0.77617
GO:0050859	negative regulation of B cell receptor signaling pathway	2	0.77648
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	96	0.77689
GO:0060693	regulation of branching involved in salivary gland morphogenesis	4	0.77694
GO:1903901	negative regulation of viral life cycle	19	0.77710
GO:0045589	regulation of regulatory T cell differentiation	20	0.77717
GO:0048343	paraxial mesodermal cell fate commitment	1	0.77737
GO:0003360	brainstem development	5	0.77760
GO:0042044	fluid transport	19	0.77789
GO:0007614	short-term memory	6	0.77790
GO:0001738	morphogenesis of a polarized epithelium	98	0.77807
GO:0006309	apoptotic DNA fragmentation	12	0.77807
GO:2000648	positive regulation of stem cell proliferation	16	0.77832
GO:1905232	cellular response to L-glutamate	4	0.77843
GO:0000414	regulation of histone H3-K36 methylation	6	0.77878
GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	3	0.77920
GO:1903347	negative regulation of bicellular tight junction assembly	3	0.77920
GO:1904357	negative regulation of telomere maintenance via telomere lengthening	25	0.77946
GO:0006611	protein export from nucleus	117	0.77950
GO:0032958	inositol phosphate biosynthetic process	18	0.77972
GO:0006862	nucleotide transport	25	0.77982
GO:0046755	viral budding	24	0.77995
GO:0097712	vesicle targeting, trans-Golgi to periciliary membrane compartment	1	0.77996
GO:0032020	ISG15-protein conjugation	6	0.78023
GO:0010878	cholesterol storage	16	0.78058
GO:0002842	positive regulation of T cell mediated immune response to tumor cell	4	0.78077
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	34	0.78108
GO:0001866	NK T cell proliferation	5	0.78115
GO:0000453	enzyme-directed rRNA 2'-O-methylation	1	0.78115
GO:1990245	histone H2A-T120 phosphorylation	1	0.78125
GO:0035212	cell competition in a multicellular organism	1	0.78125
GO:0014037	Schwann cell differentiation	32	0.78130
GO:0072040	negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis	2	0.78140
GO:0070911	global genome nucleotide-excision repair	2	0.78209
GO:0097278	complement-dependent cytotoxicity	7	0.78238
GO:1904407	positive regulation of nitric oxide metabolic process	30	0.78243
GO:0051086	chaperone mediated protein folding independent of cofactor	1	0.78244
GO:0060740	prostate gland epithelium morphogenesis	20	0.78248
GO:0010766	negative regulation of sodium ion transport	15	0.78292
GO:0060058	positive regulation of apoptotic process involved in mammary gland involution	3	0.78313
GO:0035780	CD80 biosynthetic process	2	0.78314
GO:0035781	CD86 biosynthetic process	2	0.78314
GO:0033127	regulation of histone phosphorylation	11	0.78323
GO:1901390	positive regulation of transforming growth factor beta activation	2	0.78333
GO:0003310	pancreatic A cell differentiation	2	0.78333
GO:1904003	negative regulation of sebum secreting cell proliferation	1	0.78336
GO:0007493	endodermal cell fate determination	1	0.78336
GO:0009452	7-methylguanosine RNA capping	8	0.78341
GO:0036261	7-methylguanosine cap hypermethylation	1	0.78345
GO:0045722	positive regulation of gluconeogenesis	14	0.78360
GO:0010863	positive regulation of phospholipase C activity	24	0.78367
GO:0044839	cell cycle G2/M phase transition	148	0.78377
GO:1902443	negative regulation of ripoptosome assembly involved in necroptotic process	1	0.78391
GO:1901895	negative regulation of ATPase-coupled calcium transmembrane transporter activity	3	0.78398
GO:0048549	positive regulation of pinocytosis	6	0.78407
GO:1905143	eukaryotic translation initiation factor 2 complex assembly	1	0.78409
GO:0072574	hepatocyte proliferation	16	0.78424
GO:0060434	bronchus morphogenesis	2	0.78429
GO:0060011	Sertoli cell proliferation	3	0.78430
GO:1902263	apoptotic process involved in embryonic digit morphogenesis	3	0.78430
GO:1902512	positive regulation of apoptotic DNA fragmentation	3	0.78430
GO:1901796	regulation of signal transduction by p53 class mediator	91	0.78482
GO:0002673	regulation of acute inflammatory response	19	0.78485
GO:0001776	leukocyte homeostasis	66	0.78486
GO:0034698	response to gonadotropin	22	0.78495
GO:0070951	regulation of neutrophil mediated killing of gram-negative bacterium	2	0.78498
GO:1901798	positive regulation of signal transduction by p53 class mediator	25	0.78499
GO:0010820	positive regulation of T cell chemotaxis	10	0.78512
GO:0050766	positive regulation of phagocytosis	37	0.78531
GO:0060732	positive regulation of inositol phosphate biosynthetic process	6	0.78559
GO:0050652	dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	1	0.78574
GO:0051707	response to other organism	890	0.78582
GO:0060633	negative regulation of transcription initiation from RNA polymerase II promoter	5	0.78587
GO:0030033	microvillus assembly	15	0.78605
