GO.ID	Term	Annotated	Raw.P.Value
GO:1901006	ubiquinone-6 biosynthetic process	1	0.48533
GO:1905907	negative regulation of amyloid fibril formation	10	0.48537
GO:0014003	oligodendrocyte development	30	0.48549
GO:0033151	V(D)J recombination	17	0.48570
GO:0106004	tRNA (guanine-N7)-methylation	2	0.48612
GO:0042795	snRNA transcription by RNA polymerase II	14	0.48625
GO:0042308	negative regulation of protein import into nucleus	13	0.48656
GO:2001280	positive regulation of unsaturated fatty acid biosynthetic process	7	0.48659
GO:0015821	methionine transport	1	0.48690
GO:0016569	covalent chromatin modification	434	0.48692
GO:0090151	establishment of protein localization to mitochondrial membrane	32	0.48694
GO:0034763	negative regulation of transmembrane transport	81	0.48710
GO:0021915	neural tube development	131	0.48727
GO:0048024	regulation of mRNA splicing, via spliceosome	87	0.48733
GO:0060005	vestibular reflex	2	0.48743
GO:0045830	positive regulation of isotype switching	21	0.48747
GO:2000798	negative regulation of amniotic stem cell differentiation	1	0.48758
GO:2000706	negative regulation of dense core granule biogenesis	1	0.48758
GO:0003257	positive regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiati...	1	0.48768
GO:0046016	positive regulation of transcription by glucose	3	0.48776
GO:0032286	central nervous system myelin maintenance	4	0.48789
GO:0007611	learning or memory	156	0.48795
GO:0007129	homologous chromosome pairing at meiosis	24	0.48801
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	8	0.48802
GO:0035771	interleukin-4-mediated signaling pathway	5	0.48815
GO:0018063	cytochrome c-heme linkage	1	0.48827
GO:0006569	tryptophan catabolic process	4	0.48849
GO:0042413	carnitine catabolic process	1	0.48866
GO:0090219	negative regulation of lipid kinase activity	8	0.48874
GO:0033081	regulation of T cell differentiation in thymus	19	0.48905
GO:0015670	carbon dioxide transport	4	0.48906
GO:0003290	atrial septum secundum morphogenesis	1	0.48945
GO:0046847	filopodium assembly	51	0.48955
GO:0090312	positive regulation of protein deacetylation	25	0.48965
GO:0002280	monocyte activation involved in immune response	2	0.48972
GO:0006906	vesicle fusion	79	0.48973
GO:0045933	positive regulation of muscle contraction	27	0.48998
GO:1903202	negative regulation of oxidative stress-induced cell death	40	0.49001
GO:0021952	central nervous system projection neuron axonogenesis	15	0.49016
GO:0000304	response to singlet oxygen	1	0.49023
GO:0010876	lipid localization	333	0.49051
GO:2000406	positive regulation of T cell migration	21	0.49066
GO:0097494	regulation of vesicle size	10	0.49071
GO:0030837	negative regulation of actin filament polymerization	49	0.49079
GO:0014878	response to electrical stimulus involved in regulation of muscle adaptation	1	0.49101
GO:0051225	spindle assembly	107	0.49121
GO:0031649	heat generation	12	0.49122
GO:0072189	ureter development	10	0.49125
GO:1905174	regulation of vascular associated smooth muscle cell dedifferentiation	2	0.49135
GO:0060973	cell migration involved in heart development	12	0.49135
GO:0002025	norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure	2	0.49139
GO:0045187	regulation of circadian sleep/wake cycle, sleep	3	0.49147
GO:0045875	negative regulation of sister chromatid cohesion	5	0.49149
GO:0019432	triglyceride biosynthetic process	28	0.49163
GO:0060061	Spemann organizer formation	3	0.49175
GO:0048295	positive regulation of isotype switching to IgE isotypes	2	0.49180
GO:0034653	retinoic acid catabolic process	2	0.49194
GO:1904950	negative regulation of establishment of protein localization	94	0.49216
GO:0097553	calcium ion transmembrane import into cytosol	82	0.49237
GO:1902667	regulation of axon guidance	5	0.49260
GO:0006167	AMP biosynthetic process	14	0.49291
GO:0051597	response to methylmercury	4	0.49328
GO:0042733	embryonic digit morphogenesis	46	0.49339
GO:0009051	pentose-phosphate shunt, oxidative branch	4	0.49358
GO:0061333	renal tubule morphogenesis	52	0.49374
GO:0006268	DNA unwinding involved in DNA replication	14	0.49386
GO:0014908	myotube differentiation involved in skeletal muscle regeneration	5	0.49399
GO:0014009	glial cell proliferation	29	0.49405
GO:0002269	leukocyte activation involved in inflammatory response	3	0.49410
GO:0015695	organic cation transport	26	0.49418
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	2	0.49430
GO:0035978	histone H2A-S139 phosphorylation	1	0.49445
GO:2000685	positive regulation of cellular response to X-ray	1	0.49445
GO:0003131	mesodermal-endodermal cell signaling	1	0.49445
GO:2000009	negative regulation of protein localization to cell surface	10	0.49505
GO:0046512	sphingosine biosynthetic process	11	0.49511
GO:0046890	regulation of lipid biosynthetic process	123	0.49540
GO:0070997	neuron death	263	0.49541
GO:0051260	protein homooligomerization	127	0.49556
GO:0019482	beta-alanine metabolic process	2	0.49577
GO:0014834	skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration	3	0.49581
GO:0043041	amino acid activation for nonribosomal peptide biosynthetic process	1	0.49583
GO:0007181	transforming growth factor beta receptor complex assembly	2	0.49583
GO:0006720	isoprenoid metabolic process	77	0.49603
GO:0034727	piecemeal microautophagy of the nucleus	7	0.49619
GO:0044805	late nucleophagy	7	0.49619
GO:0003105	negative regulation of glomerular filtration	3	0.49640
GO:0072393	microtubule anchoring at microtubule organizing center	13	0.49645
GO:0006640	monoacylglycerol biosynthetic process	3	0.49666
GO:0019606	2-oxobutyrate catabolic process	1	0.49672
GO:0034332	adherens junction organization	39	0.49691
GO:1900275	negative regulation of phospholipase C activity	2	0.49695
GO:0071375	cellular response to peptide hormone stimulus	209	0.49697
GO:1904749	regulation of protein localization to nucleolus	7	0.49739
GO:0061874	positive regulation of hepatic stellate cell contraction	1	0.49740
GO:0090131	mesenchyme migration	1	0.49740
GO:0009967	positive regulation of signal transduction	1071	0.49758
GO:0017145	stem cell division	24	0.49801
GO:0051299	centrosome separation	14	0.49803
GO:1903659	regulation of complement-dependent cytotoxicity	5	0.49824
GO:0060561	apoptotic process involved in morphogenesis	20	0.49836
GO:0022405	hair cycle process	68	0.49841
GO:0002121	inter-male aggressive behavior	1	0.49849
GO:0061314	Notch signaling involved in heart development	8	0.49867
GO:0042770	signal transduction in response to DNA damage	77	0.49883
GO:0014706	striated muscle tissue development	234	0.49894
GO:0006801	superoxide metabolic process	43	0.49899
GO:0051341	regulation of oxidoreductase activity	66	0.49905
GO:1903771	positive regulation of beta-galactosidase activity	1	0.49908
GO:1905572	ganglioside GM1 transport to membrane	1	0.49908
GO:0035965	cardiolipin acyl-chain remodeling	4	0.49919
GO:0042541	hemoglobin biosynthetic process	10	0.49927
GO:0003401	axis elongation	22	0.49944
GO:1990349	gap junction-mediated intercellular transport	4	0.49949
GO:0010983	positive regulation of high-density lipoprotein particle clearance	3	0.49956
GO:0002282	microglial cell activation involved in immune response	3	0.49956
GO:1990172	G protein-coupled receptor catabolic process	1	0.49957
GO:0060026	convergent extension	9	0.49960
GO:0007031	peroxisome organization	34	0.49977
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	5	0.49985
GO:2000651	positive regulation of sodium ion transmembrane transporter activity	13	0.49990
GO:0071787	endoplasmic reticulum tubular network formation	4	0.49998
GO:1903527	positive regulation of membrane tubulation	4	0.50008
GO:1904754	positive regulation of vascular associated smooth muscle cell migration	9	0.50013
GO:1904902	ESCRT III complex assembly	1	0.50036
GO:0035582	sequestering of BMP in extracellular matrix	2	0.50043
GO:0014034	neural crest cell fate commitment	4	0.50047
GO:0044602	protein deadenylylation	1	0.50076
GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	9	0.50079
GO:0070730	cAMP transport	2	0.50085
GO:0015747	urate transport	2	0.50085
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	19	0.50114
GO:1904431	positive regulation of t-circle formation	2	0.50141
GO:0006949	syncytium formation	36	0.50153
GO:0051387	negative regulation of neurotrophin TRK receptor signaling pathway	2	0.50169
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	30	0.50174
GO:0072182	regulation of nephron tubule epithelial cell differentiation	10	0.50178
GO:0098712	L-glutamate import across plasma membrane	9	0.50189
GO:0043482	cellular pigment accumulation	12	0.50195
GO:0061290	canonical Wnt signaling pathway involved in metanephric kidney development	2	0.50225
GO:1901536	negative regulation of DNA demethylation	2	0.50225
GO:0042421	norepinephrine biosynthetic process	2	0.50225
GO:0035898	parathyroid hormone secretion	2	0.50225
GO:1904779	regulation of protein localization to centrosome	10	0.50241
GO:0060174	limb bud formation	7	0.50257
GO:0034154	toll-like receptor 7 signaling pathway	6	0.50271
GO:0006952	defense response	986	0.50277
GO:0046370	fructose biosynthetic process	2	0.50281
GO:1903070	negative regulation of ER-associated ubiquitin-dependent protein catabolic process	3	0.50281
GO:1905668	positive regulation of protein localization to endosome	13	0.50296
GO:0034501	protein localization to kinetochore	17	0.50297
GO:0034982	mitochondrial protein processing	12	0.50298
GO:0042953	lipoprotein transport	14	0.50324
GO:0006624	vacuolar protein processing	2	0.50337
GO:2000510	positive regulation of dendritic cell chemotaxis	5	0.50343
GO:1900069	regulation of cellular hyperosmotic salinity response	3	0.50349
GO:0060485	mesenchyme development	200	0.50357
GO:1902746	regulation of lens fiber cell differentiation	7	0.50363
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	12	0.50366
GO:0034616	response to laminar fluid shear stress	14	0.50375
GO:0033140	negative regulation of peptidyl-serine phosphorylation of STAT protein	3	0.50378
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	34	0.50379
GO:0006865	amino acid transport	87	0.50393
GO:0060319	primitive erythrocyte differentiation	2	0.50406
GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	2	0.50406
GO:1903392	negative regulation of adherens junction organization	2	0.50406
GO:0051664	nuclear pore localization	1	0.50411
GO:1905404	positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process	1	0.50421
GO:0002845	positive regulation of tolerance induction to tumor cell	1	0.50421
GO:0061146	Peyer's patch morphogenesis	2	0.50434
GO:0016260	selenocysteine biosynthetic process	2	0.50448
GO:0001887	selenium compound metabolic process	2	0.50448
GO:0051494	negative regulation of cytoskeleton organization	126	0.50460
GO:0045819	positive regulation of glycogen catabolic process	1	0.50500
GO:0038002	endocrine signaling	1	0.50510
GO:2000098	negative regulation of smooth muscle cell-matrix adhesion	2	0.50518
GO:0033345	asparagine catabolic process via L-aspartate	1	0.50530
GO:1903644	regulation of chaperone-mediated protein folding	5	0.50556
GO:2000380	regulation of mesoderm development	3	0.50558
GO:1990456	mitochondrion-endoplasmic reticulum membrane tethering	7	0.50589
GO:0097252	oligodendrocyte apoptotic process	4	0.50605
GO:0009792	embryo development ending in birth or egg hatching	518	0.50627
GO:0040001	establishment of mitotic spindle localization	30	0.50629
GO:0031960	response to corticosteroid	108	0.50634
GO:0071624	positive regulation of granulocyte chemotaxis	18	0.50636
GO:0150093	amyloid-beta clearance by transcytosis	7	0.50653
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	49	0.50663
GO:0002331	pre-B cell allelic exclusion	2	0.50672
GO:1903978	regulation of microglial cell activation	9	0.50688
GO:0042743	hydrogen peroxide metabolic process	33	0.50689
GO:0031118	rRNA pseudouridine synthesis	10	0.50745
GO:0008228	opsonization	4	0.50759
GO:0030111	regulation of Wnt signaling pathway	264	0.50771
GO:1903715	regulation of aerobic respiration	9	0.50814
GO:1905521	regulation of macrophage migration	27	0.50843
GO:1903551	regulation of extracellular exosome assembly	6	0.50845
GO:0043137	DNA replication, removal of RNA primer	3	0.50846
GO:0035020	regulation of Rac protein signal transduction	20	0.50868
GO:1903911	positive regulation of receptor clustering	6	0.50887
GO:0090322	regulation of superoxide metabolic process	22	0.50904
GO:0010513	positive regulation of phosphatidylinositol biosynthetic process	1	0.50936
GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	1	0.50936
GO:0001574	ganglioside biosynthetic process	11	0.50951
GO:0002176	male germ cell proliferation	3	0.51004
GO:0016575	histone deacetylation	75	0.51058
GO:0001780	neutrophil homeostasis	14	0.51078
GO:0032835	glomerulus development	44	0.51134
GO:0000724	double-strand break repair via homologous recombination	120	0.51141
GO:0086005	ventricular cardiac muscle cell action potential	20	0.51172
GO:0071947	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	4	0.51175
GO:1904744	positive regulation of telomeric DNA binding	2	0.51188
GO:0035279	mRNA cleavage involved in gene silencing by miRNA	3	0.51224
GO:2000050	regulation of non-canonical Wnt signaling pathway	19	0.51240
GO:1903507	negative regulation of nucleic acid-templated transcription	1021	0.51246
GO:0003015	heart process	140	0.51259
GO:0001768	establishment of T cell polarity	8	0.51262
GO:1902607	negative regulation of large conductance calcium-activated potassium channel activity	1	0.51263
GO:1904338	regulation of dopaminergic neuron differentiation	6	0.51265
GO:0018095	protein polyglutamylation	11	0.51270
GO:0051295	establishment of meiotic spindle localization	4	0.51285
GO:0001773	myeloid dendritic cell activation	16	0.51297
GO:0015881	creatine transmembrane transport	2	0.51303
GO:0031444	slow-twitch skeletal muscle fiber contraction	1	0.51323
GO:0045932	negative regulation of muscle contraction	18	0.51325
GO:0006101	citrate metabolic process	5	0.51331
GO:2000426	negative regulation of apoptotic cell clearance	1	0.51343
GO:0032072	regulation of restriction endodeoxyribonuclease activity	1	0.51343
GO:0002840	regulation of T cell mediated immune response to tumor cell	6	0.51344
GO:1901300	positive regulation of hydrogen peroxide-mediated programmed cell death	5	0.51349
GO:0070588	calcium ion transmembrane transport	176	0.51356
GO:0032911	negative regulation of transforming growth factor beta1 production	5	0.51358
GO:0010518	positive regulation of phospholipase activity	34	0.51381
GO:0019722	calcium-mediated signaling	113	0.51387
GO:0035459	vesicle cargo loading	20	0.51405
GO:1904784	NLRP1 inflammasome complex assembly	1	0.51462
GO:0033023	mast cell homeostasis	3	0.51500
GO:0089708	L-histidine transmembrane export from vacuole	1	0.51512
GO:0044849	estrous cycle	10	0.51520
GO:0070664	negative regulation of leukocyte proliferation	55	0.51551
GO:0046496	nicotinamide nucleotide metabolic process	23	0.51565
GO:0035732	nitric oxide storage	1	0.51571
GO:0031580	membrane raft distribution	2	0.51586
GO:0019693	ribose phosphate metabolic process	304	0.51598
GO:1903026	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	5	0.51603
GO:0043367	CD4-positive, alpha-beta T cell differentiation	53	0.51610
GO:2000438	negative regulation of monocyte extravasation	1	0.51631
GO:2000560	positive regulation of CD24 production	1	0.51631
GO:1905631	cellular response to glyceraldehyde	1	0.51631
GO:0060466	activation of meiosis involved in egg activation	1	0.51631
GO:0035865	cellular response to potassium ion	6	0.51637
GO:0030046	parallel actin filament bundle assembly	6	0.51646
GO:0034111	negative regulation of homotypic cell-cell adhesion	11	0.51652
GO:0021512	spinal cord anterior/posterior patterning	1	0.51671
GO:0060058	positive regulation of apoptotic process involved in mammary gland involution	3	0.51700
GO:0019221	cytokine-mediated signaling pathway	319	0.51727
GO:0034230	enkephalin processing	1	0.51731
GO:0039654	fusion of virus membrane with host endosome membrane	1	0.51731
GO:1990809	endoplasmic reticulum tubular network membrane organization	4	0.51732
GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	8	0.51740
GO:0070561	vitamin D receptor signaling pathway	9	0.51752
GO:0010826	negative regulation of centrosome duplication	12	0.51763
GO:0006099	tricarboxylic acid cycle	29	0.51796
GO:0061485	memory T cell proliferation	1	0.51810
GO:0045976	negative regulation of mitotic cell cycle, embryonic	2	0.51824
GO:0060976	coronary vasculature development	36	0.51838
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	7	0.51861
GO:1902613	negative regulation of anti-Mullerian hormone signaling pathway	1	0.51880
GO:0010259	multicellular organism aging	31	0.51886
GO:1990737	response to manganese-induced endoplasmic reticulum stress	3	0.51890
GO:1902544	regulation of DNA N-glycosylase activity	2	0.51914
GO:0033260	nuclear DNA replication	33	0.51943
GO:0036302	atrioventricular canal development	10	0.51965
GO:0010867	positive regulation of triglyceride biosynthetic process	12	0.52008
GO:0072488	ammonium transmembrane transport	6	0.52011
GO:2000303	regulation of ceramide biosynthetic process	11	0.52022
GO:0010324	membrane invagination	51	0.52049
GO:0048009	insulin-like growth factor receptor signaling pathway	26	0.52050
GO:0061386	closure of optic fissure	1	0.52069
GO:0046626	regulation of insulin receptor signaling pathway	46	0.52097
GO:1902722	positive regulation of prolactin secretion	1	0.52109
GO:2001186	negative regulation of CD8-positive, alpha-beta T cell activation	5	0.52116
GO:1904434	positive regulation of ferrous iron binding	2	0.52119
GO:1904437	positive regulation of transferrin receptor binding	2	0.52119
GO:1990641	response to iron ion starvation	2	0.52119
GO:0042982	amyloid precursor protein metabolic process	57	0.52128
GO:0043105	negative regulation of GTP cyclohydrolase I activity	1	0.52139
GO:0060059	embryonic retina morphogenesis in camera-type eye	4	0.52150
GO:0032370	positive regulation of lipid transport	63	0.52165
GO:0002617	negative regulation of macrophage antigen processing and presentation	1	0.52169
GO:0043381	negative regulation of memory T cell differentiation	1	0.52169
GO:1900235	negative regulation of Kit signaling pathway	2	0.52176
GO:2000027	regulation of animal organ morphogenesis	109	0.52183
GO:0060020	Bergmann glial cell differentiation	7	0.52227
GO:0009890	negative regulation of biosynthetic process	1253	0.52268
GO:0021644	vagus nerve morphogenesis	1	0.52279
GO:0042693	muscle cell fate commitment	6	0.52280
GO:0007435	salivary gland morphogenesis	26	0.52285
GO:1905072	cardiac jelly development	2	0.52289
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	26	0.52310
GO:0010706	ganglioside biosynthetic process via lactosylceramide	5	0.52315
GO:0035641	locomotory exploration behavior	9	0.52322
GO:0002416	IgG immunoglobulin transcytosis in epithelial cells mediated by FcRn immunoglobulin receptor	1	0.52338
GO:0097151	positive regulation of inhibitory postsynaptic potential	5	0.52351
GO:0010922	positive regulation of phosphatase activity	25	0.52363
GO:1905167	positive regulation of lysosomal protein catabolic process	3	0.52385
GO:1903281	positive regulation of calcium:sodium antiporter activity	2	0.52387
GO:1903278	positive regulation of sodium ion export across plasma membrane	2	0.52387
GO:0019391	glucuronoside catabolic process	2	0.52402
GO:0072385	minus-end-directed organelle transport along microtubule	5	0.52424
GO:0006006	glucose metabolic process	146	0.52432
GO:1905209	positive regulation of cardiocyte differentiation	9	0.52433
GO:0038016	insulin receptor internalization	3	0.52437
GO:1903936	cellular response to sodium arsenite	5	0.52440
GO:0061734	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	5	0.52454
GO:0016121	carotene catabolic process	1	0.52478
GO:0016122	xanthophyll metabolic process	1	0.52478
GO:0006296	nucleotide-excision repair, DNA incision, 5'-to lesion	4	0.52510
GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	10	0.52524
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	43	0.52540
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	12	0.52550
GO:0007601	visual perception	83	0.52562
GO:0070314	G1 to G0 transition	17	0.52567
GO:0061162	establishment of monopolar cell polarity	22	0.52571
GO:0015909	long-chain fatty acid transport	43	0.52575
GO:0106005	RNA 5'-cap (guanine-N7)-methylation	2	0.52585
GO:0002666	positive regulation of T cell tolerance induction	5	0.52593
GO:0035600	tRNA methylthiolation	2	0.52613
GO:0070900	mitochondrial tRNA modification	8	0.52636
GO:0060428	lung epithelium development	27	0.52647
GO:0042310	vasoconstriction	43	0.52649
GO:0050852	T cell receptor signaling pathway	105	0.52672
GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	7	0.52697
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	11	0.52706
GO:0006152	purine nucleoside catabolic process	11	0.52731
GO:1902725	negative regulation of satellite cell differentiation	2	0.52741
GO:0032231	regulation of actin filament bundle assembly	88	0.52749
GO:0048635	negative regulation of muscle organ development	8	0.52758
GO:0051343	positive regulation of cyclic-nucleotide phosphodiesterase activity	4	0.52759
GO:0007195	adenylate cyclase-inhibiting dopamine receptor signaling pathway	3	0.52784
GO:0002138	retinoic acid biosynthetic process	7	0.52836
GO:0035809	regulation of urine volume	11	0.52852
GO:0071475	cellular hyperosmotic salinity response	5	0.52858
GO:0002526	acute inflammatory response	57	0.52878
GO:0046907	intracellular transport	1325	0.52893
GO:0009304	tRNA transcription	8	0.52898
GO:0001695	histamine catabolic process	1	0.52908
GO:0030509	BMP signaling pathway	103	0.52918
GO:0019217	regulation of fatty acid metabolic process	64	0.52930
GO:0090244	Wnt signaling pathway involved in somitogenesis	4	0.52969
GO:0030218	erythrocyte differentiation	102	0.52969
GO:0006642	triglyceride mobilization	3	0.52974
GO:0061723	glycophagy	1	0.52978
GO:0002828	regulation of type 2 immune response	21	0.52995
GO:0046456	icosanoid biosynthetic process	33	0.53030
GO:0042264	peptidyl-aspartic acid hydroxylation	2	0.53038
GO:0060912	cardiac cell fate specification	1	0.53058
GO:0003167	atrioventricular bundle cell differentiation	2	0.53066
GO:0042775	mitochondrial ATP synthesis coupled electron transport	87	0.53074
GO:0090245	axis elongation involved in somitogenesis	3	0.53097
GO:0031647	regulation of protein stability	264	0.53101
GO:0051391	tRNA acetylation	1	0.53108
GO:1904812	rRNA acetylation involved in maturation of SSU-rRNA	1	0.53108
GO:0021540	corpus callosum morphogenesis	5	0.53133
GO:0051051	negative regulation of transport	295	0.53145
GO:0072674	multinuclear osteoclast differentiation	6	0.53160
GO:0030539	male genitalia development	10	0.53165
GO:0071812	positive regulation of fever generation by positive regulation of prostaglandin secretion	1	0.53178
GO:0071848	positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling	1	0.53178
GO:0048875	chemical homeostasis within a tissue	15	0.53212
GO:1901671	positive regulation of superoxide dismutase activity	2	0.53222
GO:2000042	negative regulation of double-strand break repair via homologous recombination	19	0.53248
GO:2000806	positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled	1	0.53248
GO:0034472	snRNA 3'-end processing	20	0.53257
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	247	0.53273
GO:0051928	positive regulation of calcium ion transport	66	0.53274
GO:1902369	negative regulation of RNA catabolic process	60	0.53287
GO:0048332	mesoderm morphogenesis	48	0.53303
GO:0001558	regulation of cell growth	312	0.53315
GO:0036151	phosphatidylcholine acyl-chain remodeling	14	0.53316
GO:0044727	DNA demethylation of male pronucleus	1	0.53348
GO:1901863	positive regulation of muscle tissue development	15	0.53360
GO:1901860	positive regulation of mitochondrial DNA metabolic process	1	0.53368
GO:0072210	metanephric nephron development	25	0.53374
GO:0072076	nephrogenic mesenchyme development	3	0.53397
GO:0060678	dichotomous subdivision of terminal units involved in ureteric bud branching	1	0.53398
GO:0072267	metanephric capsule specification	1	0.53398
GO:2000137	negative regulation of cell proliferation involved in heart morphogenesis	4	0.53451
GO:0051782	negative regulation of cell division	14	0.53455
GO:0005975	carbohydrate metabolic process	442	0.53459
GO:0044818	mitotic G2/M transition checkpoint	42	0.53459
GO:0060923	cardiac muscle cell fate commitment	5	0.53460
GO:0007099	centriole replication	38	0.53463
GO:1905039	carboxylic acid transmembrane transport	98	0.53466
GO:0034775	glutathione transmembrane transport	5	0.53496
GO:1905203	regulation of connective tissue replacement	6	0.53511
GO:0010755	regulation of plasminogen activation	9	0.53514
GO:1903351	cellular response to dopamine	46	0.53527
GO:0046826	negative regulation of protein export from nucleus	6	0.53537
GO:1902228	positive regulation of macrophage colony-stimulating factor signaling pathway	1	0.53549
GO:0060611	mammary gland fat development	1	0.53549
GO:0045765	regulation of angiogenesis	187	0.53550
GO:0036510	trimming of terminal mannose on C branch	3	0.53552
GO:0006393	termination of mitochondrial transcription	2	0.53562
GO:0044265	cellular macromolecule catabolic process	980	0.53592
GO:0062176	R-loop disassembly	5	0.53604
GO:0038092	nodal signaling pathway	6	0.53610
GO:0090162	establishment of epithelial cell polarity	29	0.53617
GO:0042048	olfactory behavior	6	0.53640
GO:0034352	positive regulation of glial cell apoptotic process	2	0.53654
GO:0001963	synaptic transmission, dopaminergic	14	0.53657
GO:0001824	blastocyst development	94	0.53662
GO:0002637	regulation of immunoglobulin production	45	0.53667
GO:0036363	transforming growth factor beta activation	8	0.53670
GO:0061548	ganglion development	11	0.53675
GO:0150116	regulation of cell-substrate junction organization	61	0.53685
GO:0045903	positive regulation of translational fidelity	3	0.53691
GO:0021702	cerebellar Purkinje cell differentiation	8	0.53701
GO:0070914	UV-damage excision repair	11	0.53716
GO:0060070	canonical Wnt signaling pathway	250	0.53750
GO:0061087	positive regulation of histone H3-K27 methylation	6	0.53760
GO:0032649	regulation of interferon-gamma production	69	0.53762
GO:0033168	conversion of ds siRNA to ss siRNA involved in RNA interference	1	0.53790
GO:0014040	positive regulation of Schwann cell differentiation	1	0.53790
GO:1902174	positive regulation of keratinocyte apoptotic process	2	0.53803
GO:0031665	negative regulation of lipopolysaccharide-mediated signaling pathway	9	0.53805
GO:0008090	retrograde axonal transport	14	0.53818
GO:0071672	negative regulation of smooth muscle cell chemotaxis	1	0.53820
GO:0048871	multicellular organismal homeostasis	362	0.53872
GO:1905696	regulation of polysome binding	2	0.53874
GO:1905537	positive regulation of eukaryotic translation initiation factor 4F complex assembly	1	0.53880
GO:1905612	positive regulation of mRNA cap binding	1	0.53880
GO:0035470	positive regulation of vascular wound healing	4	0.53892
GO:0021984	adenohypophysis development	7	0.53895
GO:0061757	leukocyte adhesion to arterial endothelial cell	4	0.53903
GO:0006525	arginine metabolic process	12	0.53909
GO:0030026	cellular manganese ion homeostasis	1	0.53910
GO:0006876	cellular cadmium ion homeostasis	1	0.53910
GO:0097080	plasma membrane selenite transport	1	0.53910
GO:1990540	mitochondrial manganese ion transmembrane transport	1	0.53910
GO:0043981	histone H4-K5 acetylation	15	0.53923
GO:0043982	histone H4-K8 acetylation	15	0.53923
GO:0014005	microglia development	3	0.53929
GO:0071727	cellular response to triacyl bacterial lipopeptide	3	0.53929
GO:0006334	nucleosome assembly	95	0.53942
GO:0016240	autophagosome membrane docking	7	0.53945
GO:0045836	positive regulation of meiotic nuclear division	8	0.53970
GO:0035545	determination of left/right asymmetry in nervous system	1	0.53970
GO:0046849	bone remodeling	56	0.53987
GO:0014827	intestine smooth muscle contraction	3	0.53996
GO:1990048	anterograde neuronal dense core vesicle transport	3	0.54010
GO:1990049	retrograde neuronal dense core vesicle transport	2	0.54016
GO:0021889	olfactory bulb interneuron differentiation	7	0.54024
GO:0007635	chemosensory behavior	9	0.54062
GO:0042149	cellular response to glucose starvation	43	0.54068
GO:0046824	positive regulation of nucleocytoplasmic transport	55	0.54071
GO:0090212	negative regulation of establishment of blood-brain barrier	2	0.54073
GO:0071502	cellular response to temperature stimulus	2	0.54073
GO:0046850	regulation of bone remodeling	29	0.54086
GO:2000642	negative regulation of early endosome to late endosome transport	2	0.54087
GO:0019222	regulation of metabolic process	4951	0.54091
GO:0044111	development involved in symbiotic interaction	1	0.54101
GO:0010768	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	1	0.54101
GO:0071312	cellular response to alkaloid	20	0.54115
GO:0048210	Golgi vesicle fusion to target membrane	3	0.54120
GO:0031860	telomeric 3' overhang formation	4	0.54123
GO:1904951	positive regulation of establishment of protein localization	259	0.54130
GO:0048240	sperm capacitation	12	0.54137
GO:1905445	positive regulation of clathrin coat assembly	1	0.54171
GO:0045333	cellular respiration	177	0.54214
GO:0035308	negative regulation of protein dephosphorylation	28	0.54226
GO:0045046	protein import into peroxisome membrane	6	0.54234
GO:0046337	phosphatidylethanolamine metabolic process	22	0.54246
GO:0007059	chromosome segregation	275	0.54247
GO:0007638	mechanosensory behavior	9	0.54254
GO:0051926	negative regulation of calcium ion transport	36	0.54256
GO:1903539	protein localization to postsynaptic membrane	25	0.54258
GO:0010829	negative regulation of glucose transmembrane transport	14	0.54258
GO:1904719	positive regulation of AMPA glutamate receptor clustering	2	0.54272
GO:0046500	S-adenosylmethionine metabolic process	13	0.54324
