GO.ID	Term	Annotated	Raw.P.Value
GO:0061549	sympathetic ganglion development	6	0.78757
GO:0035971	peptidyl-histidine dephosphorylation	1	0.78766
GO:2000984	negative regulation of ATP citrate synthase activity	1	0.78766
GO:0051350	negative regulation of lyase activity	12	0.78786
GO:0006635	fatty acid beta-oxidation	66	0.78789
GO:0098780	response to mitochondrial depolarisation	19	0.78824
GO:0060972	left/right pattern formation	18	0.78826
GO:1901194	negative regulation of formation of translation preinitiation complex	1	0.78839
GO:1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway	1	0.78848
GO:0003179	heart valve morphogenesis	36	0.78864
GO:0003229	ventricular cardiac muscle tissue development	36	0.78864
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	26	0.78866
GO:0052652	cyclic purine nucleotide metabolic process	8	0.78880
GO:0072272	proximal/distal pattern formation involved in metanephric nephron development	2	0.78920
GO:0050689	negative regulation of defense response to virus by host	3	0.78920
GO:0018160	peptidyl-pyrromethane cofactor linkage	1	0.78930
GO:0051106	positive regulation of DNA ligation	4	0.78949
GO:0030592	DNA ADP-ribosylation	3	0.78952
GO:0051653	spindle localization	44	0.78954
GO:1902750	negative regulation of cell cycle G2/M phase transition	70	0.78978
GO:0007129	homologous chromosome pairing at meiosis	24	0.78994
GO:0031281	positive regulation of cyclase activity	10	0.79024
GO:0035023	regulation of Rho protein signal transduction	58	0.79027
GO:0010288	response to lead ion	16	0.79051
GO:0001952	regulation of cell-matrix adhesion	101	0.79059
GO:0001768	establishment of T cell polarity	8	0.79085
GO:0006013	mannose metabolic process	9	0.79091
GO:0009087	methionine catabolic process	1	0.79093
GO:1902618	cellular response to fluoride	2	0.79100
GO:0007269	neurotransmitter secretion	94	0.79119
GO:0006812	cation transport	688	0.79119
GO:0030178	negative regulation of Wnt signaling pathway	136	0.79130
GO:0080090	regulation of primary metabolic process	4284	0.79206
GO:1903538	regulation of meiotic cell cycle process involved in oocyte maturation	2	0.79228
GO:0006275	regulation of DNA replication	90	0.79232
GO:0042306	regulation of protein import into nucleus	54	0.79291
GO:0036031	recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex	1	0.79302
GO:0010847	regulation of chromatin assembly	21	0.79320
GO:0046628	positive regulation of insulin receptor signaling pathway	14	0.79322
GO:0006356	regulation of transcription by RNA polymerase I	33	0.79350
GO:0033260	nuclear DNA replication	33	0.79367
GO:1904393	regulation of skeletal muscle acetylcholine-gated channel clustering	3	0.79395
GO:1903977	positive regulation of glial cell migration	5	0.79398
GO:0015786	UDP-glucose transmembrane transport	2	0.79433
GO:0060544	regulation of necroptotic process	17	0.79433
GO:0016192	vesicle-mediated transport	1147	0.79455
GO:1904271	L-proline import across plasma membrane	4	0.79465
GO:1990390	protein K33-linked ubiquitination	2	0.79497
GO:0006382	adenosine to inosine editing	5	0.79502
GO:0051066	dihydrobiopterin metabolic process	2	0.79524
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	13	0.79533
GO:1905711	response to phosphatidylethanolamine	1	0.79536
GO:0061842	microtubule organizing center localization	31	0.79562
GO:0032200	telomere organization	146	0.79599
GO:0006875	cellular metal ion homeostasis	318	0.79636
GO:0016482	cytosolic transport	152	0.79653
GO:1903936	cellular response to sodium arsenite	5	0.79661
GO:0046602	regulation of mitotic centrosome separation	8	0.79708
GO:0035984	cellular response to trichostatin A	2	0.79713
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	48	0.79713
GO:0090400	stress-induced premature senescence	8	0.79736
GO:0009988	cell-cell recognition	32	0.79767
GO:0061966	establishment of left/right asymmetry	5	0.79790
GO:0042147	retrograde transport, endosome to Golgi	84	0.79802
GO:1901537	positive regulation of DNA demethylation	3	0.79828
GO:0051308	male meiosis chromosome separation	1	0.79842
GO:1990280	RNA localization to chromatin	1	0.79851
GO:1902889	protein localization to spindle microtubule	1	0.79851
GO:0050957	equilibrioception	4	0.79865
GO:0099518	vesicle cytoskeletal trafficking	54	0.79874
GO:0060988	lipid tube assembly	2	0.79891
GO:1900063	regulation of peroxisome organization	4	0.79901
GO:0052696	flavonoid glucuronidation	2	0.79904
GO:0052697	xenobiotic glucuronidation	2	0.79904
GO:0061153	trachea gland development	2	0.79954
GO:1902990	mitotic telomere maintenance via semi-conservative replication	2	0.79954
GO:0034164	negative regulation of toll-like receptor 9 signaling pathway	3	0.79968
GO:0010876	lipid localization	333	0.79986
GO:0006164	purine nucleotide biosynthetic process	145	0.79990
GO:1903883	positive regulation of interleukin-17-mediated signaling pathway	1	0.79995
GO:1903886	positive regulation of chemokine (C-C motif) ligand 20 production	1	0.79995
GO:0007014	actin ubiquitination	1	0.79995
GO:0090615	mitochondrial mRNA processing	2	0.80010
GO:1990603	dark adaptation	2	0.80018
GO:0021562	vestibulocochlear nerve development	4	0.80075
GO:0060007	linear vestibuloocular reflex	1	0.80084
GO:0014013	regulation of gliogenesis	60	0.80085
GO:0046318	negative regulation of glucosylceramide biosynthetic process	1	0.80111
GO:1901563	response to camptothecin	4	0.80111
GO:1901858	regulation of mitochondrial DNA metabolic process	4	0.80113
GO:0097055	agmatine biosynthetic process	1	0.80129
GO:0032963	collagen metabolic process	63	0.80130
GO:2000615	regulation of histone H3-K9 acetylation	10	0.80133
GO:2000138	positive regulation of cell proliferation involved in heart morphogenesis	6	0.80140
GO:0036090	cleavage furrow ingression	2	0.80153
GO:0090522	vesicle tethering involved in exocytosis	3	0.80164
GO:0030185	nitric oxide transport	3	0.80211
GO:0018021	peptidyl-histidine methylation	2	0.80233
GO:0070472	regulation of uterine smooth muscle contraction	5	0.80233
GO:0045494	photoreceptor cell maintenance	31	0.80243
GO:1905634	regulation of protein localization to chromatin	6	0.80269
GO:0016121	carotene catabolic process	1	0.80272
GO:0016122	xanthophyll metabolic process	1	0.80272
GO:0014820	tonic smooth muscle contraction	7	0.80281
GO:0043620	regulation of DNA-templated transcription in response to stress	68	0.80295
GO:0003351	epithelial cilium movement involved in extracellular fluid movement	38	0.80311
GO:0021894	cerebral cortex GABAergic interneuron development	5	0.80313
GO:0051248	negative regulation of protein metabolic process	780	0.80317
GO:0046968	peptide antigen transport	1	0.80343
GO:0002489	antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent	1	0.80343
GO:0035518	histone H2A monoubiquitination	17	0.80343
GO:0045010	actin nucleation	42	0.80388
GO:0060696	regulation of phospholipid catabolic process	5	0.80402
GO:0003156	regulation of animal organ formation	18	0.80409
GO:0062177	radial spoke assembly	2	0.80422
GO:1901610	positive regulation of vesicle transport along microtubule	3	0.80426
GO:0021602	cranial nerve morphogenesis	18	0.80427
GO:0060762	regulation of branching involved in mammary gland duct morphogenesis	3	0.80442
GO:0003169	coronary vein morphogenesis	2	0.80447
GO:0003219	cardiac right ventricle formation	2	0.80447
GO:1900164	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	2	0.80447
GO:0035802	adrenal cortex formation	1	0.80450
GO:0006348	chromatin silencing at telomere	10	0.80453
GO:0003084	positive regulation of systemic arterial blood pressure	7	0.80521
GO:0089709	L-histidine transmembrane transport	5	0.80523
GO:0005977	glycogen metabolic process	51	0.80569
GO:0042986	positive regulation of amyloid precursor protein biosynthetic process	4	0.80570
GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	4	0.80596
GO:0007031	peroxisome organization	34	0.80598
GO:0048668	collateral sprouting	21	0.80618
GO:0001555	oocyte growth	2	0.80648
GO:2000819	regulation of nucleotide-excision repair	4	0.80690
GO:0035094	response to nicotine	32	0.80707
GO:0006165	nucleoside diphosphate phosphorylation	76	0.80724
GO:0048641	regulation of skeletal muscle tissue development	14	0.80738
GO:0002335	mature B cell differentiation	17	0.80740
GO:0034203	glycolipid translocation	1	0.80742
GO:0046666	retinal cell programmed cell death	4	0.80760
GO:0001777	T cell homeostatic proliferation	1	0.80769
GO:0002358	B cell homeostatic proliferation	1	0.80769
GO:1990117	B cell receptor apoptotic signaling pathway	1	0.80769
GO:0032976	release of matrix enzymes from mitochondria	1	0.80769
GO:0048087	positive regulation of developmental pigmentation	7	0.80769
GO:1905698	positive regulation of polysome binding	1	0.80778
GO:1904973	positive regulation of viral translation	1	0.80778
GO:0039695	DNA-templated viral transcription	1	0.80778
GO:0070922	small RNA loading onto RISC	9	0.80790
GO:1900242	regulation of synaptic vesicle endocytosis	11	0.80814
GO:0046085	adenosine metabolic process	7	0.80977
GO:0071494	cellular response to UV-C	5	0.80992
GO:0099116	tRNA 5'-end processing	15	0.80994
GO:1901726	negative regulation of histone deacetylase activity	2	0.80998
GO:0044255	cellular lipid metabolic process	734	0.81010
GO:0008088	axo-dendritic transport	66	0.81037
GO:0042073	intraciliary transport	40	0.81039
GO:2000679	positive regulation of transcription regulatory region DNA binding	16	0.81066
GO:0071586	CAAX-box protein processing	2	0.81072
GO:0001914	regulation of T cell mediated cytotoxicity	20	0.81103
GO:0030423	targeting of mRNA for destruction involved in RNA interference	4	0.81109
GO:0035087	siRNA loading onto RISC involved in RNA interference	4	0.81109
GO:0021695	cerebellar cortex development	41	0.81109
GO:0046006	regulation of activated T cell proliferation	25	0.81115
GO:0070235	regulation of activation-induced cell death of T cells	4	0.81131
GO:2000452	regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation	2	0.81136
GO:0032688	negative regulation of interferon-beta production	10	0.81147
GO:1905516	positive regulation of fertilization	3	0.81167
GO:0002227	innate immune response in mucosa	15	0.81176
GO:1904780	negative regulation of protein localization to centrosome	2	0.81209
GO:0033168	conversion of ds siRNA to ss siRNA involved in RNA interference	1	0.81236
GO:0014040	positive regulation of Schwann cell differentiation	1	0.81236
GO:0034969	histone arginine methylation	9	0.81245
GO:0051124	synaptic growth at neuromuscular junction	6	0.81247
GO:1903373	positive regulation of endoplasmic reticulum tubular network organization	4	0.81267
GO:0046685	response to arsenic-containing substance	29	0.81318
GO:0035609	C-terminal protein deglutamylation	4	0.81319
GO:0007628	adult walking behavior	20	0.81324
GO:1905065	positive regulation of vascular associated smooth muscle cell differentiation	6	0.81334
GO:0042256	mature ribosome assembly	6	0.81335
GO:0035564	regulation of kidney size	3	0.81343
GO:1905209	positive regulation of cardiocyte differentiation	9	0.81345
GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	2	0.81345
GO:0048254	snoRNA localization	5	0.81353
GO:0060669	embryonic placenta morphogenesis	22	0.81356
GO:0070544	histone H3-K36 demethylation	10	0.81380
GO:0043297	apical junction assembly	53	0.81382
GO:0055080	cation homeostasis	426	0.81399
GO:0006351	transcription, DNA-templated	2675	0.81402
GO:0021707	cerebellar granule cell differentiation	6	0.81414
GO:0030950	establishment or maintenance of actin cytoskeleton polarity	3	0.81435
GO:0045217	cell-cell junction maintenance	14	0.81455
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	5	0.81459
GO:0002086	diaphragm contraction	2	0.81469
GO:0000460	maturation of 5.8S rRNA	36	0.81471
GO:0007005	mitochondrion organization	463	0.81492
GO:0033629	negative regulation of cell adhesion mediated by integrin	11	0.81499
GO:0044314	protein K27-linked ubiquitination	6	0.81506
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	102	0.81522
GO:1903515	calcium ion transport from cytosol to endoplasmic reticulum	2	0.81556
GO:0032470	positive regulation of endoplasmic reticulum calcium ion concentration	2	0.81556
GO:0003407	neural retina development	40	0.81561
GO:0032484	Ral protein signal transduction	5	0.81584
GO:0006465	signal peptide processing	13	0.81593
GO:0044258	intestinal lipid catabolic process	1	0.81629
GO:0018350	protein esterification	1	0.81629
GO:0035735	intraciliary transport involved in cilium assembly	7	0.81630
GO:0042462	eye photoreceptor cell development	18	0.81633
GO:0048633	positive regulation of skeletal muscle tissue growth	4	0.81634
GO:0045922	negative regulation of fatty acid metabolic process	24	0.81642
GO:0014902	myotube differentiation	76	0.81643
GO:0070682	proteasome regulatory particle assembly	3	0.81652
GO:0072344	rescue of stalled ribosome	9	0.81662
GO:0071887	leukocyte apoptotic process	83	0.81670
GO:0032929	negative regulation of superoxide anion generation	3	0.81672
GO:0006368	transcription elongation from RNA polymerase II promoter	51	0.81690
GO:0010506	regulation of autophagy	293	0.81695
GO:0006949	syncytium formation	36	0.81708
GO:1902531	regulation of intracellular signal transduction	1261	0.81759
GO:0070266	necroptotic process	28	0.81769
GO:0071486	cellular response to high light intensity	1	0.81777
GO:0097473	retinal rod cell apoptotic process	1	0.81777
GO:0042048	olfactory behavior	6	0.81802
GO:0035137	hindlimb morphogenesis	21	0.81808
GO:0044565	dendritic cell proliferation	2	0.81851
GO:0098528	skeletal muscle fiber differentiation	5	0.81862
GO:0046884	follicle-stimulating hormone secretion	4	0.81882
GO:1990456	mitochondrion-endoplasmic reticulum membrane tethering	7	0.81883
GO:0060596	mammary placode formation	1	0.81890
GO:0072105	ureteric peristalsis	1	0.81890
GO:0006914	autophagy	472	0.81963
GO:0060056	mammary gland involution	7	0.81978
GO:2000255	negative regulation of male germ cell proliferation	1	0.81985
GO:0046105	thymidine biosynthetic process	2	0.81986
GO:0043201	response to leucine	13	0.82015
GO:0035229	positive regulation of glutamate-cysteine ligase activity	1	0.82020
GO:0061668	mitochondrial ribosome assembly	7	0.82081
GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis	2	0.82084
GO:0060828	regulation of canonical Wnt signaling pathway	206	0.82089
GO:1903755	positive regulation of SUMO transferase activity	1	0.82132
GO:0060011	Sertoli cell proliferation	3	0.82142
GO:0006579	amino-acid betaine catabolic process	2	0.82147
GO:1990172	G protein-coupled receptor catabolic process	1	0.82158
GO:0019883	antigen processing and presentation of endogenous antigen	19	0.82184
GO:0070498	interleukin-1-mediated signaling pathway	40	0.82197
GO:0071870	cellular response to catecholamine stimulus	56	0.82200
GO:1901339	regulation of store-operated calcium channel activity	8	0.82208
GO:0038097	positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway	1	0.82210
GO:0009444	pyruvate oxidation	1	0.82210
GO:0021853	cerebral cortex GABAergic interneuron migration	4	0.82215
GO:0017148	negative regulation of translation	123	0.82218
GO:0006127	glycerophosphate shuttle	2	0.82279
GO:0090169	regulation of spindle assembly	26	0.82287
GO:0032801	receptor catabolic process	25	0.82324
GO:0045778	positive regulation of ossification	36	0.82324
GO:0031998	regulation of fatty acid beta-oxidation	18	0.82358
GO:1905897	regulation of response to endoplasmic reticulum stress	81	0.82361
GO:0001881	receptor recycling	27	0.82369
GO:0006449	regulation of translational termination	11	0.82378
GO:0046356	acetyl-CoA catabolic process	3	0.82401
GO:0006624	vacuolar protein processing	2	0.82437
GO:0000707	meiotic DNA recombinase assembly	1	0.82468
GO:0007066	female meiosis sister chromatid cohesion	1	0.82468
GO:0090110	COPII-coated vesicle cargo loading	15	0.82478
GO:0061163	endoplasmic reticulum polarization	1	0.82494
GO:0061573	actin filament bundle retrograde transport	1	0.82494
GO:1904556	L-tryptophan transmembrane transport	2	0.82522
GO:1902410	mitotic cytokinetic process	23	0.82527
GO:0060575	intestinal epithelial cell differentiation	15	0.82533
GO:0000731	DNA synthesis involved in DNA repair	28	0.82544
GO:2000798	negative regulation of amniotic stem cell differentiation	1	0.82545
GO:2000706	negative regulation of dense core granule biogenesis	1	0.82545
GO:0060049	regulation of protein glycosylation	13	0.82565
GO:0030262	apoptotic nuclear changes	20	0.82593
GO:0006185	dGDP biosynthetic process	1	0.82597
GO:1903955	positive regulation of protein targeting to mitochondrion	29	0.82602
GO:2001205	negative regulation of osteoclast development	3	0.82604
GO:0032049	cardiolipin biosynthetic process	7	0.82613
GO:0048742	regulation of skeletal muscle fiber development	6	0.82630
GO:1905289	regulation of CAMKK-AMPK signaling cascade	3	0.82634
GO:0031223	auditory behavior	7	0.82643
GO:0044778	meiotic DNA integrity checkpoint	1	0.82648
GO:0034435	cholesterol esterification	8	0.82684
GO:0007271	synaptic transmission, cholinergic	12	0.82686
GO:0019227	neuronal action potential propagation	5	0.82707
GO:0046717	acid secretion	22	0.82711
GO:0007549	dosage compensation	17	0.82712
GO:0021536	diencephalon development	36	0.82727
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	23	0.82731
GO:0002138	retinoic acid biosynthetic process	7	0.82731
GO:0000963	mitochondrial RNA processing	20	0.82737
GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	10	0.82744
GO:1990256	signal clustering	1	0.82785
GO:0006433	prolyl-tRNA aminoacylation	2	0.82788
GO:0090310	negative regulation of DNA methylation-dependent heterochromatin assembly	1	0.82802
GO:0035572	N-terminal peptidyl-serine dimethylation	1	0.82810
GO:0035573	N-terminal peptidyl-serine trimethylation	1	0.82810
GO:0018012	N-terminal peptidyl-alanine trimethylation	1	0.82810
GO:0018013	N-terminal peptidyl-glycine methylation	1	0.82810
GO:0018016	N-terminal peptidyl-proline dimethylation	1	0.82810
GO:0050434	positive regulation of viral transcription	3	0.82885
GO:1903305	regulation of regulated secretory pathway	88	0.82890
GO:0006574	valine catabolic process	4	0.82891
GO:0034642	mitochondrion migration along actin filament	1	0.82904
GO:1904353	regulation of telomere capping	24	0.82929
GO:0097753	membrane bending	1	0.82929
GO:0071901	negative regulation of protein serine/threonine kinase activity	96	0.82943
GO:0051685	maintenance of ER location	1	0.82972
GO:0008333	endosome to lysosome transport	47	0.82977
GO:1904715	negative regulation of chaperone-mediated autophagy	3	0.83007
GO:0001964	startle response	14	0.83013
GO:0002071	glandular epithelial cell maturation	2	0.83029
GO:0000165	MAPK cascade	574	0.83054
GO:0045900	negative regulation of translational elongation	5	0.83055
GO:1902595	regulation of DNA replication origin binding	2	0.83088
GO:0016311	dephosphorylation	340	0.83090
GO:0090045	positive regulation of deacetylase activity	8	0.83097
GO:0006420	arginyl-tRNA aminoacylation	3	0.83110
GO:0031497	chromatin assembly	143	0.83144
GO:0097355	protein localization to heterochromatin	2	0.83148
GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	2	0.83148
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	2	0.83160
GO:0001773	myeloid dendritic cell activation	16	0.83179
GO:0002840	regulation of T cell mediated immune response to tumor cell	6	0.83188
GO:0008090	retrograde axonal transport	14	0.83190
GO:2000426	negative regulation of apoptotic cell clearance	1	0.83192
GO:0032072	regulation of restriction endodeoxyribonuclease activity	1	0.83192
GO:0090152	establishment of protein localization to mitochondrial membrane involved in mitochondrial fission	1	0.83217
GO:0001732	formation of cytoplasmic translation initiation complex	15	0.83238
GO:0042537	benzene-containing compound metabolic process	18	0.83250
GO:0002930	trabecular meshwork development	1	0.83260
GO:0071680	response to indole-3-methanol	6	0.83264
GO:0006304	DNA modification	82	0.83298
GO:1904328	regulation of myofibroblast contraction	1	0.83319
GO:1904744	positive regulation of telomeric DNA binding	2	0.83342
GO:0000961	negative regulation of mitochondrial RNA catabolic process	2	0.83363
GO:0098532	histone H3-K27 trimethylation	7	0.83370
GO:0055059	asymmetric neuroblast division	6	0.83385
GO:0097264	self proteolysis	8	0.83396
GO:0034970	histone H3-R2 methylation	2	0.83399
GO:0031064	negative regulation of histone deacetylation	4	0.83406
GO:0051284	positive regulation of sequestering of calcium ion	11	0.83437
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	10	0.83454
GO:1905555	positive regulation of blood vessel branching	3	0.83466
GO:0090135	actin filament branching	3	0.83466
GO:0002218	activation of innate immune response	56	0.83496
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	10	0.83498
GO:0032648	regulation of interferon-beta production	52	0.83581
GO:0042133	neurotransmitter metabolic process	15	0.83592
GO:2000302	positive regulation of synaptic vesicle exocytosis	3	0.83600
GO:1903608	protein localization to cytoplasmic stress granule	7	0.83609
GO:0006366	transcription by RNA polymerase II	1950	0.83611
GO:0000077	DNA damage checkpoint	110	0.83623
GO:0000012	single strand break repair	11	0.83633
GO:0090022	regulation of neutrophil chemotaxis	19	0.83647
GO:0001955	blood vessel maturation	4	0.83685
GO:0032792	negative regulation of CREB transcription factor activity	4	0.83685
GO:0044793	negative regulation by host of viral process	9	0.83685
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	22	0.83693
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	13	0.83694
GO:2000676	positive regulation of type B pancreatic cell apoptotic process	2	0.83696
GO:2000308	negative regulation of tumor necrosis factor (ligand) superfamily member 11 production	1	0.83697
GO:1900159	positive regulation of bone mineralization involved in bone maturation	1	0.83697
GO:0031468	nuclear envelope reassembly	14	0.83707
GO:0038089	positive regulation of cell migration by vascular endothelial growth factor signaling pathway	8	0.83710
GO:0006924	activation-induced cell death of T cells	9	0.83722
GO:0097062	dendritic spine maintenance	13	0.83732
GO:0009411	response to UV	134	0.83753
GO:0035272	exocrine system development	35	0.83763
GO:0045445	myoblast differentiation	57	0.83777
GO:0060212	negative regulation of nuclear-transcribed mRNA poly(A) tail shortening	3	0.83780
GO:0033683	nucleotide-excision repair, DNA incision	9	0.83800
GO:0002296	T-helper 1 cell lineage commitment	2	0.83802
GO:1901862	negative regulation of muscle tissue development	9	0.83832
GO:0016081	synaptic vesicle docking	6	0.83836
GO:0030242	autophagy of peroxisome	7	0.83868
GO:0000076	DNA replication checkpoint	13	0.83878
GO:0048297	negative regulation of isotype switching to IgA isotypes	1	0.83880
GO:0002277	myeloid dendritic cell activation involved in immune response	1	0.83889
GO:1905049	negative regulation of metallopeptidase activity	7	0.83900
GO:0048550	negative regulation of pinocytosis	4	0.83927
GO:0035562	negative regulation of chromatin binding	9	0.83937
GO:0045161	neuronal ion channel clustering	6	0.83945
GO:0021852	pyramidal neuron migration	2	0.83955
GO:0006878	cellular copper ion homeostasis	14	0.84011
GO:0051026	chiasma assembly	3	0.84011
GO:0051295	establishment of meiotic spindle localization	4	0.84018
GO:0040038	polar body extrusion after meiotic divisions	4	0.84018
GO:0016925	protein sumoylation	45	0.84022
GO:0032774	RNA biosynthetic process	2685	0.84023
GO:0002143	tRNA wobble position uridine thiolation	4	0.84085
GO:0046380	N-acetylneuraminate biosynthetic process	1	0.84097
GO:0000054	ribosomal subunit export from nucleus	15	0.84099
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	247	0.84120
GO:0045187	regulation of circadian sleep/wake cycle, sleep	3	0.84123
GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	28	0.84127
GO:0003374	dynamin family protein polymerization involved in mitochondrial fission	2	0.84131
GO:0055001	muscle cell development	112	0.84139
GO:1903578	regulation of ATP metabolic process	70	0.84153
GO:0009132	nucleoside diphosphate metabolic process	100	0.84154
GO:0032886	regulation of microtubule-based process	209	0.84165
GO:0006353	DNA-templated transcription, termination	20	0.84186
GO:1903679	positive regulation of cap-independent translational initiation	3	0.84198
GO:0018872	arsonoacetate metabolic process	1	0.84212
GO:0043932	ossification involved in bone remodeling	2	0.84213
GO:0048646	anatomical structure formation involved in morphogenesis	786	0.84230
GO:0045059	positive thymic T cell selection	5	0.84231
GO:0032927	positive regulation of activin receptor signaling pathway	6	0.84257
GO:0042445	hormone metabolic process	134	0.84259
GO:1904544	positive regulation of free ubiquitin chain polymerization	2	0.84260
GO:0016198	axon choice point recognition	4	0.84263
GO:2000003	positive regulation of DNA damage checkpoint	2	0.84268
GO:0009257	10-formyltetrahydrofolate biosynthetic process	2	0.84272
GO:0097068	response to thyroxine	4	0.84290
GO:0080163	regulation of protein serine/threonine phosphatase activity	2	0.84318
GO:0035600	tRNA methylthiolation	2	0.84342
GO:0022400	regulation of rhodopsin mediated signaling pathway	4	0.84349
GO:0070900	mitochondrial tRNA modification	8	0.84374
GO:0010950	positive regulation of endopeptidase activity	136	0.84401
GO:0046712	GDP catabolic process	2	0.84412
GO:0060547	negative regulation of necrotic cell death	14	0.84412
GO:0014736	negative regulation of muscle atrophy	1	0.84427
GO:0014876	response to injury involved in regulation of muscle adaptation	1	0.84427
GO:0097105	presynaptic membrane assembly	8	0.84445
GO:0048213	Golgi vesicle prefusion complex stabilization	2	0.84447
GO:0010459	negative regulation of heart rate	4	0.84465
GO:0006384	transcription initiation from RNA polymerase III promoter	8	0.84466
GO:0070212	protein poly-ADP-ribosylation	7	0.84472
GO:1903387	positive regulation of homophilic cell adhesion	1	0.84493
GO:0042245	RNA repair	2	0.84493
GO:0003231	cardiac ventricle development	77	0.84502
GO:0110025	DNA strand resection involved in replication fork processing	3	0.84526
GO:0006452	translational frameshifting	3	0.84555
GO:0048320	axial mesoderm formation	2	0.84598
GO:0006942	regulation of striated muscle contraction	54	0.84605
GO:0046058	cAMP metabolic process	13	0.84606
GO:1903612	positive regulation of calcium-dependent ATPase activity	1	0.84624
GO:0075525	viral translational termination-reinitiation	5	0.84627
GO:0019074	viral RNA genome packaging	2	0.84632
GO:0010632	regulation of epithelial cell migration	185	0.84640
GO:0014904	myotube cell development	26	0.84656
GO:2000105	positive regulation of DNA-dependent DNA replication	14	0.84667
GO:1905341	negative regulation of protein localization to kinetochore	1	0.84681
GO:0003402	planar cell polarity pathway involved in axis elongation	3	0.84699
GO:2000736	regulation of stem cell differentiation	68	0.84709
GO:0006858	extracellular transport	41	0.84735
GO:0002430	complement receptor mediated signaling pathway	2	0.84736
GO:0006507	GPI anchor release	1	0.84739
GO:0071401	cellular response to triglyceride	1	0.84739
GO:0098903	regulation of membrane repolarization during action potential	7	0.84744
GO:0019262	N-acetylneuraminate catabolic process	5	0.84770
GO:0007141	male meiosis I	13	0.84772
GO:1901843	positive regulation of high voltage-gated calcium channel activity	3	0.84777
GO:0072553	terminal button organization	3	0.84780
GO:2000348	regulation of CD40 signaling pathway	5	0.84782
GO:0001966	thigmotaxis	2	0.84783
GO:1902749	regulation of cell cycle G2/M phase transition	107	0.84792
GO:0048710	regulation of astrocyte differentiation	20	0.84817
GO:0045993	negative regulation of translational initiation by iron	1	0.84820
GO:0046986	negative regulation of hemoglobin biosynthetic process	1	0.84820
GO:0010999	regulation of eIF2 alpha phosphorylation by heme	1	0.84820
GO:1903140	regulation of establishment of endothelial barrier	15	0.84846
GO:0061337	cardiac conduction	55	0.84865
GO:0014053	negative regulation of gamma-aminobutyric acid secretion	2	0.84898
GO:1904411	positive regulation of secretory granule organization	1	0.84918
GO:0002087	regulation of respiratory gaseous exchange by nervous system process	5	0.84920
GO:0008104	protein localization	2134	0.84944
GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorti...	5	0.84945
GO:0065008	regulation of biological quality	2655	0.84952
GO:0017185	peptidyl-lysine hydroxylation	6	0.84990
GO:1900045	negative regulation of protein K63-linked ubiquitination	6	0.84992
GO:0007228	positive regulation of hh target transcription factor activity	2	0.85001
GO:0043247	telomere maintenance in response to DNA damage	12	0.85006
GO:0016094	polyprenol biosynthetic process	3	0.85060
GO:1990758	mitotic sister chromatid biorientation	1	0.85072
GO:0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration	2	0.85127
GO:0051270	regulation of cellular component movement	747	0.85132
GO:0060633	negative regulation of transcription initiation from RNA polymerase II promoter	5	0.85143
GO:0006429	leucyl-tRNA aminoacylation	2	0.85162
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	7	0.85168
GO:0009450	gamma-aminobutyric acid catabolic process	2	0.85185
GO:1901379	regulation of potassium ion transmembrane transport	48	0.85189
GO:1903626	positive regulation of DNA catabolic process	4	0.85219
GO:0010960	magnesium ion homeostasis	7	0.85220
GO:1905843	regulation of cellular response to gamma radiation	1	0.85226
GO:1903445	protein transport from ciliary membrane to plasma membrane	2	0.85276
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	6	0.85276
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	6	0.85283
GO:0007212	dopamine receptor signaling pathway	27	0.85283
GO:0071866	negative regulation of apoptotic process in bone marrow cell	3	0.85297
