GO.ID	Term	Annotated	Raw.P.Value
GO:0098631	cell adhesion mediator activity	43	0.53817
GO:1990175	EH domain binding	2	0.53979
GO:0004487	methylenetetrahydrofolate dehydrogenase (NAD+) activity	3	0.53982
GO:0004477	methenyltetrahydrofolate cyclohydrolase activity	3	0.53982
GO:0008781	N-acylneuraminate cytidylyltransferase activity	2	0.53993
GO:0019809	spermidine binding	2	0.54006
GO:0033858	N-acetylgalactosamine kinase activity	1	0.54014
GO:0019215	intermediate filament binding	10	0.54048
GO:0004139	deoxyribose-phosphate aldolase activity	1	0.54053
GO:0051721	protein phosphatase 2A binding	25	0.54105
GO:0061733	peptide-lysine-N-acetyltransferase activity	36	0.54165
GO:0003920	GMP reductase activity	2	0.54170
GO:0047800	cysteamine dioxygenase activity	1	0.54208
GO:0000170	sphingosine hydroxylase activity	1	0.54256
GO:0050277	sedoheptulokinase activity	1	0.54285
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	15	0.54327
GO:0042284	sphingolipid delta-4 desaturase activity	2	0.54376
GO:0039552	RIG-I binding	3	0.54485
GO:0050294	steroid sulfotransferase activity	3	0.54508
GO:0004062	aryl sulfotransferase activity	3	0.54508
GO:0005316	high-affinity inorganic phosphate:sodium symporter activity	1	0.54508
GO:0008107	galactoside 2-alpha-L-fucosyltransferase activity	2	0.54581
GO:0070026	nitric oxide binding	2	0.54595
GO:0001537	N-acetylgalactosamine 4-O-sulfotransferase activity	3	0.54603
GO:0004865	protein serine/threonine phosphatase inhibitor activity	8	0.54647
GO:0043295	glutathione binding	10	0.54663
GO:0070698	type I activin receptor binding	2	0.54718
GO:0047394	glycerophosphoinositol inositolphosphodiesterase activity	1	0.54740
GO:1990763	arrestin family protein binding	5	0.54789
GO:0051425	PTB domain binding	3	0.54855
GO:0015187	glycine transmembrane transporter activity	5	0.54921
GO:0004087	carbamoyl-phosphate synthase (ammonia) activity	1	0.54944
GO:0043008	ATP-dependent protein binding	9	0.54975
GO:0047750	cholestenol delta-isomerase activity	2	0.54979
GO:0030371	translation repressor activity	22	0.54991
GO:0072572	poly-ADP-D-ribose binding	2	0.55006
GO:0031749	D2 dopamine receptor binding	3	0.55011
GO:0003988	acetyl-CoA C-acyltransferase activity	7	0.55035
GO:0051087	chaperone binding	91	0.55047
GO:0070976	TIR domain binding	1	0.55119
GO:0005121	Toll binding	1	0.55119
GO:0008967	phosphoglycolate phosphatase activity	2	0.55130
GO:0072544	L-DOPA binding	1	0.55148
GO:0035643	L-DOPA receptor activity	1	0.55148
GO:0016423	tRNA (guanine) methyltransferase activity	13	0.55160
GO:0004731	purine-nucleoside phosphorylase activity	3	0.55186
GO:0008235	metalloexopeptidase activity	46	0.55201
GO:0004843	thiol-dependent ubiquitin-specific protease activity	85	0.55253
GO:0035276	ethanol binding	2	0.55253
GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	6	0.55257
GO:0003747	translation release factor activity	7	0.55278
GO:0055100	adiponectin binding	3	0.55336
GO:0005112	Notch binding	19	0.55431
GO:0004598	peptidylamidoglycolate lyase activity	1	0.55449
GO:0004504	peptidylglycine monooxygenase activity	1	0.55449
GO:0036094	small molecule binding	1911	0.55478
GO:0032450	maltose alpha-glucosidase activity	3	0.55516
GO:0034988	Fc-gamma receptor I complex binding	1	0.55526
GO:0030348	syntaxin-3 binding	1	0.55556
GO:0071535	RING-like zinc finger domain binding	3	0.55583
GO:0001091	RNA polymerase II general transcription initiation factor binding	20	0.55626
GO:0003682	chromatin binding	475	0.55665
GO:0019778	Atg12 activating enzyme activity	1	0.55692
GO:0019779	Atg8 activating enzyme activity	1	0.55692
GO:0008897	holo-[acyl-carrier-protein] synthase activity	1	0.55721
GO:1990459	transferrin receptor binding	10	0.55737
GO:0042975	peroxisome proliferator activated receptor binding	8	0.55883
GO:0035014	phosphatidylinositol 3-kinase regulator activity	12	0.55902
GO:0034584	piRNA binding	1	0.55993
GO:0030623	U5 snRNA binding	2	0.56050
GO:0016784	3-mercaptopyruvate sulfurtransferase activity	1	0.56090
GO:0032977	membrane insertase activity	14	0.56154
GO:0008445	D-aspartate oxidase activity	1	0.56188
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	1	0.56207
GO:0000987	cis-regulatory region sequence-specific DNA binding	839	0.56308
GO:0019807	aspartoacylase activity	1	0.56373
GO:0015297	antiporter activity	58	0.56437
GO:0009982	pseudouridine synthase activity	13	0.56438
GO:0004137	deoxycytidine kinase activity	2	0.56477
GO:0004605	phosphatidate cytidylyltransferase activity	3	0.56516
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	7	0.56535
GO:0052666	tRNA (cytosine-2'-O-)-methyltransferase activity	1	0.56597
GO:0009020	tRNA (guanosine-2'-O-)-methyltransferase activity	1	0.56597
GO:0120015	sterol transfer activity	15	0.56651
GO:0062156	mitochondrial ATP-gated potassium channel activity	1	0.56655
GO:1901235	(R)-carnitine transmembrane transporter activity	1	0.56713
GO:0098632	cell-cell adhesion mediator activity	36	0.56748
GO:0000062	fatty-acyl-CoA binding	19	0.56855
GO:0030515	snoRNA binding	32	0.56856
GO:0031544	peptidyl-proline 3-dioxygenase activity	3	0.56908
GO:0004917	interleukin-7 receptor activity	1	0.56918
GO:0098918	structural constituent of synapse	16	0.56987
GO:0097243	flavonoid binding	2	0.57014
GO:0019788	NEDD8 transferase activity	6	0.57021
GO:0048018	receptor ligand activity	188	0.57034
GO:0032093	SAM domain binding	2	0.57042
GO:0005021	vascular endothelial growth factor-activated receptor activity	5	0.57051
GO:0038025	reelin receptor activity	2	0.57056
GO:0035197	siRNA binding	8	0.57068
GO:0031403	lithium ion binding	2	0.57125
GO:0036004	GAF domain binding	1	0.57133
GO:0001096	TFIIF-class transcription factor complex binding	2	0.57139
GO:0004706	JUN kinase kinase kinase activity	12	0.57139
GO:0008137	NADH dehydrogenase (ubiquinone) activity	40	0.57169
GO:0023026	MHC class II protein complex binding	20	0.57176
GO:0004029	aldehyde dehydrogenase (NAD+) activity	14	0.57222
GO:0047280	nicotinamide phosphoribosyltransferase activity	1	0.57289
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	1	0.57308
GO:0047961	glycine N-acyltransferase activity	1	0.57396
GO:0004931	extracellularly ATP-gated cation channel activity	1	0.57415
GO:0042392	sphingosine-1-phosphate phosphatase activity	6	0.57417
GO:0001614	purinergic nucleotide receptor activity	6	0.57419
GO:0004784	superoxide dismutase activity	3	0.57439
GO:0052794	exo-alpha-(2->3)-sialidase activity	2	0.57483
GO:0052795	exo-alpha-(2->6)-sialidase activity	2	0.57483
GO:0052796	exo-alpha-(2->8)-sialidase activity	2	0.57483
GO:0038085	vascular endothelial growth factor binding	3	0.57529
GO:0030234	enzyme regulator activity	959	0.57578
GO:0008503	benzodiazepine receptor activity	2	0.57580
GO:0022851	GABA-gated chloride ion channel activity	2	0.57580
GO:1904854	proteasome core complex binding	1	0.57689
GO:0004655	porphobilinogen synthase activity	1	0.57689
GO:0005163	nerve growth factor receptor binding	3	0.57703
GO:0004462	lactoylglutathione lyase activity	1	0.57708
GO:0004614	phosphoglucomutase activity	3	0.57732
GO:0003986	acetyl-CoA hydrolase activity	4	0.57749
GO:0030620	U2 snRNA binding	6	0.57784
GO:0106006	cytoskeletal protein-membrane anchor activity	2	0.57801
GO:0019534	toxin transmembrane transporter activity	5	0.57836
GO:0052689	carboxylic ester hydrolase activity	93	0.57841
GO:1903135	cupric ion binding	4	0.58140
GO:0050023	L-fuconate dehydratase activity	1	0.58216
GO:0047223	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	3	0.58228
GO:0019981	interleukin-6 binding	2	0.58229
GO:0019970	interleukin-11 binding	2	0.58229
GO:0004921	interleukin-11 receptor activity	2	0.58229
GO:0004915	interleukin-6 receptor activity	2	0.58229
GO:0120160	intraciliary transport particle A binding	3	0.58267
GO:0005534	galactose binding	3	0.58352
GO:1990238	double-stranded DNA endodeoxyribonuclease activity	1	0.58362
GO:0004096	catalase activity	3	0.58391
GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity	2	0.58395
GO:0016401	palmitoyl-CoA oxidase activity	3	0.58470
GO:0102077	oleamide hydrolase activity	2	0.58492
GO:0103073	anandamide amidohydrolase activity	2	0.58492
GO:0004325	ferrochelatase activity	1	0.58519
GO:1901612	cardiolipin binding	9	0.58551
GO:0016594	glycine binding	4	0.58628
GO:0017171	serine hydrolase activity	97	0.58775
GO:0120092	crotonyl-CoA hydratase activity	2	0.58782
GO:0036461	BLOC-2 complex binding	2	0.58782
GO:0003958	NADPH-hemoprotein reductase activity	3	0.58814
GO:0017116	single-stranded DNA helicase activity	19	0.58908
GO:0008112	nicotinamide N-methyltransferase activity	1	0.58959
GO:0030760	pyridine N-methyltransferase activity	1	0.58959
GO:1990381	ubiquitin-specific protease binding	20	0.59000
GO:0050211	procollagen galactosyltransferase activity	2	0.59003
GO:0002134	UTP binding	2	0.59003
GO:0032356	oxidized DNA binding	9	0.59055
GO:0004587	ornithine-oxo-acid transaminase activity	1	0.59056
GO:0050155	ornithine(lysine) transaminase activity	1	0.59056
GO:0043734	DNA-N1-methyladenine dioxygenase activity	3	0.59074
GO:1990275	preribosome binding	1	0.59135
GO:0000403	Y-form DNA binding	5	0.59169
GO:0047603	acetoacetyl-CoA hydrolase activity	1	0.59203
GO:0052815	medium-chain acyl-CoA hydrolase activity	1	0.59203
GO:0047994	hydroxymethylglutaryl-CoA hydrolase activity	1	0.59203
GO:0044466	glutaryl-CoA hydrolase activity	1	0.59203
GO:0033882	choloyl-CoA hydrolase activity	1	0.59203
GO:0004778	succinyl-CoA hydrolase activity	1	0.59203
GO:0032407	MutSalpha complex binding	5	0.59279
GO:0043995	histone acetyltransferase activity (H4-K5 specific)	1	0.59291
GO:0043996	histone acetyltransferase activity (H4-K8 specific)	1	0.59291
GO:0050220	prostaglandin-E synthase activity	3	0.59311
GO:1990380	Lys48-specific deubiquitinase activity	15	0.59397
GO:0060001	minus-end directed microfilament motor activity	1	0.59418
GO:0140340	cerebroside transfer activity	1	0.59447
GO:0140337	diacylglyceride transfer activity	1	0.59447
GO:0140339	phosphatidylglycerol transfer activity	1	0.59447
GO:0019902	phosphatase binding	163	0.59465
GO:0022841	potassium ion leak channel activity	5	0.59563
GO:0097655	serpin family protein binding	1	0.59594
GO:0004817	cysteine-tRNA ligase activity	2	0.59653
GO:0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity	1	0.59663
GO:0047453	ATP-dependent NAD(P)H-hydrate dehydratase activity	1	0.59663
GO:0097003	adipokinetic hormone receptor activity	2	0.59750
GO:0051033	RNA transmembrane transporter activity	3	0.59819
GO:0005010	insulin-like growth factor-activated receptor activity	3	0.59836
GO:0044389	ubiquitin-like protein ligase binding	282	0.59923
GO:0052692	raffinose alpha-galactosidase activity	1	0.59927
GO:0017041	galactosylgalactosylglucosylceramidase activity	1	0.59927
GO:0008890	glycine C-acetyltransferase activity	1	0.59946
GO:0008233	peptidase activity	396	0.59976
GO:0001517	N-acetylglucosamine 6-O-sulfotransferase activity	7	0.59976
GO:0005253	anion channel activity	48	0.59978
GO:0140010	D-aspartate transmembrane transporter activity	1	0.60005
GO:0106261	tRNA uridine(34) acetyltransferase activity	1	0.60083
GO:0019144	ADP-sugar diphosphatase activity	2	0.60192
GO:1990460	leptin receptor binding	3	0.60204
GO:0043915	L-seryl-tRNA(Sec) kinase activity	1	0.60269
GO:0005215	transporter activity	686	0.60304
GO:0004063	aryldialkylphosphatase activity	1	0.60347
GO:0018733	3,4-dihydrocoumarin hydrolase activity	1	0.60347
GO:0042166	acetylcholine binding	3	0.60384
GO:0005093	Rab GDP-dissociation inhibitor activity	2	0.60441
GO:0045182	translation regulator activity	130	0.60444
GO:0097020	COPII receptor activity	1	0.60504
GO:0003994	aconitate hydratase activity	3	0.60531
GO:0043422	protein kinase B binding	10	0.60617
GO:0002151	G-quadruplex RNA binding	5	0.60635
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	2	0.60649
GO:0043199	sulfate binding	3	0.60655
GO:0002046	opsin binding	1	0.60660
GO:0004123	cystathionine gamma-lyase activity	1	0.60670
GO:0044540	L-cystine L-cysteine-lyase (deaminating)	1	0.60670
GO:0080146	L-cysteine desulfhydrase activity	1	0.60670
GO:0004441	inositol-1,4-bisphosphate 1-phosphatase activity	1	0.60768
GO:0005113	patched binding	5	0.60810
GO:0016362	activin receptor activity, type II	2	0.60843
GO:0008174	mRNA methyltransferase activity	12	0.60851
GO:0004709	MAP kinase kinase kinase activity	25	0.60887
GO:0008140	cAMP response element binding protein binding	10	0.60895
GO:0097718	disordered domain specific binding	29	0.60933
GO:0019781	NEDD8 activating enzyme activity	2	0.61036
GO:0046625	sphingolipid binding	22	0.61038
GO:0017002	activin-activated receptor activity	7	0.61061
GO:0035727	lysophosphatidic acid binding	5	0.61094
GO:0046977	TAP binding	8	0.61106
GO:0120170	intraciliary transport particle B binding	5	0.61116
GO:0045547	dehydrodolichyl diphosphate synthase activity	2	0.61119
GO:0001018	mitochondrial promoter sequence-specific DNA binding	3	0.61181
GO:0030626	U12 snRNA binding	2	0.61189
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	7	0.61297
GO:0016435	rRNA (guanine) methyltransferase activity	4	0.61373
GO:0008374	O-acyltransferase activity	39	0.61442
GO:0044378	non-sequence-specific DNA binding, bending	2	0.61493
GO:0016722	oxidoreductase activity, acting on metal ions	15	0.61542
GO:0047290	(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide 6-alpha-sialyltransferase activity	1	0.61590
GO:0061135	endopeptidase regulator activity	102	0.61622
GO:0000822	inositol hexakisphosphate binding	3	0.61633
GO:0048270	methionine adenosyltransferase regulator activity	1	0.61639
GO:0120013	lipid transfer activity	38	0.61690
GO:0016314	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity	3	0.61695
GO:0004322	ferroxidase activity	4	0.61739
GO:0099038	ceramide floppase activity	1	0.61795
GO:0098770	FBXO family protein binding	2	0.61825
GO:0005249	voltage-gated potassium channel activity	27	0.61864
GO:0070905	serine binding	3	0.61870
GO:0005355	glucose transmembrane transporter activity	11	0.61877
GO:0015299	solute:proton antiporter activity	17	0.61916
GO:0033878	hormone-sensitive lipase activity	2	0.61949
GO:0000213	tRNA-intron endonuclease activity	2	0.62019
GO:0003877	ATP adenylyltransferase activity	1	0.62020
GO:0004824	lysine-tRNA ligase activity	1	0.62020
GO:0002153	steroid receptor RNA activator RNA binding	2	0.62032
GO:0005136	interleukin-4 receptor binding	1	0.62079
GO:0008852	exodeoxyribonuclease I activity	1	0.62147
GO:0004816	asparagine-tRNA ligase activity	2	0.62157
GO:0016361	activin receptor activity, type I	3	0.62163
GO:1990935	splicing factor binding	4	0.62326
GO:0004857	enzyme inhibitor activity	259	0.62364
GO:0050610	methylarsonate reductase activity	2	0.62364
GO:0045174	glutathione dehydrogenase (ascorbate) activity	2	0.62364
GO:0050560	aspartate-tRNA(Asn) ligase activity	1	0.62470
GO:0001054	RNA polymerase I activity	2	0.62516
GO:0032452	histone demethylase activity	28	0.62587
GO:0036132	13-prostaglandin reductase activity	3	0.62609
GO:0047522	15-oxoprostaglandin 13-oxidase activity	3	0.62609
GO:1905538	polysome binding	3	0.62632
GO:0030553	cGMP binding	7	0.62650
GO:0008455	alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	1	0.62724
GO:0003756	protein disulfide isomerase activity	17	0.62748
GO:0052657	guanine phosphoribosyltransferase activity	1	0.62792
GO:0015217	ADP transmembrane transporter activity	4	0.62798
GO:0004799	thymidylate synthase activity	1	0.62861
GO:0002114	interleukin-33 receptor activity	2	0.62917
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	4	0.62971
GO:0000829	inositol heptakisphosphate kinase activity	4	0.62971
GO:0000832	inositol hexakisphosphate 5-kinase activity	4	0.62971
GO:0033919	glucan 1,3-alpha-glucosidase activity	1	0.62978
GO:0051500	D-tyrosyl-tRNA(Tyr) deacylase activity	2	0.62986
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	31	0.63091
GO:1901981	phosphatidylinositol phosphate binding	137	0.63129
GO:0015114	phosphate ion transmembrane transporter activity	4	0.63170
GO:0019912	cyclin-dependent protein kinase activating kinase activity	1	0.63300
GO:1990174	phosphodiesterase decapping endonuclease activity	3	0.63309
GO:0008020	G protein-coupled photoreceptor activity	2	0.63359
GO:0016907	G protein-coupled acetylcholine receptor activity	1	0.63368
GO:0004832	valine-tRNA ligase activity	1	0.63495
GO:0001094	TFIID-class transcription factor complex binding	10	0.63524
GO:0055103	ligase regulator activity	1	0.63525
GO:0008667	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	1	0.63573
GO:0008157	protein phosphatase 1 binding	24	0.63594
GO:0035612	AP-2 adaptor complex binding	7	0.63595
GO:0008310	single-stranded DNA 3'-5' exodeoxyribonuclease activity	4	0.63635
GO:0019777	Atg12 transferase activity	2	0.63746
GO:0099626	voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels	3	0.63779
GO:0047374	methylumbelliferyl-acetate deacetylase activity	3	0.63788
GO:0004523	RNA-DNA hybrid ribonuclease activity	4	0.63811
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	1	0.63944
GO:0097371	MDM2/MDM4 family protein binding	12	0.64003
GO:0016773	phosphotransferase activity, alcohol group as acceptor	552	0.64031
GO:0045029	G protein-coupled UDP receptor activity	1	0.64052
GO:0045030	G protein-coupled UTP receptor activity	1	0.64052
GO:0070735	protein-glycine ligase activity	2	0.64076
GO:0008168	methyltransferase activity	183	0.64083
GO:0035033	histone deacetylase regulator activity	4	0.64087
GO:0032137	guanine/thymine mispair binding	3	0.64148
GO:0004999	vasoactive intestinal polypeptide receptor activity	1	0.64159
GO:0042947	glucoside transmembrane transporter activity	2	0.64164
GO:0019135	deoxyhypusine monooxygenase activity	1	0.64198
GO:0033885	10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity	1	0.64217
GO:0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	10	0.64233
GO:0008081	phosphoric diester hydrolase activity	59	0.64364
GO:0004298	threonine-type endopeptidase activity	12	0.64409
GO:0086059	voltage-gated calcium channel activity involved SA node cell action potential	1	0.64412
GO:0003681	bent DNA binding	2	0.64421
GO:0030292	protein tyrosine kinase inhibitor activity	5	0.64432
GO:0051400	BH domain binding	8	0.64440
GO:0004033	aldo-keto reductase (NADP) activity	17	0.64518
GO:0005537	mannose binding	8	0.64587
GO:0008254	3'-nucleotidase activity	1	0.64588
GO:0097657	3',5'-nucleotide bisphosphate phosphatase activity	1	0.64588
GO:1904855	proteasome regulatory particle binding	1	0.64636
GO:0042056	chemoattractant activity	19	0.64659
GO:0017040	N-acylsphingosine amidohydrolase activity	5	0.64690
GO:0072518	Rho-dependent protein serine/threonine kinase activity	2	0.64752
GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	6	0.64758
GO:1990444	F-box domain binding	3	0.64874
GO:1990889	H4K20me3 modified histone binding	2	0.64972
GO:0015165	pyrimidine nucleotide-sugar transmembrane transporter activity	9	0.64975
GO:1990400	mitochondrial ribosomal large subunit rRNA binding	1	0.65094
GO:0046811	histone deacetylase inhibitor activity	1	0.65152
GO:0005457	GDP-fucose transmembrane transporter activity	1	0.65172
GO:0004826	phenylalanine-tRNA ligase activity	4	0.65194
GO:0016791	phosphatase activity	223	0.65241
GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity	1	0.65249
GO:1902936	phosphatidylinositol bisphosphate binding	79	0.65268
GO:0035373	chondroitin sulfate proteoglycan binding	2	0.65275
GO:0004423	iduronate-2-sulfatase activity	1	0.65308
GO:0003972	RNA ligase (ATP) activity	1	0.65356
GO:0097109	neuroligin family protein binding	3	0.65542
GO:0050698	proteoglycan sulfotransferase activity	1	0.65551
GO:0001733	galactosylceramide sulfotransferase activity	1	0.65551
GO:0004756	selenide, water dikinase activity	2	0.65564
GO:0030955	potassium ion binding	7	0.65565
GO:0008009	chemokine activity	18	0.65569
GO:0051879	Hsp90 protein binding	35	0.65614
GO:0001632	leukotriene B4 receptor activity	2	0.65632
GO:0062153	C5-methylcytidine-containing RNA binding	2	0.65660
GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity	6	0.65663
GO:0004985	opioid receptor activity	1	0.65833
GO:0018738	S-formylglutathione hydrolase activity	1	0.65862
GO:0042731	PH domain binding	4	0.65913
GO:0004113	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	1	0.65930
GO:0140560	xylosyl alpha-1,3-xylosyltransferase activity	1	0.65939
GO:0015168	glycerol transmembrane transporter activity	4	0.65975
GO:0035379	carbon dioxide transmembrane transporter activity	1	0.65978
GO:0030184	nitric oxide transmembrane transporter activity	1	0.65978
GO:1904288	BAT3 complex binding	4	0.65991
GO:0051536	iron-sulfur cluster binding	61	0.65994
GO:0005128	erythropoietin receptor binding	1	0.65998
GO:0005135	interleukin-3 receptor binding	1	0.65998
GO:0042781	3'-tRNA processing endoribonuclease activity	2	0.66031
GO:0008376	acetylgalactosaminyltransferase activity	21	0.66132
GO:0005483	soluble NSF attachment protein activity	3	0.66237
GO:0047016	cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity	1	0.66318
GO:0008320	protein transmembrane transporter activity	20	0.66349
GO:1990147	talin binding	1	0.66376
GO:1902388	ceramide 1-phosphate transfer activity	6	0.66392
GO:0005011	macrophage colony-stimulating factor receptor activity	1	0.66415
GO:0140262	mRNA cap binding complex binding	3	0.66422
GO:0030247	polysaccharide binding	11	0.66431
GO:0023030	MHC class Ib protein binding, via antigen binding groove	1	0.66463
GO:0008118	N-acetyllactosaminide alpha-2,3-sialyltransferase activity	2	0.66469
GO:0016430	tRNA (adenine-N6-)-methyltransferase activity	1	0.66473
GO:0030295	protein kinase activator activity	82	0.66510
GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	4	0.66534
GO:0045309	protein phosphorylated amino acid binding	45	0.66561
GO:0004304	estrone sulfotransferase activity	1	0.66647
GO:0043035	chromatin insulator sequence binding	4	0.66650
GO:0004098	cerebroside-sulfatase activity	1	0.66657
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	1	0.66666
GO:0047894	flavonol 3-sulfotransferase activity	2	0.66730
GO:0031997	N-terminal myristoylation domain binding	3	0.66769
GO:0016303	1-phosphatidylinositol-3-kinase activity	9	0.66952
GO:0050337	thiosulfate-thiol sulfurtransferase activity	1	0.66966
GO:0051434	BH3 domain binding	5	0.67043
GO:0070523	11-beta-hydroxysteroid dehydrogenase (NAD+) activity	1	0.67054
GO:0001635	calcitonin gene-related peptide receptor activity	3	0.67087
GO:0004309	exopolyphosphatase activity	1	0.67092
GO:0031750	D3 dopamine receptor binding	2	0.67140
GO:0032216	glucosaminyl-phosphatidylinositol O-acyltransferase activity	1	0.67150
GO:0008663	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity	1	0.67179
GO:0047734	CDP-glycerol diphosphatase activity	1	0.67179
GO:0015278	calcium-release channel activity	12	0.67206
GO:0004535	poly(A)-specific ribonuclease activity	13	0.67217
GO:0001179	RNA polymerase I general transcription initiation factor binding	1	0.67218
GO:0042605	peptide antigen binding	19	0.67248
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	4	0.67250
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	6	0.67357
GO:0042974	retinoic acid receptor binding	21	0.67358
GO:0071532	ankyrin repeat binding	5	0.67367
GO:0004560	alpha-L-fucosidase activity	2	0.67441
GO:0003923	GPI-anchor transamidase activity	2	0.67454
GO:0003984	acetolactate synthase activity	1	0.67517
GO:0062101	peptidyl-aspartic acid 3-dioxygenase activity	1	0.67604
GO:0052909	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	1	0.67623
GO:0016247	channel regulator activity	91	0.67654
GO:0070224	sulfide:quinone oxidoreductase activity	1	0.67701
GO:0019203	carbohydrate phosphatase activity	7	0.67723
GO:0015199	amino-acid betaine transmembrane transporter activity	1	0.67730
GO:0015188	L-isoleucine transmembrane transporter activity	1	0.67730
GO:0035642	histone methyltransferase activity (H3-R17 specific)	1	0.67749
GO:0034056	estrogen response element binding	3	0.67801
GO:0005105	type 1 fibroblast growth factor receptor binding	2	0.67891
GO:0034714	type III transforming growth factor beta receptor binding	3	0.67917
GO:0032795	heterotrimeric G-protein binding	1	0.67970
GO:0051011	microtubule minus-end binding	12	0.68037
GO:0047631	ADP-ribose diphosphatase activity	5	0.68057
GO:0045236	CXCR chemokine receptor binding	11	0.68103
GO:0051751	alpha-1,4-mannosyltransferase activity	1	0.68125
GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	2	0.68218
GO:0017176	phosphatidylinositol N-acetylglucosaminyltransferase activity	4	0.68234
GO:0008568	microtubule-severing ATPase activity	6	0.68246
GO:0019797	procollagen-proline 3-dioxygenase activity	2	0.68259
GO:0097493	structural molecule activity conferring elasticity	8	0.68307
GO:0052826	inositol hexakisphosphate 2-phosphatase activity	1	0.68307
GO:0034417	bisphosphoglycerate 3-phosphatase activity	1	0.68307
GO:0030351	inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity	1	0.68307
GO:1990446	U1 snRNP binding	4	0.68311
GO:0015349	thyroid hormone transmembrane transporter activity	4	0.68368
GO:0004386	helicase activity	140	0.68383
GO:0004197	cysteine-type endopeptidase activity	88	0.68593
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	6	0.68615
GO:0072320	volume-sensitive chloride channel activity	3	0.68634
GO:0019145	aminobutyraldehyde dehydrogenase activity	2	0.68653
GO:0017077	oxidative phosphorylation uncoupler activity	4	0.68695
GO:0031005	filamin binding	11	0.68698
GO:0030957	Tat protein binding	10	0.68797
GO:0015196	L-tryptophan transmembrane transporter activity	2	0.68829
GO:0030233	deoxynucleotide transmembrane transporter activity	1	0.68913
GO:0003785	actin monomer binding	18	0.68959
GO:0008193	tRNA guanylyltransferase activity	1	0.68980
GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	1	0.68989
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	2	0.69033
GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	2	0.69033
GO:0050321	tau-protein kinase activity	19	0.69038
GO:0102521	tRNA-4-demethylwyosine synthase activity	2	0.69074
GO:0047372	acylglycerol lipase activity	12	0.69125
GO:0003726	double-stranded RNA adenosine deaminase activity	2	0.69155
GO:0035755	cardiolipin hydrolase activity	1	0.69171
GO:0017005	3'-tyrosyl-DNA phosphodiesterase activity	1	0.69191
GO:0004329	formate-tetrahydrofolate ligase activity	2	0.69290
GO:0016853	isomerase activity	130	0.69291
GO:0019213	deacetylase activity	32	0.69367
GO:0050313	sulfur dioxygenase activity	1	0.69382
GO:0052821	DNA-7-methyladenine glycosylase activity	1	0.69420
GO:0052822	DNA-3-methylguanine glycosylase activity	1	0.69420
GO:0043916	DNA-7-methylguanine glycosylase activity	1	0.69420
GO:0008725	DNA-3-methyladenine glycosylase activity	1	0.69420
GO:0032574	5'-3' RNA helicase activity	2	0.69520
GO:0047621	acylpyruvate hydrolase activity	1	0.69554
GO:0034545	fumarylpyruvate hydrolase activity	1	0.69554
