GO.ID	Term	Annotated	Raw.P.Value
GO:0005053	peroxisome matrix targeting signal-2 binding	1	0.63847
GO:0034189	very-low-density lipoprotein particle binding	4	0.63869
GO:0050346	trans-L-3-hydroxyproline dehydratase activity	1	0.63876
GO:0034452	dynactin binding	10	0.63894
GO:0047341	fucose-1-phosphate guanylyltransferase activity	1	0.63895
GO:0098631	cell adhesion mediator activity	43	0.63946
GO:0033592	RNA strand annealing activity	5	0.63957
GO:0048403	brain-derived neurotrophic factor binding	2	0.64035
GO:0030297	transmembrane receptor protein tyrosine kinase activator activity	4	0.64103
GO:0004155	6,7-dihydropteridine reductase activity	1	0.64110
GO:1990932	5.8S rRNA binding	1	0.64130
GO:0003954	NADH dehydrogenase activity	43	0.64136
GO:0061663	NEDD8 ligase activity	3	0.64249
GO:0003682	chromatin binding	475	0.64274
GO:0008168	methyltransferase activity	183	0.64314
GO:0005055	laminin receptor activity	3	0.64328
GO:0031418	L-ascorbic acid binding	16	0.64368
GO:1990448	exon-exon junction complex binding	1	0.64383
GO:0003920	GMP reductase activity	2	0.64394
GO:0004386	helicase activity	140	0.64443
GO:0005523	tropomyosin binding	8	0.64477
GO:0004053	arginase activity	1	0.64539
GO:0016846	carbon-sulfur lyase activity	9	0.64551
GO:0097726	LEM domain binding	1	0.64597
GO:0033906	hyaluronoglucuronidase activity	2	0.64600
GO:0071209	U7 snRNA binding	3	0.64638
GO:1905394	retromer complex binding	9	0.64712
GO:0046972	histone acetyltransferase activity (H4-K16 specific)	2	0.64724
GO:0047220	galactosylxylosylprotein 3-beta-galactosyltransferase activity	1	0.64773
GO:0008609	alkylglycerone-phosphate synthase activity	1	0.64782
GO:0004853	uroporphyrinogen decarboxylase activity	1	0.64792
GO:0005347	ATP transmembrane transporter activity	7	0.64806
GO:0019776	Atg8 ligase activity	1	0.64821
GO:0061513	glucose 6-phosphate:inorganic phosphate antiporter activity	2	0.64848
GO:0004815	aspartate-tRNA ligase activity	2	0.64876
GO:0004422	hypoxanthine phosphoribosyltransferase activity	2	0.64903
GO:0035254	glutamate receptor binding	27	0.65041
GO:0140293	ADP-ribosylglutamate hydrolase activity	3	0.65054
GO:0016651	oxidoreductase activity, acting on NAD(P)H	91	0.65087
GO:0002134	UTP binding	2	0.65247
GO:0097199	cysteine-type endopeptidase activity involved in apoptotic signaling pathway	8	0.65248
GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity	2	0.65399
GO:0050750	low-density lipoprotein particle receptor binding	19	0.65477
GO:0045142	triplex DNA binding	2	0.65481
GO:0050196	[phosphorylase] phosphatase activity	2	0.65536
GO:0031697	beta-1 adrenergic receptor binding	4	0.65583
GO:0016758	transferase activity, transferring hexosyl groups	141	0.65594
GO:0047374	methylumbelliferyl-acetate deacetylase activity	3	0.65615
GO:0005471	ATP:ADP antiporter activity	3	0.65637
GO:0004775	succinate-CoA ligase (ADP-forming) activity	3	0.65699
GO:0004776	succinate-CoA ligase (GDP-forming) activity	3	0.65699
GO:0015269	calcium-activated potassium channel activity	6	0.65708
GO:0072320	volume-sensitive chloride channel activity	3	0.65755
GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	7	0.65777
GO:0004568	chitinase activity	2	0.65797
GO:0032190	acrosin binding	1	0.65833
GO:0035804	structural constituent of egg coat	1	0.65833
GO:0050104	L-gulonate 3-dehydrogenase activity	1	0.65959
GO:0072345	NAADP-sensitive calcium-release channel activity	4	0.66010
GO:0106229	histone glutaryltransferase activity	1	0.66017
GO:0043997	histone acetyltransferase activity (H4-K12 specific)	1	0.66017
GO:0106078	histone succinyltransferase activity	1	0.66017
GO:0051400	BH domain binding	8	0.66030
GO:0089720	caspase binding	6	0.66068
GO:0098808	mRNA cap binding	2	0.66085
GO:0050897	cobalt ion binding	4	0.66107
GO:0015216	purine nucleotide transmembrane transporter activity	15	0.66120
GO:0140068	histone crotonyltransferase activity	1	0.66124
GO:0140069	histone butyryltransferase activity	1	0.66124
GO:0061920	protein propionyltransferase activity	1	0.66124
GO:0106226	peptide 2-hydroxyisobutyryltransferase activity	1	0.66124
GO:0120301	histone lactyltransferase activity	1	0.66124
GO:0017136	NAD-dependent histone deacetylase activity	15	0.66178
GO:0030226	apolipoprotein receptor activity	3	0.66192
GO:0070325	lipoprotein particle receptor binding	20	0.66195
GO:0004645	1,4-alpha-oligoglucan phosphorylase activity	5	0.66196
GO:0016964	alpha-2 macroglobulin receptor activity	1	0.66201
GO:0004798	thymidylate kinase activity	2	0.66236
GO:0033862	UMP kinase activity	2	0.66236
GO:0036430	CMP kinase activity	2	0.66236
GO:0036431	dCMP kinase activity	2	0.66236
GO:0008107	galactoside 2-alpha-L-fucosyltransferase activity	2	0.66305
GO:0019002	GMP binding	2	0.66415
GO:0102389	polyprenol reductase activity	1	0.66463
GO:0000035	acyl binding	1	0.66511
GO:0000036	acyl carrier activity	1	0.66511
GO:0004566	beta-glucuronidase activity	3	0.66550
GO:0004697	protein kinase C activity	16	0.66572
GO:0043915	L-seryl-tRNA(Sec) kinase activity	1	0.66696
GO:0032453	histone demethylase activity (H3-K4 specific)	8	0.66775
GO:0070615	nucleosome-dependent ATPase activity	29	0.66827
GO:0036332	placental growth factor-activated receptor activity	1	0.66841
GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	5	0.66870
GO:0000287	magnesium ion binding	184	0.66875
GO:0016597	amino acid binding	32	0.66907
GO:0062153	C5-methylcytidine-containing RNA binding	2	0.66921
GO:0047621	acylpyruvate hydrolase activity	1	0.66937
GO:0034545	fumarylpyruvate hydrolase activity	1	0.66937
GO:0018773	acetylpyruvate hydrolase activity	1	0.66937
GO:0015101	organic cation transmembrane transporter activity	20	0.66966
GO:0004461	lactose synthase activity	2	0.66990
GO:0045569	TRAIL binding	5	0.67064
GO:0044020	histone methyltransferase activity (H4-R3 specific)	4	0.67115
GO:1990738	pseudouridine 5'-phosphatase activity	1	0.67179
GO:0047918	GDP-mannose 3,5-epimerase activity	1	0.67218
GO:0042356	GDP-4-dehydro-D-rhamnose reductase activity	1	0.67218
GO:0050577	GDP-L-fucose synthase activity	1	0.67218
GO:0016853	isomerase activity	130	0.67248
GO:0003986	acetyl-CoA hydrolase activity	4	0.67289
GO:0050213	progesterone 5-alpha-reductase activity	1	0.67305
GO:0032977	membrane insertase activity	14	0.67310
GO:0008235	metalloexopeptidase activity	46	0.67319
GO:0016174	NAD(P)H oxidase H2O2-forming activity	8	0.67333
GO:0004139	deoxyribose-phosphate aldolase activity	1	0.67334
GO:0008475	procollagen-lysine 5-dioxygenase activity	3	0.67360
GO:0102264	tRNA-dihydrouridine20 synthase activity	1	0.67363
GO:0062152	mRNA (cytidine-5-)-methyltransferase activity	1	0.67401
GO:0045027	DNA end binding	3	0.67438
GO:0017024	myosin I binding	1	0.67440
GO:0097153	cysteine-type endopeptidase activity involved in apoptotic process	11	0.67445
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	2	0.67536
GO:1990889	H4K20me3 modified histone binding	2	0.67550
GO:0004458	D-lactate dehydrogenase (cytochrome) activity	1	0.67566
GO:0008720	D-lactate dehydrogenase activity	1	0.67566
GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	3	0.67578
GO:1905030	voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential	1	0.67681
GO:0004304	estrone sulfotransferase activity	1	0.67787
GO:0047402	protein-glucosylgalactosylhydroxylysine glucosidase activity	1	0.67884
GO:0016890	site-specific endodeoxyribonuclease activity, specific for altered base	2	0.67945
GO:0051022	Rho GDP-dissociation inhibitor binding	3	0.67951
GO:1990446	U1 snRNP binding	4	0.68060
GO:0004705	JUN kinase activity	3	0.68090
GO:0050633	acetyl-CoA C-myristoyltransferase activity	3	0.68140
GO:0004175	endopeptidase activity	250	0.68149
GO:0004476	mannose-6-phosphate isomerase activity	1	0.68163
GO:0004859	phospholipase inhibitor activity	9	0.68218
GO:0034338	short-chain carboxylesterase activity	5	0.68300
GO:0070540	stearic acid binding	1	0.68307
GO:0052689	carboxylic ester hydrolase activity	93	0.68329
GO:0050023	L-fuconate dehydratase activity	1	0.68365
GO:0043274	phospholipase binding	15	0.68413
GO:0003697	single-stranded DNA binding	100	0.68486
GO:0004143	diacylglycerol kinase activity	7	0.68515
GO:0004531	deoxyribonuclease II activity	1	0.68519
GO:0004419	hydroxymethylglutaryl-CoA lyase activity	1	0.68548
GO:0042658	MHC class II protein binding, via antigen binding groove	1	0.68557
GO:0061578	Lys63-specific deubiquitinase activity	12	0.68560
GO:0000210	NAD+ diphosphatase activity	3	0.68656
GO:0035650	AP-1 adaptor complex binding	5	0.68659
GO:0098770	FBXO family protein binding	2	0.68734
GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity	3	0.68845
GO:0004083	bisphosphoglycerate 2-phosphatase activity	1	0.68951
GO:0030792	methylarsonite methyltransferase activity	1	0.68989
GO:0036009	protein-glutamine N-methyltransferase activity	2	0.68995
GO:0004709	MAP kinase kinase kinase activity	25	0.69040
GO:0086039	calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential	1	0.69104
GO:0022839	ion gated channel activity	23	0.69148
GO:0044736	acid-sensing ion channel activity	1	0.69162
GO:0031005	filamin binding	11	0.69227
GO:0016594	glycine binding	4	0.69232
GO:0003823	antigen binding	27	0.69277
GO:0015464	acetylcholine receptor activity	5	0.69281
GO:0047975	guanosine phosphorylase activity	2	0.69304
GO:0005338	nucleotide-sugar transmembrane transporter activity	11	0.69351
GO:0038164	thrombopoietin receptor activity	1	0.69363
GO:0008094	DNA-dependent ATPase activity	46	0.69442
GO:0004649	poly(ADP-ribose) glycohydrolase activity	2	0.69534
GO:0004034	aldose 1-epimerase activity	1	0.69612
GO:0004536	deoxyribonuclease activity	47	0.69625
GO:0050998	nitric-oxide synthase binding	10	0.69646
GO:0036402	proteasome-activating ATPase activity	6	0.69648
GO:0031544	peptidyl-proline 3-dioxygenase activity	3	0.69651
GO:0008829	dCTP deaminase activity	1	0.69698
GO:0004743	pyruvate kinase activity	1	0.69831
GO:0098632	cell-cell adhesion mediator activity	36	0.69871
GO:0042169	SH2 domain binding	29	0.69884
GO:0017075	syntaxin-1 binding	14	0.69888
GO:0004674	protein serine/threonine kinase activity	366	0.69896
GO:0004033	aldo-keto reductase (NADP) activity	17	0.69919
GO:0015220	choline transmembrane transporter activity	5	0.69944
GO:0140575	transmembrane monodehydroascorbate reductase activity	4	0.69959
GO:0009032	thymidine phosphorylase activity	2	0.69966
GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	5	0.69987
GO:0034057	RNA strand-exchange activity	2	0.70047
GO:0140292	ADP-ribosylserine hydrolase activity	1	0.70060
GO:0008887	glycerate kinase activity	1	0.70079
GO:0030620	U2 snRNA binding	6	0.70108
GO:0106261	tRNA uridine(34) acetyltransferase activity	1	0.70155
GO:0031748	D1 dopamine receptor binding	5	0.70157
GO:0015168	glycerol transmembrane transporter activity	4	0.70163
GO:0035379	carbon dioxide transmembrane transporter activity	1	0.70165
GO:0030184	nitric oxide transmembrane transporter activity	1	0.70165
GO:0070095	fructose-6-phosphate binding	3	0.70307
GO:0003872	6-phosphofructokinase activity	3	0.70307
GO:0016783	sulfurtransferase activity	10	0.70310
GO:0048257	3'-flap endonuclease activity	1	0.70384
GO:0030695	GTPase regulator activity	389	0.70390
GO:0043333	2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity	1	0.70413
GO:0043430	2-decaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	1	0.70413
GO:0000405	bubble DNA binding	7	0.70470
GO:0042054	histone methyltransferase activity	51	0.70495
GO:0042296	ISG15 transferase activity	4	0.70568
GO:0004136	deoxyadenosine kinase activity	3	0.70659
GO:0001055	RNA polymerase II activity	5	0.70689
GO:1990450	linear polyubiquitin binding	1	0.70764
GO:0015252	proton channel activity	17	0.70788
GO:0090541	MIT domain binding	3	0.70823
GO:0004427	inorganic diphosphatase activity	4	0.70834
GO:0032767	copper-dependent protein binding	3	0.70856
GO:0003684	damaged DNA binding	65	0.70930
GO:0003824	catalytic activity	4388	0.70950
GO:0004475	mannose-1-phosphate guanylyltransferase activity	1	0.70954
GO:0016922	nuclear receptor binding	103	0.70981
GO:0071424	rRNA (cytosine-N4-)-methyltransferase activity	1	0.71020
GO:0045545	syndecan binding	5	0.71028
GO:0008200	ion channel inhibitor activity	29	0.71033
GO:0034185	apolipoprotein binding	12	0.71039
GO:0080122	AMP transmembrane transporter activity	3	0.71042
GO:0001729	ceramide kinase activity	2	0.71055
GO:0102773	dihydroceramide kinase activity	2	0.71055
GO:0005497	androgen binding	3	0.71064
GO:0030292	protein tyrosine kinase inhibitor activity	5	0.71078
GO:0002162	dystroglycan binding	11	0.71092
GO:0008457	beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity	3	0.71119
GO:0051213	dioxygenase activity	73	0.71124
GO:0008753	NADPH dehydrogenase (quinone) activity	2	0.71176
GO:0045504	dynein heavy chain binding	12	0.71216
GO:0000140	acylglycerone-phosphate reductase activity	1	0.71219
GO:0030159	signaling receptor complex adaptor activity	39	0.71282
GO:0001099	basal RNA polymerase II transcription machinery binding	54	0.71287
GO:0001664	G protein-coupled receptor binding	140	0.71348
GO:0000049	tRNA binding	69	0.71365
GO:0004983	neuropeptide Y receptor activity	1	0.71399
GO:0051575	5'-deoxyribose-5-phosphate lyase activity	6	0.71426
GO:0000400	four-way junction DNA binding	17	0.71511
GO:0004373	glycogen (starch) synthase activity	2	0.71550
GO:0004556	alpha-amylase activity	1	0.71578
GO:0103025	alpha-amylase activity (releasing maltohexaose)	1	0.71578
GO:0045127	N-acetylglucosamine kinase activity	1	0.71588
GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	3	0.71621
GO:0061750	acid sphingomyelin phosphodiesterase activity	1	0.71635
GO:0046873	metal ion transmembrane transporter activity	206	0.71657
GO:0047237	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	3	0.71719
GO:0004378	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity	1	0.71720
GO:0102704	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	1	0.71720
GO:0004767	sphingomyelin phosphodiesterase activity	6	0.71725
GO:0043237	laminin-1 binding	3	0.71757
GO:0097003	adipokinetic hormone receptor activity	2	0.71764
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	1	0.71767
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	8	0.71845
GO:0005267	potassium channel activity	38	0.71868
GO:0005172	vascular endothelial growth factor receptor binding	11	0.71929
GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	6	0.71934
GO:0071532	ankyrin repeat binding	5	0.71979
GO:0004530	deoxyribonuclease I activity	3	0.71985
GO:0051861	glycolipid binding	20	0.71991
GO:0030234	enzyme regulator activity	959	0.71998
GO:0005521	lamin binding	16	0.72021
GO:0008035	high-density lipoprotein particle binding	7	0.72023
GO:0001632	leukotriene B4 receptor activity	2	0.72043
GO:0052751	GDP-mannose hydrolase activity	1	0.72087
GO:0030976	thiamine pyrophosphate binding	5	0.72168
GO:0055131	C3HC4-type RING finger domain binding	5	0.72168
GO:0004581	dolichyl-phosphate beta-glucosyltransferase activity	1	0.72200
GO:0004576	oligosaccharyl transferase activity	6	0.72219
GO:0004832	valine-tRNA ligase activity	1	0.72256
GO:0043890	N-acetylgalactosamine-6-sulfatase activity	1	0.72266
GO:0033745	L-methionine-(R)-S-oxide reductase activity	3	0.72333
GO:0004090	carbonyl reductase (NADPH) activity	4	0.72401
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	6	0.72471
GO:0016878	acid-thiol ligase activity	22	0.72544
GO:0004865	protein serine/threonine phosphatase inhibitor activity	8	0.72616
GO:0086038	calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential	1	0.72632
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	1	0.72651
GO:0033819	lipoyl(octanoyl) transferase activity	1	0.72651
GO:0004897	ciliary neurotrophic factor receptor activity	5	0.72692
GO:0070119	ciliary neurotrophic factor binding	1	0.72707
GO:0005113	patched binding	5	0.72819
GO:0035798	2-alkenal reductase (NADP+) activity	1	0.72884
GO:0036185	13-lipoxin reductase activity	1	0.72884
GO:0097257	leukotriene B4 12-hydroxy dehydrogenase activity	1	0.72884
GO:0097493	structural molecule activity conferring elasticity	8	0.72905
GO:0042626	ATPase-coupled transmembrane transporter activity	43	0.72912
GO:0031014	troponin T binding	2	0.72932
GO:0030674	protein-macromolecule adaptor activity	244	0.72936
GO:0052925	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity	1	0.72941
GO:0070742	C2H2 zinc finger domain binding	11	0.72946
GO:0052741	(R)-limonene 6-monooxygenase activity	1	0.72969
GO:0018675	(S)-limonene 6-monooxygenase activity	1	0.72969
GO:0018676	(S)-limonene 7-monooxygenase activity	1	0.72969
GO:0140294	NAD DNA ADP-ribosyltransferase activity	3	0.73041
GO:0019213	deacetylase activity	32	0.73102
GO:0010736	serum response element binding	1	0.73109
GO:0052836	inositol 5-diphosphate pentakisphosphate 5-kinase activity	2	0.73117
GO:0052839	inositol diphosphate tetrakisphosphate kinase activity	2	0.73117
GO:0050187	phosphoamidase activity	1	0.73127
GO:0004035	alkaline phosphatase activity	1	0.73127
GO:0003873	6-phosphofructo-2-kinase activity	3	0.73144
GO:0032553	ribonucleotide binding	1524	0.73176
GO:0015130	mevalonate transmembrane transporter activity	1	0.73249
GO:0008603	cAMP-dependent protein kinase regulator activity	9	0.73387
GO:0097108	hedgehog family protein binding	3	0.73391
GO:0008187	poly-pyrimidine tract binding	23	0.73396
GO:0031840	type 2 neuromedin U receptor binding	1	0.73398
GO:0031839	type 1 neuromedin U receptor binding	1	0.73398
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	1	0.73444
GO:0044183	protein folding chaperone	35	0.73464
GO:0008894	guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity	1	0.73472
GO:0022851	GABA-gated chloride ion channel activity	2	0.73473
GO:0106153	phosphorylated histone binding	1	0.73491
GO:0001097	TFIIH-class transcription factor complex binding	2	0.73499
GO:0031681	G-protein beta-subunit binding	5	0.73507
GO:0017099	very-long-chain-acyl-CoA dehydrogenase activity	4	0.73615
GO:0031419	cobalamin binding	9	0.73647
GO:1990247	N6-methyladenosine-containing RNA binding	7	0.73681
GO:0050124	N-acylneuraminate-9-phosphatase activity	1	0.73705
GO:0004333	fumarate hydratase activity	1	0.73732
GO:0016298	lipase activity	88	0.73742
GO:0015453	oxidoreduction-driven active transmembrane transporter activity	1	0.73853
GO:0008266	poly(U) RNA binding	20	0.73875
GO:0004749	ribose phosphate diphosphokinase activity	4	0.73875
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	23	0.73881
GO:0033679	3'-5' DNA/RNA helicase activity	1	0.73899
GO:0047429	nucleoside-triphosphate diphosphatase activity	8	0.73902
GO:0009982	pseudouridine synthase activity	13	0.73908
GO:0004563	beta-N-acetylhexosaminidase activity	5	0.73914
GO:0043425	bHLH transcription factor binding	22	0.73930
GO:0050610	methylarsonate reductase activity	2	0.73933
GO:0045174	glutathione dehydrogenase (ascorbate) activity	2	0.73933
GO:0019905	syntaxin binding	53	0.73955
GO:0050072	m7G(5')pppN diphosphatase activity	6	0.73979
GO:0010385	double-stranded methylated DNA binding	5	0.73985
GO:0086089	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	2	0.73985
GO:2001069	glycogen binding	6	0.74009
GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	1	0.74094
GO:0010698	acetyltransferase activator activity	4	0.74153
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	2	0.74168
GO:0016401	palmitoyl-CoA oxidase activity	3	0.74184
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	6	0.74251
GO:0008324	cation transmembrane transporter activity	347	0.74298
GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	2	0.74312
GO:0030626	U12 snRNA binding	2	0.74325
GO:0034736	cholesterol O-acyltransferase activity	1	0.74344
GO:0019785	ISG15-specific protease activity	2	0.74416
GO:0016798	hydrolase activity, acting on glycosyl bonds	102	0.74473
GO:0106156	peptidyl-lysine 4-dioxygenase activity	1	0.74519
GO:0004608	phosphatidylethanolamine N-methyltransferase activity	1	0.74537
GO:0080101	phosphatidyl-N-dimethylethanolamine N-methyltransferase activity	1	0.74537
GO:0000773	phosphatidyl-N-methylethanolamine N-methyltransferase activity	1	0.74537
GO:0017129	triglyceride binding	1	0.74546
GO:0061666	UFM1 ligase activity	1	0.74574
GO:0017005	3'-tyrosyl-DNA phosphodiesterase activity	1	0.74602
GO:0008800	beta-lactamase activity	3	0.74616
GO:0038085	vascular endothelial growth factor binding	3	0.74648
GO:0030274	LIM domain binding	5	0.74687
GO:0046570	methylthioribulose 1-phosphate dehydratase activity	1	0.74740
GO:0071207	histone pre-mRNA stem-loop binding	2	0.74820
GO:0120092	crotonyl-CoA hydratase activity	2	0.74872
GO:0061860	DNA clamp unloader activity	2	0.74872
GO:0019209	kinase activator activity	87	0.74873
GO:0035718	macrophage migration inhibitory factor binding	2	0.74911
GO:0051428	peptide hormone receptor binding	6	0.74913
GO:0004334	fumarylacetoacetase activity	1	0.74933
GO:0003939	L-iditol 2-dehydrogenase activity	1	0.74960
GO:0050255	ribitol 2-dehydrogenase activity	1	0.74960
GO:0046526	D-xylulose reductase activity	1	0.74960
GO:0000721	(R,R)-butanediol dehydrogenase activity	1	0.74960
GO:0019777	Atg12 transferase activity	2	0.75015
GO:0050816	phosphothreonine residue binding	3	0.75046
GO:0008120	ceramide glucosyltransferase activity	1	0.75061
GO:0102769	dihydroceramide glucosyltransferase activity	1	0.75061
GO:0000404	heteroduplex DNA loop binding	1	0.75080
GO:1905762	CCR4-NOT complex binding	3	0.75083
GO:0031707	endothelin A receptor binding	1	0.75125
GO:0097177	mitochondrial ribosome binding	5	0.75159
GO:0030379	neurotensin receptor activity, non-G protein-coupled	1	0.75180
GO:0051750	delta3,5-delta2,4-dienoyl-CoA isomerase activity	1	0.75190
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase activity	3	0.75231
GO:0016247	channel regulator activity	91	0.75273
GO:0004523	RNA-DNA hybrid ribonuclease activity	4	0.75294
GO:0004633	phosphopantothenoylcysteine decarboxylase activity	1	0.75299
GO:0050632	propionyl-CoA C2-trimethyltridecanoyltransferase activity	1	0.75309
GO:0033814	propanoyl-CoA C-acyltransferase activity	1	0.75309
GO:0070538	oleic acid binding	1	0.75309
GO:0070034	telomerase RNA binding	21	0.75330
GO:0086080	protein binding involved in heterotypic cell-cell adhesion	10	0.75374
GO:0031593	polyubiquitin modification-dependent protein binding	51	0.75404
GO:0070577	lysine-acetylated histone binding	19	0.75424
GO:0004305	ethanolamine kinase activity	3	0.75426
GO:0033829	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	2	0.75494
GO:0102571	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	1	0.75692
GO:0016231	beta-N-acetylglucosaminidase activity	1	0.75692
GO:0102166	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity	1	0.75692
GO:0102167	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity	1	0.75692
GO:0005046	KDEL sequence binding	3	0.75742
GO:0002039	p53 binding	64	0.75776
GO:0043715	2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	1	0.75783
GO:0043716	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity	1	0.75783
GO:0043874	acireductone synthase activity	1	0.75783
GO:0019992	diacylglycerol binding	9	0.75794
GO:0050566	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity	1	0.75829
GO:0015417	ABC-type polyamine transporter activity	2	0.75843
GO:0019782	ISG15 activating enzyme activity	1	0.75883
GO:0051434	BH3 domain binding	5	0.75894
GO:0004634	phosphopyruvate hydratase activity	3	0.75910
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	1	0.75956
GO:0031403	lithium ion binding	2	0.75996
GO:0140560	xylosyl alpha-1,3-xylosyltransferase activity	1	0.76056
GO:0003846	2-acylglycerol O-acyltransferase activity	3	0.76068
GO:0019200	carbohydrate kinase activity	16	0.76069
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	1	0.76119
GO:0008158	hedgehog receptor activity	3	0.76230
GO:0004505	phenylalanine 4-monooxygenase activity	2	0.76240
GO:0008124	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	2	0.76240
GO:0043530	adenosine 5'-monophosphoramidase activity	3	0.76256
GO:0043843	ADP-specific glucokinase activity	1	0.76364
GO:0004491	methylmalonate-semialdehyde dehydrogenase (acylating) activity	1	0.76436
GO:0102662	malonate-semialdehyde dehydrogenase (acetylating, NAD+) activity	1	0.76436
GO:0018478	malonate-semialdehyde dehydrogenase (acetylating) activity	1	0.76436
GO:0070026	nitric oxide binding	2	0.76458
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	1	0.76463
GO:0033677	DNA/RNA helicase activity	3	0.76544
GO:0008418	protein-N-terminal asparagine amidohydrolase activity	2	0.76598
GO:0008545	JUN kinase kinase activity	2	0.76624
GO:0022857	transmembrane transporter activity	597	0.76656
GO:0008297	single-stranded DNA exodeoxyribonuclease activity	6	0.76844
GO:0008526	phosphatidylinositol transfer activity	11	0.76858
GO:0019888	protein phosphatase regulator activity	77	0.76863
GO:0016287	glycerone-phosphate O-acyltransferase activity	1	0.76878
GO:1990190	peptide-glutamate-N-acetyltransferase activity	1	0.76905
GO:0004331	fructose-2,6-bisphosphate 2-phosphatase activity	4	0.76909
GO:0019911	structural constituent of myelin sheath	7	0.76975
GO:0071535	RING-like zinc finger domain binding	3	0.77011
GO:0001587	Gq/11-coupled serotonin receptor activity	1	0.77013
GO:0030414	peptidase inhibitor activity	94	0.77052
GO:0097602	cullin family protein binding	24	0.77152
GO:0019534	toxin transmembrane transporter activity	5	0.77166
GO:0008853	exodeoxyribonuclease III activity	2	0.77183
GO:0047419	N-acetylgalactosamine-6-phosphate deacetylase activity	1	0.77273
GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity	1	0.77273
GO:0004549	tRNA-specific ribonuclease activity	13	0.77315
GO:0005198	structural molecule activity	475	0.77383
GO:0120283	protein serine/threonine kinase binding	2	0.77398
GO:0017108	5'-flap endonuclease activity	5	0.77406
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	6	0.77408
GO:0070404	NADH binding	3	0.77409
GO:0032184	SUMO polymer binding	5	0.77446
GO:0042010	interleukin-15 receptor activity	1	0.77496
GO:0043398	HLH domain binding	4	0.77518
GO:0003756	protein disulfide isomerase activity	17	0.77527
GO:0004573	mannosyl-oligosaccharide glucosidase activity	1	0.77621
GO:0015038	glutathione disulfide oxidoreductase activity	5	0.77626
GO:0008794	arsenate reductase (glutaredoxin) activity	1	0.77630
GO:0004525	ribonuclease III activity	3	0.77739
GO:0034353	RNA pyrophosphohydrolase activity	1	0.77746
