GO.ID	Term	Annotated	Raw.P.Value
GO:0032451	demethylase activity	36	0.67377
GO:0015327	cystine:glutamate antiporter activity	1	0.67382
GO:0047395	glycerophosphoinositol glycerophosphodiesterase activity	1	0.67459
GO:0008889	glycerophosphodiester phosphodiesterase activity	1	0.67459
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	6	0.67538
GO:0043273	CTPase activity	3	0.67589
GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	1	0.67701
GO:1905030	voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential	1	0.67730
GO:0034450	ubiquitin-ubiquitin ligase activity	13	0.67825
GO:0016170	interleukin-15 receptor binding	1	0.67826
GO:0032407	MutSalpha complex binding	5	0.67928
GO:0035730	S-nitrosoglutathione binding	1	0.67932
GO:0035731	dinitrosyl-iron complex binding	1	0.67932
GO:0004000	adenosine deaminase activity	8	0.68005
GO:0055102	lipase inhibitor activity	10	0.68019
GO:0046966	thyroid hormone receptor binding	28	0.68074
GO:0060090	molecular adaptor activity	308	0.68094
GO:0008236	serine-type peptidase activity	94	0.68138
GO:0004843	thiol-dependent ubiquitin-specific protease activity	85	0.68146
GO:1990447	U2 snRNP binding	2	0.68163
GO:0004098	cerebroside-sulfatase activity	1	0.68182
GO:0034602	oxoglutarate dehydrogenase (NAD+) activity	1	0.68250
GO:0035798	2-alkenal reductase (NADP+) activity	1	0.68259
GO:0036185	13-lipoxin reductase activity	1	0.68259
GO:0097257	leukotriene B4 12-hydroxy dehydrogenase activity	1	0.68259
GO:0140311	protein sequestering activity	3	0.68284
GO:0015114	phosphate ion transmembrane transporter activity	4	0.68332
GO:0004371	glycerone kinase activity	1	0.68365
GO:0050354	triokinase activity	1	0.68365
GO:0034012	FAD-AMP lyase (cyclizing) activity	1	0.68365
GO:0051267	CP2 mannose-ethanolamine phosphotransferase activity	1	0.68404
GO:0035373	chondroitin sulfate proteoglycan binding	2	0.68408
GO:0031870	thromboxane A2 receptor binding	1	0.68452
GO:0010309	acireductone dioxygenase [iron(II)-requiring] activity	1	0.68519
GO:0060002	plus-end directed microfilament motor activity	2	0.68612
GO:1905538	polysome binding	3	0.68634
GO:0015269	calcium-activated potassium channel activity	6	0.68655
GO:0008309	double-stranded DNA exodeoxyribonuclease activity	3	0.68684
GO:0005055	laminin receptor activity	3	0.68701
GO:0015660	formate efflux transmembrane transporter activity	1	0.68740
GO:0004164	diphthine synthase activity	1	0.68961
GO:0031418	L-ascorbic acid binding	16	0.68978
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	2	0.68979
GO:0035613	RNA stem-loop binding	15	0.68984
GO:0008240	tripeptidyl-peptidase activity	3	0.69016
GO:0008296	3'-5'-exodeoxyribonuclease activity	10	0.69054
GO:0004139	deoxyribose-phosphate aldolase activity	1	0.69056
GO:1990147	talin binding	1	0.69066
GO:0061459	L-arginine transmembrane transporter activity	3	0.69072
GO:0031369	translation initiation factor binding	27	0.69098
GO:0102338	3-oxo-lignoceronyl-CoA synthase activity	1	0.69114
GO:0023024	MHC class I protein complex binding	1	0.69258
GO:0031208	POZ domain binding	3	0.69260
GO:1990763	arrestin family protein binding	5	0.69281
GO:0035598	N6-threonylcarbomyladenosine methylthiotransferase activity	1	0.69305
GO:0061712	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase	1	0.69305
GO:0030414	peptidase inhibitor activity	94	0.69461
GO:0102077	oleamide hydrolase activity	2	0.69615
GO:0103073	anandamide amidohydrolase activity	2	0.69615
GO:0070742	C2H2 zinc finger domain binding	11	0.69625
GO:0004392	heme oxygenase (decyclizing) activity	2	0.69628
GO:0052723	inositol hexakisphosphate 1-kinase activity	3	0.69635
GO:0052724	inositol hexakisphosphate 3-kinase activity	3	0.69635
GO:0030371	translation repressor activity	22	0.69647
GO:0004485	methylcrotonoyl-CoA carboxylase activity	2	0.69737
GO:0043739	G/U mismatch-specific uracil-DNA glycosylase activity	1	0.69812
GO:0030378	serine racemase activity	1	0.69822
GO:0018114	threonine racemase activity	1	0.69822
GO:0008721	D-serine ammonia-lyase activity	1	0.69822
GO:0140292	ADP-ribosylserine hydrolase activity	1	0.69879
GO:0140297	DNA-binding transcription factor binding	385	0.69957
GO:0030021	extracellular matrix structural constituent conferring compression resistance	5	0.69958
GO:0043237	laminin-1 binding	3	0.69960
GO:0030233	deoxynucleotide transmembrane transporter activity	1	0.69993
GO:0030151	molybdenum ion binding	4	0.69997
GO:0003844	1,4-alpha-glucan branching enzyme activity	1	0.70003
GO:0102752	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	1	0.70003
GO:0034353	RNA pyrophosphohydrolase activity	1	0.70041
GO:0110152	RNA NAD-cap (NAD-forming) hydrolase activity	1	0.70041
GO:0004587	ornithine-oxo-acid transaminase activity	1	0.70051
GO:0050155	ornithine(lysine) transaminase activity	1	0.70051
GO:0106261	tRNA uridine(34) acetyltransferase activity	1	0.70098
GO:0008376	acetylgalactosaminyltransferase activity	21	0.70123
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	281	0.70133
GO:0050561	glutamate-tRNA(Gln) ligase activity	1	0.70203
GO:0004143	diacylglycerol kinase activity	7	0.70211
GO:0031694	alpha-2A adrenergic receptor binding	4	0.70283
GO:0072320	volume-sensitive chloride channel activity	3	0.70291
GO:0035368	selenocysteine insertion sequence binding	5	0.70328
GO:0003945	N-acetyllactosamine synthase activity	5	0.70370
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	8	0.70372
GO:0043169	cation binding	3194	0.70422
GO:0032090	Pyrin domain binding	2	0.70424
GO:0048408	epidermal growth factor binding	4	0.70454
GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	5	0.70498
GO:0032977	membrane insertase activity	14	0.70505
GO:0097726	LEM domain binding	1	0.70555
GO:0032567	dGTP binding	1	0.70574
GO:0008832	dGTPase activity	1	0.70574
GO:0034736	cholesterol O-acyltransferase activity	1	0.70679
GO:0019213	deacetylase activity	32	0.70685
GO:0032454	histone demethylase activity (H3-K9 specific)	12	0.70734
GO:0008349	MAP kinase kinase kinase kinase activity	4	0.70739
GO:0004749	ribose phosphate diphosphokinase activity	4	0.70758
GO:0004826	phenylalanine-tRNA ligase activity	4	0.70777
GO:0008174	mRNA methyltransferase activity	12	0.70958
GO:0030975	thiamine binding	1	0.70973
GO:0004788	thiamine diphosphokinase activity	1	0.70973
GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity	2	0.70975
GO:0004660	protein farnesyltransferase activity	2	0.71109
GO:0062153	C5-methylcytidine-containing RNA binding	2	0.71136
GO:0018477	benzaldehyde dehydrogenase (NADP+) activity	1	0.71143
GO:0031812	P2Y1 nucleotide receptor binding	1	0.71153
GO:0004866	endopeptidase inhibitor activity	92	0.71178
GO:0030533	triplet codon-amino acid adaptor activity	11	0.71235
GO:0070016	armadillo repeat domain binding	10	0.71240
GO:0004864	protein phosphatase inhibitor activity	36	0.71359
GO:0032145	succinate-semialdehyde dehydrogenase binding	1	0.71361
GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	1	0.71361
GO:0047298	(S)-3-amino-2-methylpropionate transaminase activity	1	0.71361
GO:0015220	choline transmembrane transporter activity	5	0.71409
GO:0004679	AMP-activated protein kinase activity	6	0.71418
GO:0031802	type 5 metabotropic glutamate receptor binding	4	0.71440
GO:0010857	calcium-dependent protein kinase activity	16	0.71445
GO:0033857	diphosphoinositol-pentakisphosphate kinase activity	2	0.71470
GO:0102092	5-diphosphoinositol pentakisphosphate 3-kinase activity	2	0.71470
GO:0035240	dopamine binding	3	0.71484
GO:0016790	thiolester hydrolase activity	36	0.71485
GO:0106347	U2 snRNA 2'-O-methyladenosine m6 methyltransferase activity	1	0.71503
GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity	1	0.71578
GO:0035516	oxidative DNA demethylase activity	4	0.71591
GO:0070579	methylcytosine dioxygenase activity	4	0.71591
GO:0042030	ATPase inhibitor activity	4	0.71667
GO:0102571	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	1	0.71710
GO:0016231	beta-N-acetylglucosaminidase activity	1	0.71710
GO:0102166	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity	1	0.71710
GO:0102167	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity	1	0.71710
GO:0030159	signaling receptor complex adaptor activity	39	0.71714
GO:0004633	phosphopantothenoylcysteine decarboxylase activity	1	0.71720
GO:0030674	protein-macromolecule adaptor activity	244	0.71726
GO:0047655	allyl-alcohol dehydrogenase activity	3	0.71801
GO:0003743	translation initiation factor activity	54	0.71863
GO:0004849	uridine kinase activity	4	0.72063
GO:0015035	protein disulfide oxidoreductase activity	25	0.72119
GO:0004450	isocitrate dehydrogenase (NADP+) activity	2	0.72163
GO:0004140	dephospho-CoA kinase activity	2	0.72176
GO:0008139	nuclear localization sequence binding	21	0.72241
GO:0098919	structural constituent of postsynaptic density	5	0.72295
GO:0045547	dehydrodolichyl diphosphate synthase activity	2	0.72309
GO:0022848	acetylcholine-gated cation-selective channel activity	6	0.72333
GO:0030623	U5 snRNA binding	2	0.72376
GO:0051751	alpha-1,4-mannosyltransferase activity	1	0.72435
GO:0097003	adipokinetic hormone receptor activity	2	0.72442
GO:0050610	methylarsonate reductase activity	2	0.72469
GO:0045174	glutathione dehydrogenase (ascorbate) activity	2	0.72469
GO:0032182	ubiquitin-like protein binding	109	0.72533
GO:0070320	inward rectifier potassium channel inhibitor activity	1	0.72613
GO:0001849	complement component C1q complex binding	3	0.72620
GO:0016034	maleylacetoacetate isomerase activity	1	0.72660
GO:0097372	NAD-dependent histone deacetylase activity (H3-K18 specific)	1	0.72688
GO:0070878	primary miRNA binding	8	0.72802
GO:0005338	nucleotide-sugar transmembrane transporter activity	11	0.72829
GO:0005138	interleukin-6 receptor binding	6	0.72846
GO:0004649	poly(ADP-ribose) glycohydrolase activity	2	0.72866
GO:0004045	aminoacyl-tRNA hydrolase activity	4	0.72870
GO:0106105	Ala-tRNA(Thr) hydrolase activity	1	0.72941
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	15	0.72986
GO:0015647	peptidoglycan transmembrane transporter activity	2	0.73025
GO:0043715	2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	1	0.73071
GO:0043716	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity	1	0.73071
GO:0043874	acireductone synthase activity	1	0.73071
GO:0015272	ATP-activated inward rectifier potassium channel activity	1	0.73221
GO:0008281	sulfonylurea receptor activity	1	0.73221
GO:0004563	beta-N-acetylhexosaminidase activity	5	0.73407
GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity	1	0.73416
GO:0052917	dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase	1	0.73444
GO:1904047	S-adenosyl-L-methionine binding	15	0.73479
GO:0005537	mannose binding	8	0.73488
GO:0042799	histone methyltransferase activity (H4-K20 specific)	7	0.73558
GO:0032450	maltose alpha-glucosidase activity	3	0.73622
GO:0004402	histone acetyltransferase activity	34	0.73656
GO:0106073	dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-glucosyltransferase activity	2	0.73683
GO:0015453	oxidoreduction-driven active transmembrane transporter activity	1	0.73705
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	43	0.73838
GO:0120230	recombinase activator activity	1	0.73844
GO:0052735	tRNA (cytosine-3-)-methyltransferase activity	4	0.73857
GO:0035575	histone demethylase activity (H4-K20 specific)	3	0.73858
GO:0015181	arginine transmembrane transporter activity	5	0.73904
GO:0004177	aminopeptidase activity	29	0.73912
GO:0030368	interleukin-17 receptor activity	6	0.73952
GO:0016779	nucleotidyltransferase activity	119	0.73965
GO:0030350	iron-responsive element binding	2	0.73998
GO:0052812	phosphatidylinositol-3,4-bisphosphate 5-kinase activity	8	0.74066
GO:0032217	riboflavin transmembrane transporter activity	3	0.74067
GO:0004689	phosphorylase kinase activity	4	0.74079
GO:0008140	cAMP response element binding protein binding	10	0.74084
GO:0030976	thiamine pyrophosphate binding	5	0.74109
GO:0061775	cohesin ATPase activity	1	0.74112
GO:0047326	inositol tetrakisphosphate 5-kinase activity	1	0.74122
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase activity	1	0.74122
GO:0000824	inositol tetrakisphosphate 3-kinase activity	1	0.74122
GO:0102732	myo-inositol-1,2,3,4,6-heptakisphosphate 5-kinase activity	1	0.74122
GO:0031491	nucleosome binding	66	0.74208
GO:0030546	signaling receptor activator activity	193	0.74243
GO:0070325	lipoprotein particle receptor binding	20	0.74257
GO:0030226	apolipoprotein receptor activity	3	0.74281
GO:0004527	exonuclease activity	73	0.74288
GO:0016964	alpha-2 macroglobulin receptor activity	1	0.74288
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	4	0.74389
GO:0008432	JUN kinase binding	9	0.74437
GO:0005534	galactose binding	3	0.74467
GO:0052906	tRNA (guanine(37)-N(1))-methyltransferase activity	1	0.74473
GO:0047057	vitamin-K-epoxide reductase (warfarin-sensitive) activity	2	0.74508
GO:0016312	inositol bisphosphate phosphatase activity	4	0.74545
GO:0052717	tRNA-specific adenosine-34 deaminase activity	1	0.74556
GO:0005046	KDEL sequence binding	3	0.74557
GO:0004342	glucosamine-6-phosphate deaminase activity	2	0.74573
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	1	0.74648
GO:0008158	hedgehog receptor activity	3	0.74680
GO:0004842	ubiquitin-protein transferase activity	353	0.74753
GO:0042134	rRNA primary transcript binding	3	0.74770
GO:0004170	dUTP diphosphatase activity	1	0.74777
GO:0001635	calcitonin gene-related peptide receptor activity	3	0.74786
GO:0048273	mitogen-activated protein kinase p38 binding	6	0.74876
GO:0008254	3'-nucleotidase activity	1	0.74887
GO:0097657	3',5'-nucleotide bisphosphate phosphatase activity	1	0.74887
GO:0042328	heparan sulfate N-acetylglucosaminyltransferase activity	2	0.74911
GO:0050508	glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	2	0.74911
GO:0050509	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity	2	0.74911
GO:0017099	very-long-chain-acyl-CoA dehydrogenase activity	4	0.75001
GO:0071987	WD40-repeat domain binding	4	0.75038
GO:0016920	pyroglutamyl-peptidase activity	1	0.75061
GO:0071795	K11-linked polyubiquitin modification-dependent protein binding	1	0.75144
GO:0019215	intermediate filament binding	10	0.75183
GO:0002083	4-hydroxybenzoate decaprenyltransferase activity	1	0.75263
GO:0008412	4-hydroxybenzoate octaprenyltransferase activity	1	0.75263
GO:0047293	4-hydroxybenzoate nonaprenyltransferase activity	1	0.75263
GO:0016309	1-phosphatidylinositol-5-phosphate 4-kinase activity	3	0.75268
GO:0031755	Edg-2 lysophosphatidic acid receptor binding	2	0.75300
GO:0047710	bis(5'-adenosyl)-triphosphatase activity	2	0.75300
GO:0070740	tubulin-glutamic acid ligase activity	8	0.75316
GO:0019144	ADP-sugar diphosphatase activity	2	0.75455
GO:0005115	receptor tyrosine kinase-like orphan receptor binding	1	0.75464
GO:0003697	single-stranded DNA binding	100	0.75491
GO:0046975	histone methyltransferase activity (H3-K36 specific)	9	0.75587
GO:0015250	water channel activity	6	0.75608
GO:0050693	LBD domain binding	5	0.75609
GO:0051428	peptide hormone receptor binding	6	0.75616
GO:0003998	acylphosphatase activity	2	0.75636
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	6	0.75690
GO:0000406	double-strand/single-strand DNA junction binding	2	0.75700
GO:0043021	ribonucleoprotein complex binding	150	0.75711
GO:0016907	G protein-coupled acetylcholine receptor activity	1	0.75810
GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity	2	0.75816
GO:0019902	phosphatase binding	163	0.75825
GO:0004705	JUN kinase activity	3	0.75900
GO:0023030	MHC class Ib protein binding, via antigen binding groove	1	0.75920
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	64	0.75930
GO:0052666	tRNA (cytosine-2'-O-)-methyltransferase activity	1	0.76047
GO:0009020	tRNA (guanosine-2'-O-)-methyltransferase activity	1	0.76047
GO:0032452	histone demethylase activity	28	0.76127
GO:0050656	3'-phosphoadenosine 5'-phosphosulfate binding	4	0.76132
GO:0004531	deoxyribonuclease II activity	1	0.76228
GO:0071532	ankyrin repeat binding	5	0.76239
GO:0003910	DNA ligase (ATP) activity	3	0.76303
GO:0004523	RNA-DNA hybrid ribonuclease activity	4	0.76404
GO:0050023	L-fuconate dehydratase activity	1	0.76481
GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+] activity	2	0.76483
GO:0016788	hydrolase activity, acting on ester bonds	575	0.76524
GO:0035591	signaling adaptor activity	67	0.76589
GO:0008429	phosphatidylethanolamine binding	9	0.76664
GO:0000825	inositol tetrakisphosphate 6-kinase activity	2	0.76675
GO:0017083	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity	3	0.76726
GO:0070735	protein-glycine ligase activity	2	0.76758
GO:0004528	phosphodiesterase I activity	3	0.76783
GO:0102938	orcinol O-methyltransferase activity	1	0.76788
GO:0102084	L-dopa O-methyltransferase activity	1	0.76788
GO:0016206	catechol O-methyltransferase activity	1	0.76788
GO:0071164	RNA trimethylguanosine synthase activity	1	0.76887
GO:0005223	intracellular cGMP-activated cation channel activity	4	0.76891
GO:0016831	carboxy-lyase activity	23	0.76893
GO:0035870	dITP diphosphatase activity	2	0.76929
GO:0015631	tubulin binding	316	0.77020
GO:0015036	disulfide oxidoreductase activity	36	0.77055
GO:0004747	ribokinase activity	1	0.77094
GO:0140090	membrane curvature sensor activity	3	0.77120
GO:0060001	minus-end directed microfilament motor activity	1	0.77156
GO:0030331	estrogen receptor binding	38	0.77158
GO:1990837	sequence-specific double-stranded DNA binding	1092	0.77186
GO:0102264	tRNA-dihydrouridine20 synthase activity	1	0.77219
GO:0000340	RNA 7-methylguanosine cap binding	11	0.77237
GO:0070410	co-SMAD binding	7	0.77249
GO:0016409	palmitoyltransferase activity	32	0.77272
GO:0004782	sulfinoalanine decarboxylase activity	1	0.77273
GO:0004068	aspartate 1-decarboxylase activity	1	0.77273
GO:0004630	phospholipase D activity	5	0.77300
GO:0016805	dipeptidase activity	10	0.77330
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	1	0.77335
GO:0102009	proline dipeptidase activity	1	0.77398
GO:1990518	single-stranded 3'-5' DNA helicase activity	3	0.77461
GO:0097110	scaffold protein binding	52	0.77489
GO:0005245	voltage-gated calcium channel activity	19	0.77564
GO:0051018	protein kinase A binding	39	0.77703
GO:0047800	cysteamine dioxygenase activity	1	0.77719
GO:0070568	guanylyltransferase activity	6	0.77726
GO:0015019	heparan-alpha-glucosaminide N-acetyltransferase activity	1	0.77746
GO:0004146	dihydrofolate reductase activity	2	0.77751
GO:0062050	GPI-mannose ethanolamine phosphate phosphodiesterase activity	1	0.77826
GO:1990259	histone-glutamine methyltransferase activity	1	0.77852
GO:0008649	rRNA methyltransferase activity	18	0.77861
GO:0004117	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	1	0.77897
GO:0048101	calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity	1	0.77897
GO:0019903	protein phosphatase binding	123	0.77901
GO:2001069	glycogen binding	6	0.78025
GO:0061657	UFM1 conjugating enzyme activity	1	0.78030
GO:0030337	DNA polymerase processivity factor activity	3	0.78154
GO:0030619	U1 snRNA binding	8	0.78169
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	2	0.78178
GO:0106229	histone glutaryltransferase activity	1	0.78251
GO:0043997	histone acetyltransferase activity (H4-K12 specific)	1	0.78251
GO:0106078	histone succinyltransferase activity	1	0.78251
GO:0047058	vitamin-K-epoxide reductase (warfarin-insensitive) activity	1	0.78313
GO:0047464	heparosan-N-sulfate-glucuronate 5-epimerase activity	1	0.78384
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	1	0.78410
GO:0002153	steroid receptor RNA activator RNA binding	2	0.78440
GO:0005020	stem cell factor receptor activity	1	0.78454
GO:0140444	cytoskeleton-nuclear membrane anchor activity	5	0.78458
GO:0003958	NADPH-hemoprotein reductase activity	3	0.78521
GO:0140560	xylosyl alpha-1,3-xylosyltransferase activity	1	0.78551
GO:0031406	carboxylic acid binding	104	0.78577
GO:0004572	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity	2	0.78590
GO:0034046	poly(G) binding	8	0.78593
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	7	0.78603
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	38	0.78604
GO:0035033	histone deacetylase regulator activity	4	0.78609
GO:0051990	(R)-2-hydroxyglutarate dehydrogenase activity	1	0.78630
GO:0019894	kinesin binding	35	0.78643
GO:0030971	receptor tyrosine kinase binding	58	0.78696
GO:0008940	nitrate reductase activity	3	0.78734
GO:0051022	Rho GDP-dissociation inhibitor binding	3	0.78739
GO:0051536	iron-sulfur cluster binding	61	0.78748
GO:0003720	telomerase activity	5	0.78753
GO:0004418	hydroxymethylbilane synthase activity	1	0.78797
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase activity	3	0.78927
GO:0044715	8-oxo-dGDP phosphatase activity	3	0.79023
GO:0008479	queuine tRNA-ribosyltransferase activity	2	0.79036
GO:0071253	connexin binding	4	0.79090
GO:0008080	N-acetyltransferase activity	54	0.79107
GO:0019153	protein-disulfide reductase (glutathione) activity	1	0.79112
GO:0004620	phospholipase activity	73	0.79134
GO:0140294	NAD DNA ADP-ribosyltransferase activity	3	0.79159
GO:0051525	NFAT protein binding	3	0.79235
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	2	0.79246
GO:0047408	alkenylglycerophosphocholine hydrolase activity	1	0.79278
GO:0047409	alkenylglycerophosphoethanolamine hydrolase activity	1	0.79278
GO:0031996	thioesterase binding	9	0.79301
GO:0002046	opsin binding	1	0.79304
GO:0102148	N-acetyl-beta-D-galactosaminidase activity	3	0.79310
GO:0004155	6,7-dihydropteridine reductase activity	1	0.79391
GO:0043337	CDP-diacylglycerol-phosphatidylglycerol phosphatidyltransferase activity	1	0.79400
GO:0008808	cardiolipin synthase activity	1	0.79400
GO:0016783	sulfurtransferase activity	10	0.79426
GO:0001042	RNA polymerase I core binding	3	0.79446
GO:0008545	JUN kinase kinase activity	2	0.79566
GO:0016890	site-specific endodeoxyribonuclease activity, specific for altered base	2	0.79640
GO:0050633	acetyl-CoA C-myristoyltransferase activity	3	0.79656
GO:0017060	3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity	1	0.79678
GO:0004109	coproporphyrinogen oxidase activity	2	0.79701
GO:0017130	poly(C) RNA binding	1	0.79739
GO:0043812	phosphatidylinositol-4-phosphate phosphatase activity	4	0.79769
GO:0050196	[phosphorylase] phosphatase activity	2	0.79774
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	4	0.79786
GO:0004703	G protein-coupled receptor kinase activity	5	0.79786
GO:0008525	phosphatidylcholine transporter activity	16	0.79858
GO:0008792	arginine decarboxylase activity	1	0.80006
GO:0045504	dynein heavy chain binding	12	0.80122
GO:0062064	box C/D snoRNP complex binding	2	0.80128
GO:0003834	beta-carotene 15,15'-monooxygenase activity	1	0.80153
GO:0102076	beta,beta-carotene-9',10'-cleaving oxygenase activity	1	0.80153
GO:0010436	carotenoid dioxygenase activity	1	0.80153
GO:0030695	GTPase regulator activity	389	0.80202
GO:0004775	succinate-CoA ligase (ADP-forming) activity	3	0.80204
GO:0004776	succinate-CoA ligase (GDP-forming) activity	3	0.80204
GO:0046980	tapasin binding	1	0.80213
GO:0045503	dynein light chain binding	9	0.80282
GO:0008297	single-stranded DNA exodeoxyribonuclease activity	6	0.80302
GO:0015252	proton channel activity	17	0.80322
GO:1990381	ubiquitin-specific protease binding	20	0.80324
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	2	0.80480
GO:0061750	acid sphingomyelin phosphodiesterase activity	1	0.80487
GO:0019826	oxygen sensor activity	4	0.80491
GO:0017076	purine nucleotide binding	1522	0.80574
GO:0052926	dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	1	0.80581
GO:0052918	dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	1	0.80581
GO:0034202	glycolipid floppase activity	1	0.80624
GO:0033829	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	2	0.80649
GO:0033679	3'-5' DNA/RNA helicase activity	1	0.80658
GO:0022829	wide pore channel activity	16	0.80667
GO:0047429	nucleoside-triphosphate diphosphatase activity	8	0.80673
GO:0008270	zinc ion binding	620	0.80686
GO:0050294	steroid sulfotransferase activity	3	0.80694
GO:0051864	histone demethylase activity (H3-K36 specific)	10	0.80739
GO:0004900	erythropoietin receptor activity	1	0.80743
GO:0106029	tRNA pseudouridine synthase activity	4	0.80748
GO:0019103	pyrimidine nucleotide binding	6	0.80867
GO:0043565	sequence-specific DNA binding	1180	0.80867
GO:0004903	growth hormone receptor activity	1	0.80871
GO:0008193	tRNA guanylyltransferase activity	1	0.80888
GO:0008310	single-stranded DNA 3'-5' exodeoxyribonuclease activity	4	0.80935
GO:0008242	omega peptidase activity	92	0.80951
GO:0008469	histone-arginine N-methyltransferase activity	7	0.81002
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	4	0.81003
GO:0000829	inositol heptakisphosphate kinase activity	4	0.81003
GO:0000832	inositol hexakisphosphate 5-kinase activity	4	0.81003
GO:0043022	ribosome binding	73	0.81188
GO:1990459	transferrin receptor binding	10	0.81382
GO:1990841	promoter-specific chromatin binding	55	0.81392
GO:0031433	telethonin binding	1	0.81412
GO:0047617	acyl-CoA hydrolase activity	15	0.81463
GO:0098631	cell adhesion mediator activity	43	0.81501
GO:0016430	tRNA (adenine-N6-)-methyltransferase activity	1	0.81539
GO:0016888	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	10	0.81624
GO:0070644	vitamin D response element binding	3	0.81684
GO:0090624	endoribonuclease activity, cleaving miRNA-paired mRNA	2	0.81713
GO:0045145	single-stranded DNA 5'-3' exodeoxyribonuclease activity	2	0.81725
GO:0016971	flavin-linked sulfhydryl oxidase activity	3	0.81796
GO:0050313	sulfur dioxygenase activity	1	0.81798
GO:0015152	glucose-6-phosphate transmembrane transporter activity	1	0.81849
GO:0102193	protein-ribulosamine 3-kinase activity	2	0.81855
GO:0043177	organic acid binding	66	0.81928
GO:0035226	glutamate-cysteine ligase catalytic subunit binding	1	0.81940
GO:0031720	haptoglobin binding	1	0.81957
GO:0031721	hemoglobin alpha binding	1	0.81957
GO:0036402	proteasome-activating ATPase activity	6	0.81978
GO:0061656	SUMO conjugating enzyme activity	1	0.82065
GO:0005250	A-type (transient outward) potassium channel activity	2	0.82068
GO:0047865	dimethylglycine dehydrogenase activity	1	0.82082
GO:0036373	L-fucose mutarotase activity	1	0.82124
GO:0035034	histone acetyltransferase regulator activity	2	0.82162
GO:0004464	leukotriene-C4 synthase activity	3	0.82205
GO:0004151	dihydroorotase activity	2	0.82279
GO:0005528	FK506 binding	7	0.82322
GO:0008775	acetate CoA-transferase activity	1	0.82348
