GO.ID	Term	Annotated	Raw.P.Value
GO:0043716	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity	1	0.69047
GO:0043874	acireductone synthase activity	1	0.69047
GO:1905172	RISC complex binding	4	0.69060
GO:0031419	cobalamin binding	9	0.69094
GO:0008013	beta-catenin binding	72	0.69241
GO:0005172	vascular endothelial growth factor receptor binding	11	0.69267
GO:0019144	ADP-sugar diphosphatase activity	2	0.69317
GO:0042806	fucose binding	2	0.69344
GO:0005496	steroid binding	64	0.69345
GO:0097177	mitochondrial ribosome binding	5	0.69346
GO:0019215	intermediate filament binding	10	0.69368
GO:0098633	collagen fibril binding	2	0.69372
GO:0051018	protein kinase A binding	39	0.69444
GO:0004309	exopolyphosphatase activity	1	0.69449
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	138	0.69465
GO:0032034	myosin II head/neck binding	1	0.69564
GO:0043682	P-type divalent copper transporter activity	2	0.69574
GO:0140581	P-type monovalent copper transporter activity	2	0.69574
GO:0008312	7S RNA binding	7	0.69764
GO:0004123	cystathionine gamma-lyase activity	1	0.69803
GO:0044540	L-cystine L-cysteine-lyase (deaminating)	1	0.69803
GO:0080146	L-cysteine desulfhydrase activity	1	0.69803
GO:0004430	1-phosphatidylinositol 4-kinase activity	4	0.69806
GO:0051379	epinephrine binding	2	0.69818
GO:0047341	fucose-1-phosphate guanylyltransferase activity	1	0.69850
GO:0004766	spermidine synthase activity	1	0.69869
GO:0047349	D-ribitol-5-phosphate cytidylyltransferase activity	1	0.69908
GO:0050610	methylarsonate reductase activity	2	0.70087
GO:0045174	glutathione dehydrogenase (ascorbate) activity	2	0.70087
GO:0016462	pyrophosphatase activity	719	0.70174
GO:0036122	BMP binding	6	0.70193
GO:0005261	cation channel activity	140	0.70253
GO:0034235	GPI anchor binding	5	0.70328
GO:0032266	phosphatidylinositol-3-phosphate binding	38	0.70354
GO:0001156	TFIIIC-class transcription factor complex binding	3	0.70368
GO:0050290	sphingomyelin phosphodiesterase D activity	1	0.70413
GO:0045509	interleukin-27 receptor activity	2	0.70478
GO:0019843	rRNA binding	63	0.70543
GO:0047419	N-acetylgalactosamine-6-phosphate deacetylase activity	1	0.70546
GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity	1	0.70546
GO:0004782	sulfinoalanine decarboxylase activity	1	0.70698
GO:0004068	aspartate 1-decarboxylase activity	1	0.70698
GO:0035718	macrophage migration inhibitory factor binding	2	0.70747
GO:0005471	ATP:ADP antiporter activity	3	0.70823
GO:0004775	succinate-CoA ligase (ADP-forming) activity	3	0.70856
GO:0004776	succinate-CoA ligase (GDP-forming) activity	3	0.70856
GO:0004478	methionine adenosyltransferase activity	2	0.70867
GO:0034046	poly(G) binding	8	0.70882
GO:0005248	voltage-gated sodium channel activity	9	0.70952
GO:0032556	pyrimidine deoxyribonucleotide binding	1	0.70954
GO:0047840	dCTP diphosphatase activity	1	0.70954
GO:0003730	mRNA 3'-UTR binding	77	0.71007
GO:0030247	polysaccharide binding	11	0.71022
GO:0017081	chloride channel regulator activity	15	0.71074
GO:0030116	glial cell-derived neurotrophic factor receptor binding	3	0.71102
GO:0050750	low-density lipoprotein particle receptor binding	19	0.71213
GO:0010385	double-stranded methylated DNA binding	5	0.71219
GO:0010465	nerve growth factor receptor activity	2	0.71310
GO:0008142	oxysterol binding	6	0.71803
GO:0003883	CTP synthase activity	2	0.71857
GO:0015035	protein disulfide oxidoreductase activity	25	0.71859
GO:0008047	enzyme activator activity	442	0.71886
GO:0062152	mRNA (cytidine-5-)-methyltransferase activity	1	0.71899
GO:0052894	norspermine:oxygen oxidoreductase activity	1	0.71946
GO:0052895	N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity	1	0.71946
GO:0052901	spermine:oxygen oxidoreductase (spermidine-forming) activity	1	0.71946
GO:0046592	polyamine oxidase activity	1	0.71946
GO:0097322	7SK snRNA binding	8	0.72005
GO:0042287	MHC protein binding	19	0.72025
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity	2	0.72043
GO:0004563	beta-N-acetylhexosaminidase activity	5	0.72054
GO:0120283	protein serine/threonine kinase binding	2	0.72057
GO:0031418	L-ascorbic acid binding	16	0.72096
GO:0004965	G protein-coupled GABA receptor activity	1	0.72144
GO:0004957	prostaglandin E receptor activity	3	0.72192
GO:0004602	glutathione peroxidase activity	16	0.72247
GO:1902271	D3 vitamins binding	2	0.72253
GO:0015016	[heparan sulfate]-glucosamine N-sulfotransferase activity	1	0.72341
GO:0050119	N-acetylglucosamine deacetylase activity	1	0.72341
GO:0102140	heparan sulfate N-deacetylase activity	1	0.72341
GO:0060703	deoxyribonuclease inhibitor activity	1	0.72360
GO:0031433	telethonin binding	1	0.72369
GO:0099186	structural constituent of postsynapse	12	0.72375
GO:0044729	hemi-methylated DNA-binding	2	0.72389
GO:0034040	ATPase-coupled lipid transmembrane transporter activity	6	0.72560
GO:0004751	ribose-5-phosphate isomerase activity	1	0.72566
GO:0042978	ornithine decarboxylase activator activity	2	0.72720
GO:0070615	nucleosome-dependent ATPase activity	29	0.72739
GO:0036033	mediator complex binding	4	0.72907
GO:0015464	acetylcholine receptor activity	5	0.72978
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	1	0.73174
GO:0016791	phosphatase activity	223	0.73196
GO:0043185	vascular endothelial growth factor receptor 3 binding	1	0.73221
GO:0070042	rRNA (uridine-N3-)-methyltransferase activity	1	0.73239
GO:0030160	synaptic receptor adaptor activity	2	0.73249
GO:0004490	methylglutaconyl-CoA hydratase activity	1	0.73277
GO:0050011	itaconyl-CoA hydratase activity	1	0.73277
GO:0031530	gonadotropin-releasing hormone receptor binding	1	0.73295
GO:0005183	gonadotropin hormone-releasing hormone activity	1	0.73295
GO:0004832	valine-tRNA ligase activity	1	0.73360
GO:0102490	8-oxo-dGTP phosphohydrolase activity	1	0.73407
GO:0102491	dGTP phosphohydrolase activity	1	0.73407
GO:0102485	dATP phosphohydrolase activity	1	0.73407
GO:0102486	dCTP phosphohydrolase activity	1	0.73407
GO:0102487	dUTP phosphohydrolase activity	1	0.73407
GO:0102488	dTTP phosphohydrolase activity	1	0.73407
GO:0102489	GTP phosphohydrolase activity	1	0.73407
GO:0043548	phosphatidylinositol 3-kinase binding	20	0.73423
GO:0050080	malonyl-CoA decarboxylase activity	1	0.73444
GO:0070402	NADPH binding	14	0.73444
GO:0050196	[phosphorylase] phosphatase activity	2	0.73486
GO:0005464	UDP-xylose transmembrane transporter activity	1	0.73500
GO:0005502	11-cis retinal binding	3	0.73520
GO:0005503	all-trans retinal binding	3	0.73520
GO:0043530	adenosine 5'-monophosphoramidase activity	3	0.73536
GO:0003997	acyl-CoA oxidase activity	5	0.73541
GO:0031490	chromatin DNA binding	87	0.73544
GO:0004092	carnitine O-acetyltransferase activity	1	0.73556
GO:0070774	phytoceramidase activity	1	0.73612
GO:0140561	EGF-domain serine glucosyltransferase activity	3	0.73665
GO:0140562	EGF-domain serine xylosyltransferase activity	3	0.73665
GO:0061501	cyclic-GMP-AMP synthase activity	1	0.73677
GO:0008420	RNA polymerase II CTD heptapeptide repeat phosphatase activity	7	0.73727
GO:0004499	N,N-dimethylaniline monooxygenase activity	4	0.73913
GO:0015196	L-tryptophan transmembrane transporter activity	2	0.73946
GO:0030620	U2 snRNA binding	6	0.73979
GO:0055103	ligase regulator activity	1	0.73992
GO:0003960	NADPH:quinone reductase activity	3	0.74003
GO:1990400	mitochondrial ribosomal large subunit rRNA binding	1	0.74038
GO:0016435	rRNA (guanine) methyltransferase activity	4	0.74043
GO:0004422	hypoxanthine phosphoribosyltransferase activity	2	0.74155
GO:0097493	structural molecule activity conferring elasticity	8	0.74180
GO:0106235	ceramide-1-phosphate phosphatase activity	3	0.74195
GO:0016494	C-X-C chemokine receptor activity	1	0.74196
GO:0032453	histone demethylase activity (H3-K4 specific)	8	0.74198
GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	1	0.74214
GO:0001850	complement component C3a binding	1	0.74270
GO:0046539	histamine N-methyltransferase activity	1	0.74307
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	7	0.74332
GO:0015187	glycine transmembrane transporter activity	5	0.74335
GO:0052723	inositol hexakisphosphate 1-kinase activity	3	0.74392
GO:0052724	inositol hexakisphosphate 3-kinase activity	3	0.74392
GO:1990444	F-box domain binding	3	0.74403
GO:0050337	thiosulfate-thiol sulfurtransferase activity	1	0.74408
GO:0047934	glucose 1-dehydrogenase (NAD+) activity	1	0.74482
GO:0047935	glucose 1-dehydrogenase (NADP+) activity	1	0.74482
GO:0000030	mannosyltransferase activity	22	0.74496
GO:0047536	2-aminoadipate transaminase activity	1	0.74519
GO:0046975	histone methyltransferase activity (H3-K36 specific)	9	0.74532
GO:0043394	proteoglycan binding	24	0.74543
GO:0044715	8-oxo-dGDP phosphatase activity	3	0.74584
GO:0005245	voltage-gated calcium channel activity	19	0.74619
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	31	0.74662
GO:0060590	ATPase regulator activity	36	0.74672
GO:0022851	GABA-gated chloride ion channel activity	2	0.74781
GO:1990174	phosphodiesterase decapping endonuclease activity	3	0.74786
GO:0000403	Y-form DNA binding	5	0.74913
GO:0003724	RNA helicase activity	68	0.74918
GO:0016798	hydrolase activity, acting on glycosyl bonds	102	0.74923
GO:0033560	folate reductase activity	1	0.74924
GO:0008449	N-acetylglucosamine-6-sulfatase activity	4	0.74946
GO:0004033	aldo-keto reductase (NADP) activity	17	0.75021
GO:0050512	lactosylceramide 4-alpha-galactosyltransferase activity	1	0.75034
GO:0004595	pantetheine-phosphate adenylyltransferase activity	1	0.75052
GO:0008137	NADH dehydrogenase (ubiquinone) activity	40	0.75197
GO:0001097	TFIIH-class transcription factor complex binding	2	0.75222
GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	2	0.75259
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	6	0.75355
GO:0051575	5'-deoxyribose-5-phosphate lyase activity	6	0.75400
GO:0055077	gap junction hemi-channel activity	2	0.75468
GO:0019799	tubulin N-acetyltransferase activity	1	0.75491
GO:0043546	molybdopterin cofactor binding	6	0.75579
GO:0120022	glucagon binding	1	0.75592
GO:0016519	gastric inhibitory peptide receptor activity	1	0.75592
GO:0030284	estrogen receptor activity	2	0.75778
GO:0052905	tRNA (guanine(9)-N(1))-methyltransferase activity	3	0.75790
GO:0043262	adenosine-diphosphatase activity	2	0.75803
GO:0061630	ubiquitin protein ligase activity	242	0.75826
GO:0003941	L-serine ammonia-lyase activity	2	0.75868
GO:0019905	syntaxin binding	53	0.75873
GO:0004359	glutaminase activity	3	0.75874
GO:0071837	HMG box domain binding	5	0.75874
GO:0001631	cysteinyl leukotriene receptor activity	1	0.75874
GO:0035529	NADH pyrophosphatase activity	6	0.75876
GO:0030060	L-malate dehydrogenase activity	4	0.75896
GO:0046920	alpha-(1->3)-fucosyltransferase activity	5	0.75941
GO:0038062	protein tyrosine kinase collagen receptor activity	2	0.75983
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	93	0.75987
GO:0043221	SMC family protein binding	1	0.75992
GO:0140294	NAD DNA ADP-ribosyltransferase activity	3	0.76042
GO:0015375	glycine:sodium symporter activity	1	0.76074
GO:0120015	sterol transfer activity	15	0.76091
GO:0004485	methylcrotonoyl-CoA carboxylase activity	2	0.76112
GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	1	0.76119
GO:0005212	structural constituent of eye lens	5	0.76158
GO:0052909	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	1	0.76165
GO:0001042	RNA polymerase I core binding	3	0.76167
GO:0003774	motor activity	77	0.76189
GO:0004046	aminoacylase activity	3	0.76193
GO:0016740	transferase activity	1842	0.76214
GO:1990829	C-rich single-stranded DNA binding	1	0.76264
GO:0043021	ribonucleoprotein complex binding	150	0.76290
GO:0061896	all-trans retinol 3,4-desaturase activity	1	0.76409
GO:0061897	all-trans retinal 3,4-desaturase activity	1	0.76409
GO:0061898	all-trans retinoic acid 3,4-desaturase activity	1	0.76409
GO:0061899	11-cis-retinal 3,4-desaturase activity	1	0.76409
GO:0048018	receptor ligand activity	188	0.76463
GO:0019763	immunoglobulin receptor activity	2	0.76469
GO:0005021	vascular endothelial growth factor-activated receptor activity	5	0.76482
GO:0047710	bis(5'-adenosyl)-triphosphatase activity	2	0.76509
GO:0043008	ATP-dependent protein binding	9	0.76522
GO:0004608	phosphatidylethanolamine N-methyltransferase activity	1	0.76527
GO:0080101	phosphatidyl-N-dimethylethanolamine N-methyltransferase activity	1	0.76527
GO:0000773	phosphatidyl-N-methylethanolamine N-methyltransferase activity	1	0.76527
GO:0017111	nucleoside-triphosphatase activity	673	0.76534
GO:0035473	lipase binding	3	0.76559
GO:0000010	trans-hexaprenyltranstransferase activity	2	0.76598
GO:0050347	trans-octaprenyltranstransferase activity	2	0.76598
GO:0097269	all-trans-decaprenyl-diphosphate synthase activity	2	0.76598
GO:0004152	dihydroorotate dehydrogenase activity	1	0.76608
GO:0004904	interferon receptor activity	5	0.76640
GO:0008475	procollagen-lysine 5-dioxygenase activity	3	0.76648
GO:0016403	dimethylargininase activity	2	0.76675
GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	4	0.76711
GO:0031840	type 2 neuromedin U receptor binding	1	0.76923
GO:0031839	type 1 neuromedin U receptor binding	1	0.76923
GO:0031493	nucleosomal histone binding	6	0.76925
GO:0008389	coumarin 7-hydroxylase activity	1	0.76959
GO:0032093	SAM domain binding	2	0.76993
GO:0009374	biotin binding	5	0.77106
GO:0003684	damaged DNA binding	65	0.77131
GO:0060175	brain-derived neurotrophic factor-activated receptor activity	1	0.77156
GO:0061507	cyclic-GMP-AMP binding	1	0.77210
GO:0035438	cyclic-di-GMP binding	1	0.77210
GO:0032139	dinucleotide insertion or deletion binding	3	0.77222
GO:0000701	purine-specific mismatch base pair DNA N-glycosylase activity	1	0.77228
GO:0015227	acyl carnitine transmembrane transporter activity	2	0.77259
GO:0046789	host cell surface receptor binding	1	0.77273
GO:0030735	carnosine N-methyltransferase activity	1	0.77309
GO:0030374	nuclear receptor coactivator activity	56	0.77351
GO:0005460	UDP-glucose transmembrane transporter activity	1	0.77398
GO:0008171	O-methyltransferase activity	20	0.77407
GO:0035174	histone serine kinase activity	4	0.77411
GO:0070037	rRNA (pseudouridine) methyltransferase activity	1	0.77416
GO:0003921	GMP synthase activity	1	0.77452
GO:0004827	proline-tRNA ligase activity	2	0.77524
GO:0004818	glutamate-tRNA ligase activity	2	0.77524
GO:0035198	miRNA binding	29	0.77551
GO:0061631	ubiquitin conjugating enzyme activity	31	0.77553
GO:0047408	alkenylglycerophosphocholine hydrolase activity	1	0.77683
GO:0047409	alkenylglycerophosphoethanolamine hydrolase activity	1	0.77683
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	2	0.77713
GO:0050213	progesterone 5-alpha-reductase activity	1	0.77746
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	1	0.77826
GO:0033819	lipoyl(octanoyl) transferase activity	1	0.77826
GO:0005520	insulin-like growth factor binding	19	0.77845
GO:0033782	24-hydroxycholesterol 7alpha-hydroxylase activity	2	0.77877
GO:0008396	oxysterol 7-alpha-hydroxylase activity	2	0.77877
GO:0071209	U7 snRNA binding	3	0.77908
GO:0019810	putrescine binding	1	0.77932
GO:0004014	adenosylmethionine decarboxylase activity	1	0.77932
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	4	0.77945
GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	1	0.77994
GO:0033699	DNA 5'-adenosine monophosphate hydrolase activity	1	0.78039
GO:1990165	single-strand break-containing DNA binding	1	0.78039
GO:0120108	DNA-3'-diphospho-5'-guanosine diphosphatase	1	0.78039
GO:0030350	iron-responsive element binding	2	0.78090
GO:0004322	ferroxidase activity	4	0.78140
GO:0022894	Intermediate conductance calcium-activated potassium channel activity	1	0.78154
GO:0008422	beta-glucosidase activity	3	0.78157
GO:0042166	acetylcholine binding	3	0.78200
GO:0052735	tRNA (cytosine-3-)-methyltransferase activity	4	0.78229
GO:0010428	methyl-CpNpG binding	1	0.78287
GO:0015379	potassium:chloride symporter activity	6	0.78297
GO:0001734	mRNA (N6-adenosine)-methyltransferase activity	2	0.78303
GO:0102193	protein-ribulosamine 3-kinase activity	2	0.78328
GO:0050780	dopamine receptor binding	12	0.78332
GO:0016934	extracellularly glycine-gated chloride channel activity	1	0.78366
GO:0008521	acetyl-CoA transmembrane transporter activity	1	0.78454
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	6	0.78473
GO:0034511	U3 snoRNA binding	11	0.78475
GO:0033878	hormone-sensitive lipase activity	2	0.78503
GO:0036041	long-chain fatty acid binding	9	0.78508
GO:0000386	second spliceosomal transesterification activity	1	0.78639
GO:0001046	core promoter sequence-specific DNA binding	41	0.78680
GO:0052741	(R)-limonene 6-monooxygenase activity	1	0.78718
GO:0018675	(S)-limonene 6-monooxygenase activity	1	0.78718
GO:0018676	(S)-limonene 7-monooxygenase activity	1	0.78718
GO:0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity	1	0.78736
GO:0047453	ATP-dependent NAD(P)H-hydrate dehydratase activity	1	0.78736
GO:0047988	hydroxyacid-oxoacid transhydrogenase activity	1	0.78753
GO:0019135	deoxyhypusine monooxygenase activity	1	0.78788
GO:0019809	spermidine binding	2	0.78801
GO:0008995	ribonuclease E activity	1	0.78832
GO:0005528	FK506 binding	7	0.78897
GO:0034986	iron chaperone activity	2	0.78900
GO:0003993	acid phosphatase activity	7	0.78901
GO:0004144	diacylglycerol O-acyltransferase activity	2	0.78925
GO:0050252	retinol O-fatty-acyltransferase activity	2	0.78925
GO:0004474	malate synthase activity	1	0.78973
GO:0047777	(S)-citramalyl-CoA lyase activity	1	0.78973
GO:0030337	DNA polymerase processivity factor activity	3	0.78977
GO:0051378	serotonin binding	3	0.78987
GO:0008469	histone-arginine N-methyltransferase activity	7	0.79052
GO:0035252	UDP-xylosyltransferase activity	11	0.79059
GO:1990276	RNA 5'-methyltransferase activity	1	0.79104
GO:0005009	insulin-activated receptor activity	2	0.79123
GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	1	0.79139
GO:0042809	vitamin D receptor binding	15	0.79152
GO:0019150	D-ribulokinase activity	1	0.79208
GO:0015607	ABC-type fatty-acyl-CoA transporter activity	1	0.79252
GO:0000406	double-strand/single-strand DNA junction binding	2	0.79296
GO:0031386	protein tag	12	0.79302
GO:0030697	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity	1	0.79304
GO:0046404	ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	3	0.79360
GO:0047915	ganglioside galactosyltransferase activity	1	0.79365
GO:0047800	cysteamine dioxygenase activity	1	0.79400
GO:0030366	molybdopterin synthase activity	1	0.79417
GO:0051724	NAD transmembrane transporter activity	2	0.79456
GO:0008556	potassium transmembrane transporter activity, phosphorylative mechanism	2	0.79588
GO:0003697	single-stranded DNA binding	100	0.79589
GO:0034713	type I transforming growth factor beta receptor binding	9	0.79617
GO:0004518	nuclease activity	167	0.79636
GO:0003974	UDP-N-acetylglucosamine 4-epimerase activity	1	0.79643
GO:0003978	UDP-glucose 4-epimerase activity	1	0.79643
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	23	0.79687
GO:0004649	poly(ADP-ribose) glycohydrolase activity	2	0.79689
GO:0032427	GBD domain binding	2	0.79811
GO:1990238	double-stranded DNA endodeoxyribonuclease activity	1	0.79877
GO:0140439	protein-cysteine S-stearoyltransferase activity	6	0.79898
GO:0005342	organic acid transmembrane transporter activity	98	0.79898
GO:0035730	S-nitrosoglutathione binding	1	0.79937
GO:0035731	dinitrosyl-iron complex binding	1	0.79937
GO:0003823	antigen binding	27	0.79951
GO:0061733	peptide-lysine-N-acetyltransferase activity	36	0.79966
GO:0009041	uridylate kinase activity	3	0.79992
GO:0051011	microtubule minus-end binding	12	0.80002
GO:0015137	citrate transmembrane transporter activity	3	0.80077
GO:0061632	RNA lariat debranching enzyme activator activity	1	0.80135
GO:0030023	extracellular matrix constituent conferring elasticity	7	0.80138
GO:0004862	cAMP-dependent protein kinase inhibitor activity	8	0.80168
GO:0097020	COPII receptor activity	1	0.80187
GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	3	0.80234
GO:0070905	serine binding	3	0.80244
GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	1	0.80299
GO:0050811	GABA receptor binding	8	0.80314
GO:0047291	lactosylceramide alpha-2,3-sialyltransferase activity	1	0.80333
GO:0030619	U1 snRNA binding	8	0.80387
GO:0017162	aryl hydrocarbon receptor binding	9	0.80390
GO:0001567	cholesterol 25-hydroxylase activity	1	0.80402
GO:0071987	WD40-repeat domain binding	4	0.80406
GO:0098918	structural constituent of synapse	16	0.80445
GO:0072555	17-beta-ketosteroid reductase activity	1	0.80496
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	7	0.80546
GO:0030291	protein serine/threonine kinase inhibitor activity	31	0.80688
GO:0070736	protein-glycine ligase activity, initiating	1	0.80718
GO:1905762	CCR4-NOT complex binding	3	0.80743
GO:0015299	solute:proton antiporter activity	17	0.80743
GO:0034062	5'-3' RNA polymerase activity	42	0.80767
GO:0016787	hydrolase activity	1870	0.80860
GO:0004136	deoxyadenosine kinase activity	3	0.80875
GO:0030533	triplet codon-amino acid adaptor activity	11	0.80898
GO:0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	10	0.80900
GO:0010485	H4 histone acetyltransferase activity	12	0.80902
GO:0004586	ornithine decarboxylase activity	2	0.80914
GO:0005003	ephrin receptor activity	12	0.80917
GO:0004128	cytochrome-b5 reductase activity, acting on NAD(P)H	7	0.80926
GO:0140346	phosphatidylserine flippase activity	4	0.80969
GO:0004972	NMDA glutamate receptor activity	3	0.81003
GO:0008534	oxidized purine nucleobase lesion DNA N-glycosylase activity	2	0.81004
GO:0004111	creatine kinase activity	4	0.81020
GO:0005000	vasopressin receptor activity	2	0.81022
GO:0010348	lithium:proton antiporter activity	1	0.81058
GO:0018858	benzoate-CoA ligase activity	1	0.81066
GO:0102391	decanoate-CoA ligase activity	1	0.81066
GO:0015562	efflux transmembrane transporter activity	8	0.81068
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	2	0.81070
GO:0034202	glycolipid floppase activity	1	0.81100
GO:0047220	galactosylxylosylprotein 3-beta-galactosyltransferase activity	1	0.81168
GO:0046966	thyroid hormone receptor binding	28	0.81259
GO:0047757	chondroitin-glucuronate 5-epimerase activity	2	0.81309
GO:0001147	transcription termination site sequence-specific DNA binding	2	0.81333
GO:0005536	glucose binding	8	0.81349
GO:0004849	uridine kinase activity	4	0.81358
GO:0106050	tRNA 2'-O-methyltransferase activity	3	0.81365
GO:0016596	thienylcyclohexylpiperidine binding	1	0.81412
GO:0043426	MRF binding	5	0.81428
GO:0030515	snoRNA binding	32	0.81488
GO:0001067	regulatory region nucleic acid binding	1057	0.81508
GO:0015252	proton channel activity	17	0.81513
GO:0031545	peptidyl-proline 4-dioxygenase activity	7	0.81553
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	281	0.81559
GO:0004691	cAMP-dependent protein kinase activity	5	0.81597
GO:0052917	dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase	1	0.81731
GO:0034634	glutathione transmembrane transporter activity	4	0.81761
GO:0004984	olfactory receptor activity	6	0.81828
GO:0043423	3-phosphoinositide-dependent protein kinase binding	1	0.81840
GO:0061929	gamma-glutamylaminecyclotransferase activity	1	0.81849
GO:0046965	retinoid X receptor binding	13	0.81884
GO:0031073	cholesterol 26-hydroxylase activity	1	0.81890
GO:0047748	cholestanetetraol 26-dehydrogenase activity	1	0.81890
GO:0047749	cholestanetriol 26-monooxygenase activity	1	0.81890
GO:0004142	diacylglycerol cholinephosphotransferase activity	3	0.81897
GO:0055105	ubiquitin-protein transferase inhibitor activity	10	0.81925
GO:0005171	hepatocyte growth factor receptor binding	1	0.81949
GO:0106162	mRNA N-acetyltransferase activity	1	0.81982
GO:1990883	rRNA cytidine N-acetyltransferase activity	1	0.81982
GO:0015220	choline transmembrane transporter activity	5	0.81990
GO:1990447	U2 snRNP binding	2	0.82032
GO:0016936	galactoside binding	6	0.82073
GO:0010945	CoA pyrophosphatase activity	4	0.82078
GO:0033857	diphosphoinositol-pentakisphosphate kinase activity	2	0.82103
GO:0102092	5-diphosphoinositol pentakisphosphate 3-kinase activity	2	0.82103
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	4	0.82140
GO:0016594	glycine binding	4	0.82145
GO:0000404	heteroduplex DNA loop binding	1	0.82173
GO:0003690	double-stranded DNA binding	1168	0.82225
GO:0008194	UDP-glycosyltransferase activity	94	0.82231
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	2	0.82244
GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	2	0.82244
GO:0033204	ribonuclease P RNA binding	9	0.82263
GO:0061770	translation elongation factor binding	1	0.82265
GO:0033743	peptide-methionine (R)-S-oxide reductase activity	4	0.82277
GO:0004090	carbonyl reductase (NADPH) activity	4	0.82311
GO:0062069	GARP complex binding	1	0.82389
GO:0004839	ubiquitin activating enzyme activity	3	0.82401
GO:0016849	phosphorus-oxygen lyase activity	10	0.82515
GO:1990259	histone-glutamine methyltransferase activity	1	0.82562
GO:0008649	rRNA methyltransferase activity	18	0.82568
GO:0004697	protein kinase C activity	16	0.82590
GO:0004089	carbonate dehydratase activity	7	0.82634
GO:0004791	thioredoxin-disulfide reductase activity	6	0.82654
GO:0004197	cysteine-type endopeptidase activity	88	0.82668
GO:0008327	methyl-CpG binding	20	0.82693
GO:0101006	protein histidine phosphatase activity	2	0.82723
GO:0051717	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity	2	0.82723
GO:0038024	cargo receptor activity	45	0.82727
GO:0005104	fibroblast growth factor receptor binding	10	0.82739
GO:0018685	alkane 1-monooxygenase activity	1	0.82743
GO:0102121	ceramidase activity	4	0.82789
GO:0016251	RNA polymerase II general transcription initiation factor activity	34	0.82819
GO:0070087	chromo shadow domain binding	6	0.82822
GO:0043337	CDP-diacylglycerol-phosphatidylglycerol phosphatidyltransferase activity	1	0.82842
GO:0008808	cardiolipin synthase activity	1	0.82842
GO:0008424	glycoprotein 6-alpha-L-fucosyltransferase activity	1	0.82858
GO:0005253	anion channel activity	48	0.82863
GO:0140010	D-aspartate transmembrane transporter activity	1	0.82875
GO:0032356	oxidized DNA binding	9	0.82879
GO:0004063	aryldialkylphosphatase activity	1	0.82924
GO:0018733	3,4-dihydrocoumarin hydrolase activity	1	0.82924
GO:0102758	very-long-chain enoyl-CoA reductase activity	1	0.82940
GO:0008798	beta-aspartyl-peptidase activity	2	0.82943
GO:0031711	bradykinin receptor binding	1	0.82981
GO:0030151	molybdenum ion binding	4	0.83002
GO:1990930	RNA N1-methyladenosine dioxygenase activity	1	0.83063
GO:0004145	diamine N-acetyltransferase activity	3	0.83102
GO:0050333	thiamin-triphosphatase activity	1	0.83161
GO:0008190	eukaryotic initiation factor 4E binding	6	0.83162
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	9	0.83200
GO:0016941	natriuretic peptide receptor activity	1	0.83201
