GO.ID	Term	Annotated	Raw.P.Value
GO:0031593	polyubiquitin modification-dependent protein binding	51	0.65629
GO:0004117	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	1	0.65638
GO:0048101	calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity	1	0.65638
GO:0016430	tRNA (adenine-N6-)-methyltransferase activity	1	0.65658
GO:0042910	xenobiotic transmembrane transporter activity	16	0.65666
GO:0003989	acetyl-CoA carboxylase activity	3	0.65688
GO:0033192	calmodulin-dependent protein phosphatase activity	5	0.65786
GO:0051377	mannose-ethanolamine phosphotransferase activity	4	0.65874
GO:0044716	8-oxo-GDP phosphatase activity	2	0.65921
GO:0005502	11-cis retinal binding	3	0.65979
GO:0005503	all-trans retinal binding	3	0.65979
GO:0016493	C-C chemokine receptor activity	4	0.66010
GO:0008253	5'-nucleotidase activity	9	0.66059
GO:0071558	histone demethylase activity (H3-K27 specific)	5	0.66068
GO:0046811	histone deacetylase inhibitor activity	1	0.66114
GO:0004332	fructose-bisphosphate aldolase activity	2	0.66127
GO:0102200	N-acetylphosphatidylethanolamine-hydrolysing phospholipase activity	1	0.66153
GO:0022850	serotonin-gated cation-selective channel activity	1	0.66182
GO:0008119	thiopurine S-methyltransferase activity	1	0.66221
GO:0001849	complement component C1q complex binding	3	0.66237
GO:0005351	carbohydrate:proton symporter activity	5	0.66273
GO:0061775	cohesin ATPase activity	1	0.66289
GO:0008465	glycerate dehydrogenase activity	1	0.66318
GO:0030267	glyoxylate reductase (NADP+) activity	1	0.66318
GO:0016618	hydroxypyruvate reductase activity	1	0.66318
GO:1990407	calcitonin gene-related peptide binding	1	0.66327
GO:0097643	amylin receptor activity	1	0.66327
GO:0008310	single-stranded DNA 3'-5' exodeoxyribonuclease activity	4	0.66398
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	1	0.66405
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	26	0.66551
GO:0004001	adenosine kinase activity	1	0.66647
GO:0089720	caspase binding	6	0.66654
GO:0015218	pyrimidine nucleotide transmembrane transporter activity	2	0.66689
GO:0052723	inositol hexakisphosphate 1-kinase activity	3	0.66752
GO:0052724	inositol hexakisphosphate 3-kinase activity	3	0.66752
GO:0047315	kynurenine-glyoxylate transaminase activity	1	0.66783
GO:0047804	cysteine-S-conjugate beta-lyase activity	1	0.66783
GO:0016277	[myelin basic protein]-arginine N-methyltransferase activity	1	0.66966
GO:0042974	retinoic acid receptor binding	21	0.66975
GO:0003682	chromatin binding	475	0.66988
GO:0005175	CD27 receptor binding	1	0.66995
GO:0034450	ubiquitin-ubiquitin ligase activity	13	0.67110
GO:0022848	acetylcholine-gated cation-selective channel activity	6	0.67159
GO:0047359	1-alkenyl-2-acylglycerol choline phosphotransferase activity	1	0.67160
GO:1905573	ganglioside GM1 binding	3	0.67165
GO:0017108	5'-flap endonuclease activity	5	0.67324
GO:0008514	organic anion transmembrane transporter activity	118	0.67343
GO:0031729	CCR4 chemokine receptor binding	1	0.67353
GO:0046817	chemokine receptor antagonist activity	1	0.67353
GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	5	0.67389
GO:0015651	quaternary ammonium group transmembrane transporter activity	7	0.67472
GO:0004775	succinate-CoA ligase (ADP-forming) activity	3	0.67522
GO:0004776	succinate-CoA ligase (GDP-forming) activity	3	0.67522
GO:0030697	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity	1	0.67527
GO:0042007	interleukin-18 binding	2	0.67536
GO:0008800	beta-lactamase activity	3	0.67539
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	1	0.67546
GO:0033819	lipoyl(octanoyl) transferase activity	1	0.67546
GO:0035312	5'-3' exodeoxyribonuclease activity	6	0.67576
GO:0004791	thioredoxin-disulfide reductase activity	6	0.67577
GO:0045127	N-acetylglucosamine kinase activity	1	0.67594
GO:0003972	RNA ligase (ATP) activity	1	0.67662
GO:0032036	myosin heavy chain binding	5	0.67714
GO:0062072	H3K9me3 modified histone binding	1	0.67758
GO:0004631	phosphomevalonate kinase activity	1	0.67845
GO:0048038	quinone binding	15	0.67877
GO:0003986	acetyl-CoA hydrolase activity	4	0.67964
GO:0003684	damaged DNA binding	65	0.67980
GO:1904288	BAT3 complex binding	4	0.68022
GO:0055100	adiponectin binding	3	0.68023
GO:0070991	medium-chain-acyl-CoA dehydrogenase activity	3	0.68034
GO:0005047	signal recognition particle binding	7	0.68056
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	138	0.68160
GO:0004532	exoribonuclease activity	40	0.68208
GO:0045309	protein phosphorylated amino acid binding	45	0.68286
GO:0030552	cAMP binding	15	0.68289
GO:0004821	histidine-tRNA ligase activity	2	0.68299
GO:0008781	N-acylneuraminate cytidylyltransferase activity	2	0.68313
GO:0001091	RNA polymerase II general transcription initiation factor binding	20	0.68319
GO:0046961	proton-transporting ATPase activity, rotational mechanism	14	0.68351
GO:0048039	ubiquinone binding	6	0.68403
GO:0140311	protein sequestering activity	3	0.68418
GO:0140297	DNA-binding transcription factor binding	385	0.68429
GO:0140517	protein-RNA adaptor activity	1	0.68481
GO:0002151	G-quadruplex RNA binding	5	0.68488
GO:0004766	spermidine synthase activity	1	0.68490
GO:0003823	antigen binding	27	0.68546
GO:0052741	(R)-limonene 6-monooxygenase activity	1	0.68557
GO:0018675	(S)-limonene 6-monooxygenase activity	1	0.68557
GO:0018676	(S)-limonene 7-monooxygenase activity	1	0.68557
GO:0097200	cysteine-type endopeptidase activity involved in execution phase of apoptosis	8	0.68586
GO:0005523	tropomyosin binding	8	0.68586
GO:0017040	N-acylsphingosine amidohydrolase activity	5	0.68609
GO:0061631	ubiquitin conjugating enzyme activity	31	0.68630
GO:0062063	BBSome binding	1	0.68634
GO:0033872	[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity	1	0.68673
GO:0004502	kynurenine 3-monooxygenase activity	1	0.68682
GO:0097027	ubiquitin-protein transferase activator activity	9	0.68707
GO:0004705	JUN kinase activity	3	0.68728
GO:0015125	bile acid transmembrane transporter activity	11	0.68776
GO:0031956	medium-chain fatty acid-CoA ligase activity	3	0.68828
GO:0030294	receptor signaling protein tyrosine kinase inhibitor activity	1	0.69018
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	2	0.69019
GO:0008545	JUN kinase kinase activity	2	0.69033
GO:0036332	placental growth factor-activated receptor activity	1	0.69047
GO:0036218	dTTP diphosphatase activity	3	0.69099
GO:0017065	single-strand selective uracil DNA N-glycosylase activity	1	0.69162
GO:0018423	protein C-terminal leucine carboxyl O-methyltransferase activity	1	0.69171
GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity	3	0.69221
GO:0031530	gonadotropin-releasing hormone receptor binding	1	0.69248
GO:0005183	gonadotropin hormone-releasing hormone activity	1	0.69248
GO:0061676	importin-alpha family protein binding	9	0.69251
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one do...	30	0.69254
GO:0070095	fructose-6-phosphate binding	3	0.69354
GO:0003872	6-phosphofructokinase activity	3	0.69354
GO:0070061	fructose binding	3	0.69354
GO:1905538	polysome binding	3	0.69497
GO:0019783	ubiquitin-like protein-specific protease activity	19	0.69500
GO:0042610	CD8 receptor binding	2	0.69507
GO:0043739	G/U mismatch-specific uracil-DNA glycosylase activity	1	0.69535
GO:0000210	NAD+ diphosphatase activity	3	0.69536
GO:0008667	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	1	0.69592
GO:0005160	transforming growth factor beta receptor binding	18	0.69609
GO:0004754	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity	1	0.69631
GO:0047130	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity	1	0.69631
GO:0047131	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	1	0.69631
GO:0050633	acetyl-CoA C-myristoyltransferase activity	3	0.69740
GO:0003746	translation elongation factor activity	24	0.69760
GO:0004586	ornithine decarboxylase activity	2	0.69818
GO:0033919	glucan 1,3-alpha-glucosidase activity	1	0.69908
GO:0140068	histone crotonyltransferase activity	1	0.69927
GO:0140069	histone butyryltransferase activity	1	0.69927
GO:0061920	protein propionyltransferase activity	1	0.69927
GO:0106226	peptide 2-hydroxyisobutyryltransferase activity	1	0.69927
GO:0120301	histone lactyltransferase activity	1	0.69927
GO:0000828	inositol hexakisphosphate kinase activity	6	0.69963
GO:0004475	mannose-1-phosphate guanylyltransferase activity	1	0.69984
GO:0047961	glycine N-acyltransferase activity	1	0.70070
GO:0004468	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	4	0.70073
GO:0008803	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	1	0.70203
GO:0031997	N-terminal myristoylation domain binding	3	0.70247
GO:0004484	mRNA guanylyltransferase activity	1	0.70260
GO:0050355	triphosphatase activity	1	0.70260
GO:0005131	growth hormone receptor binding	4	0.70264
GO:0033745	L-methionine-(R)-S-oxide reductase activity	3	0.70291
GO:0106330	sialate 9-O-acetylesterase activity	1	0.70308
GO:0106331	sialate 4-O-acetylesterase activity	1	0.70308
GO:0004370	glycerol kinase activity	2	0.70316
GO:1902271	D3 vitamins binding	2	0.70351
GO:0090555	phosphatidylethanolamine flippase activity	4	0.70416
GO:0000140	acylglycerone-phosphate reductase activity	1	0.70422
GO:0050436	microfibril binding	2	0.70451
GO:0030276	clathrin binding	55	0.70451
GO:0004803	transposase activity	2	0.70626
GO:0070122	isopeptidase activity	18	0.70699
GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity	2	0.70733
GO:0050659	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity	2	0.70787
GO:0004430	1-phosphatidylinositol 4-kinase activity	4	0.70834
GO:0000404	heteroduplex DNA loop binding	1	0.70878
GO:0010314	phosphatidylinositol-5-phosphate binding	16	0.70924
GO:0030350	iron-responsive element binding	2	0.70934
GO:0004139	deoxyribose-phosphate aldolase activity	1	0.70973
GO:0008193	tRNA guanylyltransferase activity	1	0.71049
GO:0019776	Atg8 ligase activity	1	0.71068
GO:0030293	transmembrane receptor protein tyrosine kinase inhibitor activity	1	0.71077
GO:0019207	kinase regulator activity	194	0.71122
GO:0140292	ADP-ribosylserine hydrolase activity	1	0.71153
GO:0035538	carbohydrate response element binding	1	0.71181
GO:0099106	ion channel regulator activity	70	0.71232
GO:0030942	endoplasmic reticulum signal peptide binding	3	0.71282
GO:0030274	LIM domain binding	5	0.71283
GO:0019215	intermediate filament binding	10	0.71284
GO:0070026	nitric oxide binding	2	0.71323
GO:0015165	pyrimidine nucleotide-sugar transmembrane transporter activity	9	0.71470
GO:0004521	endoribonuclease activity	53	0.71475
GO:0004128	cytochrome-b5 reductase activity, acting on NAD(P)H	7	0.71481
GO:0016286	small conductance calcium-activated potassium channel activity	2	0.71510
GO:0070180	large ribosomal subunit rRNA binding	5	0.71512
GO:0005123	death receptor binding	17	0.71542
GO:0047915	ganglioside galactosyltransferase activity	1	0.71578
GO:0030379	neurotensin receptor activity, non-G protein-coupled	1	0.71588
GO:0000049	tRNA binding	69	0.71589
GO:0051011	microtubule minus-end binding	12	0.71609
GO:0045131	pre-mRNA branch point binding	3	0.71708
GO:0033782	24-hydroxycholesterol 7alpha-hydroxylase activity	2	0.71724
GO:0008396	oxysterol 7-alpha-hydroxylase activity	2	0.71724
GO:0017077	oxidative phosphorylation uncoupler activity	4	0.71761
GO:0047800	cysteamine dioxygenase activity	1	0.71776
GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	2	0.71777
GO:0036033	mediator complex binding	4	0.71780
GO:0098809	nitrite reductase activity	4	0.71784
GO:0001165	RNA polymerase I cis-regulatory region sequence-specific DNA binding	1	0.71814
GO:0008046	axon guidance receptor activity	5	0.71832
GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	1	0.71833
GO:0140561	EGF-domain serine glucosyltransferase activity	3	0.71844
GO:0140562	EGF-domain serine xylosyltransferase activity	3	0.71844
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	2	0.71857
GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	7	0.71857
GO:0072320	volume-sensitive chloride channel activity	3	0.71920
GO:0038102	activin receptor antagonist activity	1	0.71946
GO:0004363	glutathione synthase activity	1	0.71993
GO:0051747	cytosine C-5 DNA demethylase activity	1	0.72012
GO:0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	10	0.72016
GO:0004842	ubiquitin-protein transferase activity	353	0.72045
GO:0050346	trans-L-3-hydroxyproline dehydratase activity	1	0.72097
GO:0031435	mitogen-activated protein kinase kinase kinase binding	15	0.72102
GO:0004324	ferredoxin-NADP+ reductase activity	1	0.72153
GO:0015039	NADPH-adrenodoxin reductase activity	1	0.72153
GO:0016301	kinase activity	637	0.72240
GO:0003998	acylphosphatase activity	2	0.72296
GO:0015232	heme transmembrane transporter activity	8	0.72351
GO:0003940	L-iduronidase activity	1	0.72360
GO:0008384	IkappaB kinase activity	3	0.72409
GO:0102797	geranial:oxygen oxidoreductase activity	1	0.72416
GO:0102798	heptaldehyde:oxygen oxidoreductase activity	1	0.72416
GO:0008852	exodeoxyribonuclease I activity	1	0.72472
GO:0120053	ribitol beta-1,4-xylosyltransferase activity	1	0.72529
GO:0032184	SUMO polymer binding	5	0.72567
GO:0061896	all-trans retinol 3,4-desaturase activity	1	0.72604
GO:0061897	all-trans retinal 3,4-desaturase activity	1	0.72604
GO:0061898	all-trans retinoic acid 3,4-desaturase activity	1	0.72604
GO:0061899	11-cis-retinal 3,4-desaturase activity	1	0.72604
GO:0004046	aminoacylase activity	3	0.72620
GO:0050277	sedoheptulokinase activity	1	0.72697
GO:0051575	5'-deoxyribose-5-phosphate lyase activity	6	0.72709
GO:0003680	minor groove of adenine-thymine-rich DNA binding	6	0.72709
GO:0032190	acrosin binding	1	0.72763
GO:0035804	structural constituent of egg coat	1	0.72763
GO:0097157	pre-mRNA intronic binding	11	0.72782
GO:0004523	RNA-DNA hybrid ribonuclease activity	4	0.72870
GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	1	0.72884
GO:0045029	G protein-coupled UDP receptor activity	1	0.72894
GO:0045030	G protein-coupled UTP receptor activity	1	0.72894
GO:0060422	peptidyl-dipeptidase inhibitor activity	1	0.72903
GO:0045545	syndecan binding	5	0.72944
GO:1990955	G-rich single-stranded DNA binding	1	0.73015
GO:0061666	UFM1 ligase activity	1	0.73099
GO:0008139	nuclear localization sequence binding	21	0.73104
GO:0043795	glyceraldehyde oxidoreductase activity	1	0.73183
GO:0004965	G protein-coupled GABA receptor activity	1	0.73193
GO:0034714	type III transforming growth factor beta receptor binding	3	0.73267
GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase NADP activity	1	0.73323
GO:0106322	S-(hydroxymethyl)glutathione dehydrogenase NAD activity	1	0.73323
GO:0018467	formaldehyde dehydrogenase activity	1	0.73323
GO:0008233	peptidase activity	396	0.73339
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	1	0.73379
GO:0003938	IMP dehydrogenase activity	3	0.73413
GO:0047369	succinate-hydroxymethylglutarate CoA-transferase activity	1	0.73574
GO:1903231	mRNA binding involved in posttranscriptional gene silencing	2	0.73578
GO:0030331	estrogen receptor binding	38	0.73647
GO:0004378	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity	1	0.73686
GO:0102704	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	1	0.73686
GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	3	0.73746
GO:0046873	metal ion transmembrane transporter activity	206	0.73770
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	108	0.73784
GO:0106229	histone glutaryltransferase activity	1	0.73816
GO:0043997	histone acetyltransferase activity (H4-K12 specific)	1	0.73816
GO:0106078	histone succinyltransferase activity	1	0.73816
GO:0001591	dopamine neurotransmitter receptor activity, coupled via Gi/Go	1	0.73834
GO:0086089	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	2	0.73841
GO:0050262	ribosylnicotinamide kinase activity	1	0.73853
GO:0061769	ribosylnicotinate kinase activity	1	0.73853
GO:0047372	acylglycerol lipase activity	12	0.73858
GO:0034353	RNA pyrophosphohydrolase activity	1	0.73899
GO:0110152	RNA NAD-cap (NAD-forming) hydrolase activity	1	0.73899
GO:0016018	cyclosporin A binding	13	0.73914
GO:0050291	sphingosine N-acyltransferase activity	5	0.73964
GO:0031681	G-protein beta-subunit binding	5	0.74047
GO:0005143	interleukin-12 receptor binding	3	0.74077
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	1	0.74149
GO:0004362	glutathione-disulfide reductase activity	2	0.74234
GO:0102545	phosphatidyl phospholipase B activity	8	0.74249
GO:0061632	RNA lariat debranching enzyme activator activity	1	0.74251
GO:0052657	guanine phosphoribosyltransferase activity	1	0.74353
GO:0045322	unmethylated CpG binding	7	0.74426
GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	3	0.74520
GO:0097158	pre-mRNA intronic pyrimidine-rich binding	1	0.74583
GO:0016312	inositol bisphosphate phosphatase activity	4	0.74665
GO:0030792	methylarsonite methyltransferase activity	1	0.74731
GO:0036009	protein-glutamine N-methyltransferase activity	2	0.74736
GO:0005021	vascular endothelial growth factor-activated receptor activity	5	0.74749
GO:0003979	UDP-glucose 6-dehydrogenase activity	1	0.74786
GO:0043559	insulin binding	5	0.74790
GO:0002161	aminoacyl-tRNA editing activity	10	0.74795
GO:0004474	malate synthase activity	1	0.74859
GO:0047777	(S)-citramalyl-CoA lyase activity	1	0.74859
GO:0008118	N-acetyllactosaminide alpha-2,3-sialyltransferase activity	2	0.74885
GO:0017089	glycolipid transfer activity	3	0.74908
GO:0009882	blue light photoreceptor activity	2	0.74937
GO:0008663	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity	1	0.74960
GO:0047734	CDP-glycerol diphosphatase activity	1	0.74960
GO:0140444	cytoskeleton-nuclear membrane anchor activity	5	0.75036
GO:0102033	long-chain fatty acid omega-hydroxylase activity	4	0.75093
GO:0048763	calcium-induced calcium release activity	2	0.75106
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	1	0.75144
GO:0004136	deoxyadenosine kinase activity	3	0.75252
GO:0004361	glutaryl-CoA dehydrogenase activity	1	0.75254
GO:0000215	tRNA 2'-phosphotransferase activity	2	0.75261
GO:0003954	NADH dehydrogenase activity	43	0.75301
GO:0003727	single-stranded RNA binding	67	0.75435
GO:0048403	brain-derived neurotrophic factor binding	2	0.75507
GO:0047603	acetoacetyl-CoA hydrolase activity	1	0.75546
GO:0052815	medium-chain acyl-CoA hydrolase activity	1	0.75546
GO:0047994	hydroxymethylglutaryl-CoA hydrolase activity	1	0.75546
GO:0044466	glutaryl-CoA hydrolase activity	1	0.75546
GO:0033882	choloyl-CoA hydrolase activity	1	0.75546
GO:0004778	succinyl-CoA hydrolase activity	1	0.75546
GO:0140345	phosphatidylcholine flippase activity	5	0.75548
GO:0071164	RNA trimethylguanosine synthase activity	1	0.75592
GO:0019807	aspartoacylase activity	1	0.75701
GO:0140090	membrane curvature sensor activity	3	0.75716
GO:0035240	dopamine binding	3	0.75758
GO:1990715	mRNA CDS binding	2	0.75778
GO:0034632	retinol transmembrane transporter activity	2	0.75791
GO:0140567	transmembrane protein dislocase activity	2	0.75803
GO:0052856	NADHX epimerase activity	1	0.75829
GO:0052857	NADPHX epimerase activity	1	0.75829
GO:0030695	GTPase regulator activity	389	0.75833
GO:0033867	Fas-activated serine/threonine kinase activity	1	0.75838
GO:0015098	molybdate ion transmembrane transporter activity	1	0.75856
GO:0003747	translation release factor activity	7	0.75887
GO:0008143	poly(A) binding	18	0.75905
GO:0004676	3-phosphoinositide-dependent protein kinase activity	1	0.75956
GO:0004152	dihydroorotate dehydrogenase activity	1	0.76020
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	1	0.76047
GO:0106335	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase activity	1	0.76083
GO:0071933	Arp2/3 complex binding	13	0.76108
GO:0033204	ribonuclease P RNA binding	9	0.76112
GO:1990175	EH domain binding	2	0.76138
GO:0047536	2-aminoadipate transaminase activity	1	0.76156
GO:0033149	FFAT motif binding	3	0.76183
GO:0004792	thiosulfate sulfurtransferase activity	3	0.76371
GO:0052836	inositol 5-diphosphate pentakisphosphate 5-kinase activity	2	0.76381
GO:0052839	inositol diphosphate tetrakisphosphate kinase activity	2	0.76381
GO:1990238	double-stranded DNA endodeoxyribonuclease activity	1	0.76400
GO:0003723	RNA binding	1557	0.76412
GO:0050780	dopamine receptor binding	12	0.76418
GO:0015187	glycine transmembrane transporter activity	5	0.76496
GO:0005507	copper ion binding	41	0.76547
GO:0051536	iron-sulfur cluster binding	61	0.76600
GO:0032450	maltose alpha-glucosidase activity	3	0.76611
GO:0000217	DNA secondary structure binding	31	0.76626
GO:1990381	ubiquitin-specific protease binding	20	0.76659
GO:0015464	acetylcholine receptor activity	5	0.76690
GO:0001067	regulatory region nucleic acid binding	1057	0.76722
GO:0106261	tRNA uridine(34) acetyltransferase activity	1	0.76761
GO:0005292	high-affinity lysine transmembrane transporter activity	1	0.76770
GO:0005289	high-affinity arginine transmembrane transporter activity	1	0.76770
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	7	0.76869
GO:0004119	cGMP-inhibited cyclic-nucleotide phosphodiesterase activity	1	0.76932
GO:0004657	proline dehydrogenase activity	1	0.76995
GO:0047323	[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity	1	0.77022
GO:1902282	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	6	0.77064
GO:0004462	lactoylglutathione lyase activity	1	0.77067
GO:0062156	mitochondrial ATP-gated potassium channel activity	1	0.77102
GO:0110153	RNA NAD-cap (NMN-forming) hydrolase activity	1	0.77111
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	35	0.77131
GO:0047710	bis(5'-adenosyl)-triphosphatase activity	2	0.77158
GO:0016287	glycerone-phosphate O-acyltransferase activity	1	0.77183
GO:0030624	U6atac snRNA binding	2	0.77196
GO:0004143	diacylglycerol kinase activity	7	0.77205
GO:0032093	SAM domain binding	2	0.77259
GO:0015367	oxoglutarate:malate antiporter activity	1	0.77291
GO:0008158	hedgehog receptor activity	3	0.77296
GO:0030144	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity	1	0.77300
GO:0015299	solute:proton antiporter activity	17	0.77348
GO:0042809	vitamin D receptor binding	15	0.77429
GO:0030275	LRR domain binding	15	0.77434
GO:0120283	protein serine/threonine kinase binding	2	0.77487
GO:0015216	purine nucleotide transmembrane transporter activity	15	0.77514
GO:0004167	dopachrome isomerase activity	1	0.77621
GO:0050178	phenylpyruvate tautomerase activity	1	0.77621
GO:0003984	acetolactate synthase activity	1	0.77648
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	1	0.77657
GO:0015081	sodium ion transmembrane transporter activity	70	0.77688
GO:0071796	K6-linked polyubiquitin modification-dependent protein binding	2	0.77764
GO:0070773	protein-N-terminal glutamine amidohydrolase activity	1	0.77861
GO:0035870	dITP diphosphatase activity	2	0.77864
GO:0005055	laminin receptor activity	3	0.77883
GO:0035718	macrophage migration inhibitory factor binding	2	0.77902
GO:0042609	CD4 receptor binding	6	0.77931
GO:0051525	NFAT protein binding	3	0.77970
GO:0035575	histone demethylase activity (H4-K20 specific)	3	0.77985
GO:0086057	voltage-gated calcium channel activity involved in bundle of His cell action potential	1	0.77986
GO:0035014	phosphatidylinositol 3-kinase regulator activity	12	0.78009
GO:0016934	extracellularly glycine-gated chloride channel activity	1	0.78154
GO:0035642	histone methyltransferase activity (H3-R17 specific)	1	0.78172
GO:0005250	A-type (transient outward) potassium channel activity	2	0.78178
GO:0072542	protein phosphatase activator activity	13	0.78205
GO:0051731	polynucleotide 5'-hydroxyl-kinase activity	4	0.78260
GO:0072591	citrate-L-glutamate ligase activity	1	0.78304
GO:0032406	MutLbeta complex binding	2	0.78403
GO:0032408	MutSbeta complex binding	2	0.78403
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	1	0.78428
GO:0102758	very-long-chain enoyl-CoA reductase activity	1	0.78445
GO:0004733	pyridoxamine-phosphate oxidase activity	1	0.78454
GO:0032553	ribonucleotide binding	1524	0.78469
GO:0004164	diphthine synthase activity	1	0.78507
GO:0047015	3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity	1	0.78542
GO:0106281	chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity	1	0.78542
GO:0106282	isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	1	0.78542
GO:0106283	ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	1	0.78542
GO:0008709	cholate 7-alpha-dehydrogenase activity	1	0.78542
GO:0004904	interferon receptor activity	5	0.78609
GO:0004445	inositol-polyphosphate 5-phosphatase activity	6	0.78646
GO:0015421	ABC-type oligopeptide transporter activity	1	0.78727
GO:0140560	xylosyl alpha-1,3-xylosyltransferase activity	1	0.78736
GO:0046625	sphingolipid binding	22	0.78783
GO:0004386	helicase activity	140	0.78799
GO:0043395	heparan sulfate proteoglycan binding	9	0.78882
GO:0106029	tRNA pseudouridine synthase activity	4	0.78915
GO:0042799	histone methyltransferase activity (H4-K20 specific)	7	0.78920
GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	2	0.78950
GO:0005134	interleukin-2 receptor binding	3	0.78987
GO:0004476	mannose-6-phosphate isomerase activity	1	0.79025
GO:0004359	glutaminase activity	3	0.79038
GO:0005337	nucleoside transmembrane transporter activity	5	0.79040
GO:0008504	monoamine transmembrane transporter activity	2	0.79049
GO:0015101	organic cation transmembrane transporter activity	20	0.79081
GO:1990244	histone kinase activity (H2A-T120 specific)	1	0.79104
GO:0008308	voltage-gated anion channel activity	13	0.79125
GO:0001018	mitochondrial promoter sequence-specific DNA binding	3	0.79144
GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molec...	6	0.79237
GO:0015199	amino-acid betaine transmembrane transporter activity	1	0.79269
GO:0015188	L-isoleucine transmembrane transporter activity	1	0.79269
GO:0046969	NAD-dependent histone deacetylase activity (H3-K9 specific)	2	0.79320
GO:0106231	protein-propionyllysine depropionylase activity	2	0.79320
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	32	0.79399
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	281	0.79418
GO:0008929	methylglyoxal synthase activity	1	0.79426
GO:0004807	triose-phosphate isomerase activity	1	0.79426
GO:0062065	box H/ACA snoRNP complex binding	1	0.79452
GO:0071987	WD40-repeat domain binding	4	0.79474
GO:0097108	hedgehog family protein binding	3	0.79536
GO:0008892	guanine deaminase activity	1	0.79548
GO:1990450	linear polyubiquitin binding	1	0.79583
GO:0043023	ribosomal large subunit binding	15	0.79613
GO:0071714	icosanoid transmembrane transporter activity	3	0.79629
GO:0015164	glucuronoside transmembrane transporter activity	1	0.79635
GO:0039706	co-receptor binding	7	0.79658
GO:1904713	beta-catenin destruction complex binding	2	0.79689
GO:0050566	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity	1	0.79764
GO:0005215	transporter activity	686	0.79851
GO:0002135	CTP binding	1	0.79860
GO:0032564	dATP binding	1	0.79860
GO:0017098	sulfonylurea receptor binding	1	0.79860
GO:0017057	6-phosphogluconolactonase activity	2	0.79872
GO:0016504	peptidase activator activity	37	0.79897
