GO.ID	Term	Annotated	Raw.P.Value
GO:0000776	kinetochore	122	0.74151
GO:0098842	postsynaptic early endosome	3	0.74163
GO:1990385	meiotic spindle midzone	1	0.74191
GO:0032156	septin cytoskeleton	9	0.74199
GO:0033065	Rad51C-XRCC3 complex	2	0.74363
GO:0015934	large ribosomal subunit	106	0.74409
GO:1990204	oxidoreductase complex	101	0.74449
GO:0070761	pre-snoRNP complex	7	0.74548
GO:0099617	matrix side of mitochondrial inner membrane	4	0.74674
GO:0033596	TSC1-TSC2 complex	2	0.74806
GO:0034518	RNA cap binding complex	12	0.74880
GO:0005690	U4atac snRNP	3	0.75095
GO:0030532	small nuclear ribonucleoprotein complex	105	0.75262
GO:0030134	COPII-coated ER to Golgi transport vesicle	82	0.75273
GO:0030686	90S preribosome	26	0.75555
GO:1990578	perinuclear endoplasmic reticulum membrane	2	0.75597
GO:0071797	LUBAC complex	3	0.75634
GO:0005642	annulate lamellae	5	0.75665
GO:0000814	ESCRT II complex	3	0.75792
GO:0000164	protein phosphatase type 1 complex	13	0.75893
GO:0071920	cleavage body	2	0.75931
GO:0031085	BLOC-3 complex	2	0.75957
GO:0071007	U2-type catalytic step 2 spliceosome	30	0.76116
GO:0030128	clathrin coat of endocytic vesicle	8	0.76391
GO:0005697	telomerase holoenzyme complex	20	0.76719
GO:0030124	AP-4 adaptor complex	5	0.76787
GO:0042564	NLS-dependent protein nuclear import complex	1	0.76811
GO:0070691	P-TEFb complex	2	0.76827
GO:0097229	sperm end piece	1	0.77072
GO:0001534	radial spoke	6	0.77106
GO:0042720	mitochondrial inner membrane peptidase complex	2	0.77119
GO:0000779	condensed chromosome, centromeric region	32	0.77276
GO:0030678	mitochondrial ribonuclease P complex	3	0.77309
GO:0071254	cytoplasmic U snRNP body	1	0.77349
GO:0001405	PAM complex, Tim23 associated import motor	4	0.77416
GO:0005656	nuclear pre-replicative complex	2	0.77449
GO:0097149	centralspindlin complex	3	0.77495
GO:0005773	vacuole	650	0.77646
GO:0005955	calcineurin complex	5	0.77693
GO:1990298	bub1-bub3 complex	1	0.77778
GO:0033597	mitotic checkpoint complex	1	0.77778
GO:0070578	RISC-loading complex	9	0.77854
GO:1990630	IRE1-RACK1-PP2A complex	2	0.77877
GO:1990221	L-cysteine desulfurase complex	2	0.77890
GO:0005779	integral component of peroxisomal membrane	16	0.77905
GO:0015935	small ribosomal subunit	71	0.77937
GO:0097545	axonemal outer doublet	3	0.77993
GO:0000439	transcription factor TFIIH core complex	10	0.78100
GO:0031931	TORC1 complex	8	0.78131
GO:0044207	translation initiation ternary complex	1	0.78141
GO:0070765	gamma-secretase complex	7	0.78256
GO:0043564	Ku70:Ku80 complex	3	0.78279
GO:0005675	transcription factor TFIIH holo complex	11	0.78510
GO:0030061	mitochondrial crista	7	0.78519
GO:0097129	cyclin D2-CDK4 complex	2	0.78577
GO:0034750	Scrib-APC-beta-catenin complex	2	0.78602
GO:1990111	spermatoproteasome complex	4	0.78605
GO:1990622	CHOP-ATF3 complex	2	0.78615
GO:0061825	podosome core	1	0.78618
GO:0098799	outer mitochondrial membrane protein complex	20	0.78833
GO:0033553	rDNA heterochromatin	5	0.78839
GO:0008623	CHRAC	3	0.78965
GO:0031372	UBC13-MMS2 complex	2	0.78975
GO:1990513	CLOCK-BMAL transcription complex	2	0.79148
GO:1905721	mitotic spindle astral microtubule end	3	0.79177
GO:0070820	tertiary granule	109	0.79240
GO:0031501	mannosyltransferase complex	4	0.79266
GO:0005863	striated muscle myosin thick filament	2	0.79308
GO:0034686	integrin alphav-beta8 complex	2	0.79493
GO:0032444	activin responsive factor complex	2	0.79493
GO:0016935	glycine-gated chloride channel complex	1	0.79553
GO:0097629	extrinsic component of omegasome membrane	3	0.79569
GO:0000792	heterochromatin	69	0.79569
GO:0101031	chaperone complex	27	0.79625
GO:0042584	chromaffin granule membrane	5	0.79670
GO:0031021	interphase microtubule organizing center	3	0.79690
GO:0099503	secretory vesicle	667	0.79716
GO:0032449	CBM complex	4	0.79740
GO:0098985	asymmetric, glutamatergic, excitatory synapse	2	0.79775
GO:1904602	serotonin-activated cation-selective channel complex	1	0.79857
GO:0035253	ciliary rootlet	9	0.80018
GO:0070531	BRCA1-A complex	8	0.80023
GO:0005760	gamma DNA polymerase complex	3	0.80034
GO:0071439	clathrin complex	6	0.80042
GO:0005639	integral component of nuclear inner membrane	9	0.80095
GO:1990031	pinceau fiber	1	0.80098
GO:0042581	specific granule	108	0.80113
GO:0106003	amyloid-beta complex	1	0.80210
GO:0098684	photoreceptor ribbon synapse	4	0.80257
GO:1902495	transmembrane transporter complex	140	0.80521
GO:0097729	9+2 motile cilium	107	0.80671
GO:0034703	cation channel complex	100	0.80673
GO:0070852	cell body fiber	4	0.80890
GO:0008537	proteasome activator complex	3	0.80953
GO:0030119	AP-type membrane coat adaptor complex	39	0.81000
GO:0097381	photoreceptor disc membrane	5	0.81137
GO:0044294	dendritic growth cone	8	0.81266
GO:0001740	Barr body	5	0.81496
GO:0030663	COPI-coated vesicle membrane	18	0.81552
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	23	0.81565
GO:0008385	IkappaB kinase complex	7	0.81744
GO:0098871	postsynaptic actin cytoskeleton	4	0.81851
GO:0043198	dendritic shaft	25	0.81903
GO:1990356	sumoylated E2 ligase complex	1	0.82005
GO:0017119	Golgi transport complex	12	0.82019
GO:0097268	cytoophidium	3	0.82103
GO:0099092	postsynaptic density, intracellular component	9	0.82153
GO:1990723	cytoplasmic periphery of the nuclear pore complex	1	0.82188
GO:0031510	SUMO activating enzyme complex	2	0.82198
GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	5	0.82240
GO:0008275	gamma-tubulin small complex	4	0.82250
GO:0005943	phosphatidylinositol 3-kinase complex, class IA	2	0.82257
GO:0071942	XPC complex	3	0.82319
GO:0070939	Dsl1/NZR complex	3	0.82433
GO:0031315	extrinsic component of mitochondrial outer membrane	1	0.82733
GO:0033291	eukaryotic 80S initiation complex	1	0.82815
GO:0005673	transcription factor TFIIE complex	2	0.82840
GO:0034990	nuclear mitotic cohesin complex	3	0.82861
GO:0034991	nuclear meiotic cohesin complex	3	0.82861
GO:0017090	meprin A complex	1	0.82873
GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)	5	0.83022
GO:0098592	cytoplasmic side of apical plasma membrane	3	0.83173
GO:0012507	ER to Golgi transport vesicle membrane	53	0.83239
GO:0043625	delta DNA polymerase complex	4	0.83253
GO:0000322	storage vacuole	3	0.83356
GO:0000137	Golgi cis cisterna	9	0.83417
GO:1990130	GATOR1 complex	6	0.83721
GO:0031416	NatB complex	2	0.83782
GO:0001940	male pronucleus	5	0.83800
GO:0031417	NatC complex	3	0.83803
GO:0031597	cytosolic proteasome complex	5	0.83836
GO:1904949	ATPase complex	92	0.83875
GO:0000805	X chromosome	9	0.83919
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	14	0.83980
GO:0043083	synaptic cleft	9	0.84117
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	32	0.84123
GO:0070618	Grb2-Sos complex	1	0.84286
GO:0097196	Shu complex	2	0.84291
GO:0008282	inward rectifying potassium channel	1	0.84326
GO:0031004	potassium ion-transporting ATPase complex	1	0.84326
GO:0005740	mitochondrial envelope	680	0.84337
GO:0005759	mitochondrial matrix	427	0.84383
GO:0002080	acrosomal membrane	16	0.84433
GO:0120212	sperm head-tail coupling apparatus	1	0.84453
GO:0097731	9+0 non-motile cilium	77	0.84455
GO:0030662	coated vesicle membrane	144	0.84512
GO:0110070	cellularization cleavage furrow	1	0.84635
GO:0030135	coated vesicle	235	0.84666
GO:1990393	3M complex	5	0.84683
GO:0019185	snRNA-activating protein complex	3	0.84740
GO:0035102	PRC1 complex	14	0.84833
GO:0032300	mismatch repair complex	7	0.84833
GO:0097632	extrinsic component of phagophore assembly site membrane	2	0.84872
GO:0097635	extrinsic component of autophagosome membrane	2	0.84872
GO:0002189	ribose phosphate diphosphokinase complex	4	0.84883
GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	68	0.84903
GO:0120228	outer dynein arm docking complex	1	0.85090
GO:0031475	myosin V complex	1	0.85152
GO:0032580	Golgi cisterna membrane	64	0.85194
GO:0097539	ciliary transition fiber	9	0.85221
GO:0070390	transcription export complex 2	5	0.85261
GO:0012510	trans-Golgi network transport vesicle membrane	15	0.85401
GO:0005594	collagen type IX trimer	1	0.85694
GO:0005797	Golgi medial cisterna	12	0.85696
GO:0150014	apical distal dendrite	1	0.85763
GO:0034663	endoplasmic reticulum chaperone complex	9	0.85838
GO:1902501	lysosomal HOPS complex	2	0.85977
GO:0032592	integral component of mitochondrial membrane	82	0.85977
GO:0097433	dense body	3	0.86054
GO:0031226	intrinsic component of plasma membrane	833	0.86056
GO:1990812	growth cone filopodium	3	0.86067
GO:0071203	WASH complex	11	0.86216
GO:1990909	Wnt signalosome	11	0.86527
GO:0034669	integrin alpha4-beta7 complex	1	0.86567
GO:0071818	BAT3 complex	3	0.86591
GO:0048787	presynaptic active zone membrane	19	0.86604
GO:0031091	platelet alpha granule	58	0.86643
GO:0044302	dentate gyrus mossy fiber	4	0.86688
GO:0035693	NOS2-CD74 complex	1	0.86895
GO:0009360	DNA polymerase III complex	1	0.86918
GO:0097361	CIA complex	5	0.86946
GO:1990462	omegasome	5	0.87006
GO:0033290	eukaryotic 48S preinitiation complex	14	0.87016
GO:0016028	rhabdomere	1	0.87036
GO:0099053	activating signal cointegrator 1 complex	3	0.87055
GO:0032301	MutSalpha complex	2	0.87071
GO:0043541	UDP-N-acetylglucosamine transferase complex	2	0.87154
GO:0016589	NURF complex	5	0.87234
GO:0070449	elongin complex	4	0.87255
GO:0000120	RNA polymerase I transcription regulator complex	4	0.87275
GO:0005652	nuclear lamina	10	0.87283
GO:0150056	amylin receptor complex 1	1	0.87338
GO:0000923	equatorial microtubule organizing center	5	0.87355
GO:0000152	nuclear ubiquitin ligase complex	43	0.87481
GO:0098857	membrane microdomain	230	0.87483
GO:0060077	inhibitory synapse	9	0.87500
GO:0061742	chaperone-mediated autophagy translocation complex	1	0.87630
GO:0030057	desmosome	22	0.87789
GO:0031422	RecQ family helicase-topoisomerase III complex	1	0.87790
GO:0032144	4-aminobutyrate transaminase complex	1	0.87826
GO:0005588	collagen type V trimer	4	0.87852
GO:0120231	DNA recombinase auxiliary factor complex	1	0.87883
GO:0005643	nuclear pore	72	0.87942
GO:0042105	alpha-beta T cell receptor complex	1	0.87963
GO:0071011	precatalytic spliceosome	52	0.88009
GO:0030905	retromer, tubulation complex	4	0.88068
GO:1902494	catalytic complex	1271	0.88276
GO:0034709	methylosome	12	0.88279
GO:0000438	core TFIIH complex portion of holo TFIIH complex	2	0.88312
GO:0071014	post-mRNA release spliceosomal complex	13	0.88332
GO:0000931	gamma-tubulin large complex	8	0.88376
GO:0070516	CAK-ERCC2 complex	4	0.88381
GO:0000836	Hrd1p ubiquitin ligase complex	9	0.88389
GO:0097165	nuclear stress granule	5	0.88434
GO:0005762	mitochondrial large ribosomal subunit	53	0.88645
GO:1990761	growth cone lamellipodium	1	0.88687
GO:0034274	Atg12-Atg5-Atg16 complex	3	0.88690
GO:0070724	BMP receptor complex	2	0.88760
GO:0031467	Cul7-RING ubiquitin ligase complex	4	0.88761
GO:0005784	Sec61 translocon complex	5	0.88874
GO:0031080	nuclear pore outer ring	10	0.88931
GO:0097470	ribbon synapse	8	0.88978
GO:0005683	U7 snRNP	7	0.89048
GO:0097060	synaptic membrane	191	0.89128
GO:0099078	BORC complex	8	0.89187
GO:0098999	extrinsic component of postsynaptic endosome membrane	2	0.89192
GO:0017087	mitochondrial processing peptidase complex	1	0.89208
GO:0002096	polkadots	2	0.89299
GO:0042406	extrinsic component of endoplasmic reticulum membrane	6	0.89376
GO:0030121	AP-1 adaptor complex	8	0.89439
GO:0001741	XY body	13	0.89452
GO:0099629	postsynaptic specialization of symmetric synapse	1	0.89516
GO:0005971	ribonucleoside-diphosphate reductase complex	2	0.89569
GO:1902773	GTPase activator complex	1	0.89624
GO:0008250	oligosaccharyltransferase complex	11	0.89684
GO:0005845	mRNA cap binding complex	10	0.89715
GO:0032299	ribonuclease H2 complex	2	0.89874
GO:0140535	intracellular protein-containing complex	681	0.89875
GO:0097505	Rad6-Rad18 complex	1	0.89900
GO:1990584	cardiac Troponin complex	1	0.90000
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	12	0.90005
GO:0071162	CMG complex	9	0.90007
GO:0070545	PeBoW complex	3	0.90086
GO:0043657	host cell	14	0.90107
GO:0070937	CRD-mediated mRNA stability complex	5	0.90121
GO:0097422	tubular endosome	5	0.90154
GO:0044297	cell body	334	0.90175
GO:0030891	VCB complex	3	0.90281
GO:0032991	protein-containing complex	4172	0.90330
GO:0033186	CAF-1 complex	3	0.90542
GO:0031533	mRNA cap methyltransferase complex	2	0.90657
GO:0000974	Prp19 complex	12	0.90659
GO:0044316	cone cell pedicle	1	0.90722
GO:0070985	transcription factor TFIIK complex	3	0.91153
GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	3	0.91153
GO:0035032	phosphatidylinositol 3-kinase complex, class III	6	0.91176
GO:0014802	terminal cisterna	3	0.91186
GO:0044615	nuclear pore nuclear basket	11	0.91216
GO:0000795	synaptonemal complex	18	0.91268
GO:0030688	preribosome, small subunit precursor	15	0.91438
GO:0043596	nuclear replication fork	30	0.91612
GO:0035061	interchromatin granule	4	0.91624
GO:0046695	SLIK (SAGA-like) complex	3	0.91769
GO:0071159	NF-kappaB complex	2	0.91913
GO:0071020	post-spliceosomal complex	2	0.91956
GO:1990005	granular vesicle	1	0.91982
GO:0042788	polysomal ribosome	29	0.92011
GO:0031515	tRNA (m1A) methyltransferase complex	3	0.92106
GO:0031391	Elg1 RFC-like complex	3	0.92189
GO:0097144	BAX complex	1	0.92217
GO:0030896	checkpoint clamp complex	4	0.92221
GO:0071006	U2-type catalytic step 1 spliceosome	12	0.92298
GO:0042709	succinate-CoA ligase complex	3	0.92461
GO:0005801	cis-Golgi network	49	0.92477
GO:0031431	Dbf4-dependent protein kinase complex	2	0.92545
GO:0048476	Holliday junction resolvase complex	4	0.92577
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	4	0.92577
GO:0002079	inner acrosomal membrane	3	0.92600
GO:0070176	DRM complex	1	0.92643
GO:0034456	UTP-C complex	2	0.92645
GO:0032545	CURI complex	2	0.92645
GO:0036396	RNA N6-methyladenosine methyltransferase complex	8	0.92740
GO:0009841	mitochondrial endopeptidase Clp complex	1	0.92794
GO:0070209	ASTRA complex	3	0.92812
GO:0070187	shelterin complex	6	0.92813
GO:0000214	tRNA-intron endonuclease complex	4	0.92867
GO:0098850	extrinsic component of synaptic vesicle membrane	2	0.92891
GO:0030690	Noc1p-Noc2p complex	1	0.92915
GO:0030691	Noc2p-Noc3p complex	1	0.92915
GO:0034719	SMN-Sm protein complex	18	0.92991
GO:0071008	U2-type post-mRNA release spliceosomal complex	3	0.93100
GO:0016939	kinesin II complex	3	0.93110
GO:0005873	plus-end kinesin complex	3	0.93110
GO:0005849	mRNA cleavage factor complex	21	0.93159
GO:1905370	serine-type endopeptidase complex	1	0.93166
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m	7	0.93169
GO:0031205	endoplasmic reticulum Sec complex	2	0.93227
GO:0016602	CCAAT-binding factor complex	6	0.93398
GO:0071821	FANCM-MHF complex	3	0.93421
GO:0035145	exon-exon junction complex	20	0.93458
GO:0000939	condensed chromosome inner kinetochore	3	0.93494
GO:0038039	G protein-coupled receptor heterodimeric complex	1	0.93513
GO:1902710	GABA receptor complex	4	0.93515
GO:0005657	replication fork	61	0.93602
GO:0120220	basal body patch	1	0.93645
GO:0099143	presynaptic actin cytoskeleton	1	0.93645
GO:0030895	apolipoprotein B mRNA editing enzyme complex	2	0.93669
GO:0032982	myosin filament	6	0.93938
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	5	0.93939
GO:0034715	pICln-Sm protein complex	6	0.93960
GO:0045025	mitochondrial degradosome	2	0.93967
GO:0044614	nuclear pore cytoplasmic filaments	3	0.93988
GO:0000444	MIS12/MIND type complex	4	0.94052
GO:0035770	ribonucleoprotein granule	222	0.94188
GO:0030684	preribosome	76	0.94298
GO:0071595	Nem1-Spo7 phosphatase complex	2	0.94325
GO:0034993	meiotic nuclear membrane microtubule tethering complex	8	0.94359
GO:0043076	megasporocyte nucleus	2	0.94398
GO:0032994	protein-lipid complex	18	0.94406
GO:0051286	cell tip	3	0.94423
GO:0008043	intracellular ferritin complex	2	0.94486
GO:0000228	nuclear chromosome	191	0.94603
GO:0005743	mitochondrial inner membrane	434	0.94630
GO:0072669	tRNA-splicing ligase complex	8	0.94685
GO:0031466	Cul5-RING ubiquitin ligase complex	8	0.94756
GO:0022627	cytosolic small ribosomal subunit	44	0.94797
GO:0097550	transcription preinitiation complex	10	0.94836
GO:0005895	interleukin-5 receptor complex	1	0.94877
GO:0098892	extrinsic component of postsynaptic specialization membrane	4	0.94880
GO:0005665	RNA polymerase II, core complex	15	0.94955
GO:0098636	protein complex involved in cell adhesion	19	0.94981
GO:0035370	UBC13-UEV1A complex	2	0.95004
GO:1902562	H4 histone acetyltransferase complex	31	0.95129
GO:0005968	Rab-protein geranylgeranyltransferase complex	4	0.95218
GO:0032993	protein-DNA complex	157	0.95227
GO:0008023	transcription elongation factor complex	48	0.95262
GO:0035098	ESC/E(Z) complex	15	0.95331
GO:0017122	protein N-acetylglucosaminyltransferase complex	1	0.95386
GO:0032389	MutLalpha complex	2	0.95439
GO:0005712	chiasma	2	0.95439
GO:0005658	alpha DNA polymerase:primase complex	4	0.95484
GO:0070557	PCNA-p21 complex	2	0.95499
GO:0005854	nascent polypeptide-associated complex	2	0.95539
GO:0002947	tumor necrosis factor receptor superfamily complex	3	0.95547
GO:0000123	histone acetyltransferase complex	71	0.95558
GO:0071261	Ssh1 translocon complex	1	0.95583
GO:1990429	peroxisomal importomer complex	3	0.95587
GO:0032045	guanyl-nucleotide exchange factor complex	11	0.95620
GO:0008278	cohesin complex	7	0.95646
GO:0000151	ubiquitin ligase complex	278	0.95683
GO:0016604	nuclear body	736	0.95772
GO:0016272	prefoldin complex	7	0.95825
GO:0061574	ASAP complex	4	0.95833
GO:0045277	respiratory chain complex IV	21	0.95857
GO:0120206	photoreceptor distal connecting cilium	2	0.95907
GO:0099031	anchored component of postsynaptic density membrane	3	0.95972
GO:0000803	sex chromosome	28	0.95985
GO:0032777	Piccolo NuA4 histone acetyltransferase complex	4	0.96074
GO:0010369	chromocenter	10	0.96101
GO:0030956	glutamyl-tRNA(Gln) amidotransferase complex	3	0.96147
GO:1902937	inward rectifier potassium channel complex	1	0.96274
GO:0000346	transcription export complex	10	0.96278
GO:0005761	mitochondrial ribosome	80	0.96370
GO:0044195	nucleoplasmic reticulum	1	0.96410
GO:0000176	nuclear exosome (RNase complex)	16	0.96456
GO:0005583	fibrillar collagen trimer	6	0.96466
GO:0002081	outer acrosomal membrane	2	0.96487
GO:0036409	histone H3-K14 acetyltransferase complex	2	0.96516
GO:0022626	cytosolic ribosome	98	0.96540
GO:0002169	3-methylcrotonyl-CoA carboxylase complex, mitochondrial	2	0.96581
GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	4	0.96624
GO:0005680	anaphase-promoting complex	23	0.96651
GO:0005584	collagen type I trimer	1	0.96698
GO:0031314	extrinsic component of mitochondrial inner membrane	11	0.96699
GO:0060205	cytoplasmic vesicle lumen	237	0.96713
GO:0001739	sex chromatin	5	0.96789
GO:0071339	MLL1 complex	28	0.96829
GO:0031264	death-inducing signaling complex	9	0.96842
GO:0071001	U4/U6 snRNP	3	0.96859
GO:0016586	RSC-type complex	2	0.96865
GO:0005686	U2 snRNP	22	0.96906
GO:0072559	NLRP3 inflammasome complex	7	0.96943
GO:0090694	Scc2-Scc4 cohesin loading complex	2	0.97009
GO:0031462	Cul2-RING ubiquitin ligase complex	20	0.97065
GO:0030894	replisome	21	0.97236
GO:0019773	proteasome core complex, alpha-subunit complex	7	0.97270
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	27	0.97334
GO:0031213	RSF complex	2	0.97369
GO:0016282	eukaryotic 43S preinitiation complex	16	0.97449
GO:0042582	azurophil granule	126	0.97541
GO:0000445	THO complex part of transcription export complex	6	0.97580
GO:0016600	flotillin complex	8	0.97677
GO:0043527	tRNA methyltransferase complex	5	0.97681
GO:0005685	U1 snRNP	31	0.97697
GO:0043626	PCNA complex	1	0.97724
GO:0000177	cytoplasmic exosome (RNase complex)	14	0.97779
GO:0097058	CRLF-CLCF1 complex	2	0.97811
GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	22	0.97812
GO:0016281	eukaryotic translation initiation factor 4F complex	11	0.97823
GO:0061845	neuron projection branch point	1	0.97841
GO:0061846	dendritic spine cytoplasm	1	0.97841
GO:0035267	NuA4 histone acetyltransferase complex	19	0.97842
GO:0016607	nuclear speck	366	0.97846
GO:0000124	SAGA complex	19	0.97882
GO:0002199	zona pellucida receptor complex	6	0.97886
GO:0098577	inactive sex chromosome	1	0.97942
GO:0031011	Ino80 complex	14	0.97986
GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	1	0.98009
GO:0070743	interleukin-23 complex	1	0.98056
GO:0016591	RNA polymerase II, holoenzyme	72	0.98103
GO:0019005	SCF ubiquitin ligase complex	56	0.98113
GO:0043529	GET complex	3	0.98168
GO:0005790	smooth endoplasmic reticulum	21	0.98176
GO:0042827	platelet dense granule	14	0.98245
GO:0051233	spindle midzone	30	0.98247
GO:0031389	Rad17 RFC-like complex	1	0.98252
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	13	0.98270
GO:0000812	Swr1 complex	12	0.98271
GO:0031932	TORC2 complex	11	0.98300
GO:0034457	Mpp10 complex	3	0.98338
GO:0090734	site of DNA damage	90	0.98380
GO:0060091	kinocilium	7	0.98416
GO:0000126	transcription factor TFIIIB complex	3	0.98423
GO:0140284	endoplasmic reticulum-endosome membrane contact site	4	0.98437
GO:0043240	Fanconi anaemia nuclear complex	12	0.98441
GO:0001520	outer dense fiber	4	0.98498
GO:0005634	nucleus	6156	0.98514
GO:0032133	chromosome passenger complex	3	0.98553
GO:0140445	chromosome, telomeric repeat region	11	0.98594
GO:0031251	PAN complex	2	0.98670
GO:0005819	spindle	355	0.98671
GO:0070685	macropinocytic cup	1	0.98702
GO:0000109	nucleotide-excision repair complex	12	0.98764
GO:0034718	SMN-Gemin2 complex	1	0.98770
GO:0005960	glycine cleavage complex	1	0.98798
GO:0070847	core mediator complex	8	0.98810
GO:1990072	TRAPPIII protein complex	2	0.98824
GO:0097059	CNTFR-CLCF1 complex	1	0.98900
GO:0005682	U5 snRNP	23	0.98934
GO:0042555	MCM complex	11	0.98936
GO:0035631	CD40 receptor complex	9	0.98951
GO:0071005	U2-type precatalytic spliceosome	50	0.98952
GO:0097255	R2TP complex	5	0.98997
GO:0005691	U6atac snRNP	2	0.99045
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	12	0.99058
GO:1990876	cytoplasmic side of nuclear pore	1	0.99060
GO:0005721	pericentric heterochromatin	21	0.99097
GO:0017054	negative cofactor 2 complex	2	0.99125
GO:0030868	smooth endoplasmic reticulum membrane	3	0.99126
GO:0099023	vesicle tethering complex	63	0.99137
GO:0045098	type III intermediate filament	1	0.99211
GO:0005654	nucleoplasm	3561	0.99238
GO:1990234	transferase complex	705	0.99245
GO:0031429	box H/ACA snoRNP complex	5	0.99285
GO:0042612	MHC class I protein complex	8	0.99304
GO:0048188	Set1C/COMPASS complex	12	0.99313
GO:0097708	intracellular vesicle	1778	0.99331
GO:0031298	replication fork protection complex	2	0.99394
GO:0000417	HIR complex	1	0.99417
GO:0090661	box H/ACA telomerase RNP complex	4	0.99428
GO:0072589	box H/ACA scaRNP complex	4	0.99428
GO:0071021	U2-type post-spliceosomal complex	1	0.99441
GO:0033391	chromatoid body	6	0.99449
GO:1990038	Lewy body corona	1	0.99452
GO:0097462	Lewy neurite	1	0.99452
GO:0097414	classical Lewy body	1	0.99452
GO:0097409	glial cytoplasmic inclusion	1	0.99452
GO:0005944	phosphatidylinositol 3-kinase complex, class IB	1	0.99467
GO:0035861	site of double-strand break	68	0.99483
GO:0061828	apical tubulobulbar complex	1	0.99536
GO:0061829	basal tubulobulbar complex	1	0.99536
GO:0098844	postsynaptic endocytic zone membrane	1	0.99536
GO:0030915	Smc5-Smc6 complex	7	0.99540
GO:0005763	mitochondrial small ribosomal subunit	26	0.99560
GO:0005688	U6 snRNP	20	0.99580
GO:0000796	condensin complex	8	0.99584
GO:0005758	mitochondrial intermembrane space	73	0.99601
GO:0005832	chaperonin-containing T-complex	9	0.99617
GO:0008024	cyclin/CDK positive transcription elongation factor complex	8	0.99633
GO:0097057	TRAF2-GSTP1 complex	2	0.99642
GO:0046540	U4/U6 x U5 tri-snRNP complex	52	0.99677
GO:0015030	Cajal body	62	0.99680
GO:0005730	nucleolus	969	0.99697
GO:0034506	chromosome, centromeric core domain	1	0.99706
GO:0071819	DUBm complex	2	0.99719
GO:0032040	small-subunit processome	36	0.99722
GO:0005726	perichromatin fibrils	4	0.99730
GO:0005736	RNA polymerase I complex	13	0.99752
GO:0005689	U12-type spliceosomal complex	26	0.99809
GO:0001650	fibrillar center	129	0.99815
GO:0032398	MHC class Ib protein complex	2	0.99826
GO:0016012	sarcoglycan complex	2	0.99839
GO:0000775	chromosome, centromeric region	175	0.99841
GO:0005848	mRNA cleavage stimulating factor complex	1	0.99842
GO:0120115	Lsm2-8 complex	7	0.99853
GO:0071013	catalytic step 2 spliceosome	85	0.99866
GO:0071665	gamma-catenin-TCF7L2 complex	1	0.99877
GO:0008540	proteasome regulatory particle, base subcomplex	12	0.99879
GO:1990665	AnxA2-p11 complex	2	0.99890
GO:0000408	EKC/KEOPS complex	5	0.99890
GO:1990726	Lsm1-7-Pat1 complex	5	0.99895
GO:1990047	spindle matrix	1	0.99895
GO:0005687	U4 snRNP	13	0.99919
GO:0071004	U2-type prespliceosome	16	0.99920
GO:0098845	postsynaptic endosome	12	0.99927
GO:0043159	acrosomal matrix	1	0.99928
GO:0035189	Rb-E2F complex	1	0.99939
GO:0005669	transcription factor TFIID complex	29	0.99939
GO:0042382	paraspeckles	9	0.99949
GO:0036195	muscle cell projection membrane	2	0.99952
GO:0030008	TRAPP complex	16	0.99953
GO:0031428	box C/D RNP complex	6	0.99954
GO:0000932	P-body	85	0.99960
GO:0097504	Gemini of coiled bodies	12	0.99965
GO:0032797	SMN complex	11	0.99968
GO:0097733	photoreceptor cell cilium	67	0.99970
GO:0033276	transcription factor TFTC complex	14	0.99971
GO:0000781	chromosome, telomeric region	149	0.99974
GO:0000243	commitment complex	5	0.99975
GO:0000818	nuclear MIS12/MIND complex	3	0.99979
GO:0000793	condensed chromosome	105	0.99981
GO:0005694	chromosome	1308	0.99981
GO:0089701	U2AF complex	3	0.99985
GO:0070701	mucus layer	1	0.99986
GO:0010370	perinucleolar chromocenter	1	0.99987
GO:0016442	RISC complex	14	0.99993
GO:0055120	striated muscle dense body	1	0.99995
GO:0044666	MLL3/4 complex	13	0.99995
GO:0035101	FACT complex	4	0.99996
GO:0120202	rod photoreceptor disc membrane	1	1.00000
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	17	1.00000
GO:1903440	amylin receptor complex	1	1.00000
GO:0000313	organellar ribosome	80	1.00000
GO:0000314	organellar small ribosomal subunit	26	1.00000
GO:0000315	organellar large ribosomal subunit	53	1.00000
GO:0044216	other organism cell	1	1.00000
GO:0044217	other organism part	1	1.00000
GO:1903439	calcitonin family receptor complex	2	1.00000
