GO.ID	Term	Annotated	Raw.P.Value
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	12	0.76468
GO:0098690	glycinergic synapse	3	0.76749
GO:0005740	mitochondrial envelope	680	0.76759
GO:1990204	oxidoreductase complex	101	0.76777
GO:0005838	proteasome regulatory particle	22	0.76800
GO:0098845	postsynaptic endosome	12	0.76985
GO:1990047	spindle matrix	1	0.77036
GO:0005745	m-AAA complex	2	0.77195
GO:0035253	ciliary rootlet	9	0.77569
GO:0097451	glial limiting end-foot	2	0.77575
GO:0001518	voltage-gated sodium channel complex	5	0.77709
GO:0018444	translation release factor complex	3	0.77711
GO:0043529	GET complex	3	0.77726
GO:0099115	chromosome, subtelomeric region	2	0.77751
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	16	0.77926
GO:0036457	keratohyalin granule	1	0.78088
GO:0030014	CCR4-NOT complex	16	0.78096
GO:0034464	BBSome	7	0.78112
GO:0045111	intermediate filament cytoskeleton	99	0.78124
GO:0031262	Ndc80 complex	2	0.78190
GO:1990635	proximal dendrite	5	0.78225
GO:0033588	elongator holoenzyme complex	6	0.78461
GO:0000118	histone deacetylase complex	70	0.78461
GO:0033106	cis-Golgi network membrane	6	0.78590
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	115	0.78842
GO:0031499	TRAMP complex	4	0.78938
GO:0071203	WASH complex	11	0.79177
GO:0097361	CIA complex	5	0.79464
GO:0099631	postsynaptic endocytic zone cytoplasmic component	2	0.79579
GO:0033176	proton-transporting V-type ATPase complex	21	0.79694
GO:0098577	inactive sex chromosome	1	0.79701
GO:0120200	rod photoreceptor outer segment	2	0.79714
GO:0120206	photoreceptor distal connecting cilium	2	0.79714
GO:0001534	radial spoke	6	0.79739
GO:0000322	storage vacuole	3	0.79765
GO:0098850	extrinsic component of synaptic vesicle membrane	2	0.79799
GO:0031303	integral component of endosome membrane	2	0.79861
GO:0034515	proteasome storage granule	2	0.79897
GO:0000112	nucleotide-excision repair factor 3 complex	1	0.79926
GO:0036513	Derlin-1 retrotranslocation complex	8	0.79950
GO:1990005	granular vesicle	1	0.79952
GO:0071561	nucleus-vacuole junction	1	0.79960
GO:0031391	Elg1 RFC-like complex	3	0.79974
GO:0031084	BLOC-2 complex	3	0.80004
GO:0031515	tRNA (m1A) methyltransferase complex	3	0.80019
GO:0032777	Piccolo NuA4 histone acetyltransferase complex	4	0.80051
GO:0043195	terminal bouton	21	0.80156
GO:0000806	Y chromosome	2	0.80226
GO:0031932	TORC2 complex	11	0.80248
GO:0072534	perineuronal net	1	0.80296
GO:0000176	nuclear exosome (RNase complex)	16	0.80352
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	12	0.80413
GO:0097733	photoreceptor cell cilium	67	0.80487
GO:0015630	microtubule cytoskeleton	1134	0.80536
GO:0032300	mismatch repair complex	7	0.80551
GO:0016605	PML body	93	0.80552
GO:0002177	manchette	12	0.80586
GO:0097144	BAX complex	1	0.80604
GO:0008622	epsilon DNA polymerase complex	4	0.80702
GO:0005779	integral component of peroxisomal membrane	16	0.80737
GO:0070195	growth hormone receptor complex	1	0.80817
GO:0072487	MSL complex	4	0.80822
GO:0033167	ARC complex	1	0.81064
GO:0001405	PAM complex, Tim23 associated import motor	4	0.81144
GO:0070618	Grb2-Sos complex	1	0.81165
GO:0098574	cytoplasmic side of lysosomal membrane	5	0.81198
GO:1990730	VCP-NSFL1C complex	2	0.81203
GO:1990075	periciliary membrane compartment	6	0.81233
GO:0070939	Dsl1/NZR complex	3	0.81246
GO:0032437	cuticular plate	5	0.81353
GO:0008091	spectrin	5	0.81361
GO:0097546	ciliary base	35	0.81494
GO:0034455	t-UTP complex	3	0.81509
GO:0043293	apoptosome	2	0.81513
GO:0120199	cone photoreceptor outer segment	1	0.81536
GO:0008537	proteasome activator complex	3	0.81611
GO:0090734	site of DNA damage	90	0.81724
GO:0000932	P-body	85	0.81736
GO:0099524	postsynaptic cytosol	11	0.81801
GO:0048786	presynaptic active zone	48	0.81859
GO:1990298	bub1-bub3 complex	1	0.81863
GO:0033597	mitotic checkpoint complex	1	0.81863
GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	5	0.81871
GO:0031838	haptoglobin-hemoglobin complex	1	0.81871
GO:0000922	spindle pole	152	0.81894
GO:0035525	NF-kappaB p50/p65 complex	1	0.81947
GO:1990356	sumoylated E2 ligase complex	1	0.81988
GO:0044304	main axon	34	0.82056
GO:0032039	integrator complex	17	0.82066
GO:0055087	Ski complex	3	0.82074
GO:0005657	replication fork	61	0.82179
GO:1990071	TRAPPII protein complex	3	0.82247
GO:0043657	host cell	14	0.82287
GO:0030868	smooth endoplasmic reticulum membrane	3	0.82290
GO:0005665	RNA polymerase II, core complex	15	0.82309
GO:0016282	eukaryotic 43S preinitiation complex	16	0.82417
GO:0030686	90S preribosome	26	0.82521
GO:0062157	mitochondrial ATP-gated potassium channel complex	2	0.82678
GO:0098894	extrinsic component of presynaptic endocytic zone membrane	1	0.82799
GO:1990026	hippocampal mossy fiber expansion	1	0.82815
GO:0022626	cytosolic ribosome	98	0.82912
GO:0016461	unconventional myosin complex	6	0.83139
GO:0005854	nascent polypeptide-associated complex	2	0.83233
GO:0005883	neurofilament	6	0.83285
GO:0043186	P granule	10	0.83404
GO:1990316	Atg1/ULK1 kinase complex	8	0.83695
GO:0005873	plus-end kinesin complex	3	0.83720
GO:0000228	nuclear chromosome	191	0.83752
GO:0098842	postsynaptic early endosome	3	0.83939
GO:0070985	transcription factor TFIIK complex	3	0.83970
GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	3	0.83970
GO:0000812	Swr1 complex	12	0.84001
GO:0034274	Atg12-Atg5-Atg16 complex	3	0.84109
GO:0035657	eRF1 methyltransferase complex	1	0.84143
GO:0030692	Noc4p-Nop14p complex	2	0.84291
GO:0099738	cell cortex region	32	0.84381
GO:1990904	ribonucleoprotein complex	697	0.84398
GO:0033290	eukaryotic 48S preinitiation complex	14	0.84436
GO:0031309	integral component of nuclear outer membrane	1	0.84492
GO:0035370	UBC13-UEV1A complex	2	0.84515
GO:0032391	photoreceptor connecting cilium	35	0.84578
GO:0000930	gamma-tubulin complex	17	0.84624
GO:0034456	UTP-C complex	2	0.84772
GO:0032545	CURI complex	2	0.84772
GO:0070937	CRD-mediated mRNA stability complex	5	0.84828
GO:0097165	nuclear stress granule	5	0.84828
GO:0140445	chromosome, telomeric repeat region	11	0.84887
GO:0042645	mitochondrial nucleoid	44	0.84888
GO:0031466	Cul5-RING ubiquitin ligase complex	8	0.84932
GO:0000124	SAGA complex	19	0.84967
GO:0009898	cytoplasmic side of plasma membrane	114	0.85024
GO:0044309	neuron spine	113	0.85138
GO:0070691	P-TEFb complex	2	0.85335
GO:0035145	exon-exon junction complex	20	0.85435
GO:0032991	protein-containing complex	4172	0.85631
GO:0097629	extrinsic component of omegasome membrane	3	0.85643
GO:0030663	COPI-coated vesicle membrane	18	0.85796
GO:0097224	sperm connecting piece	9	0.85854
GO:0031226	intrinsic component of plasma membrane	833	0.85879
GO:0071575	integral component of external side of plasma membrane	1	0.86000
GO:0098830	presynaptic endosome	1	0.86030
GO:0000243	commitment complex	5	0.86171
GO:0005916	fascia adherens	7	0.86249
GO:0044297	cell body	334	0.86281
GO:0048179	activin receptor complex	5	0.86293
GO:0042641	actomyosin	66	0.86356
GO:0070449	elongin complex	4	0.86526
GO:0099572	postsynaptic specialization	229	0.86603
GO:0098559	cytoplasmic side of early endosome membrane	3	0.86707
GO:0098835	presynaptic endocytic zone membrane	5	0.86764
GO:0097454	Schwann cell microvillus	1	0.86784
GO:0005715	late recombination nodule	1	0.87058
GO:0005929	cilium	524	0.87232
GO:0017087	mitochondrial processing peptidase complex	1	0.87389
GO:0008385	IkappaB kinase complex	7	0.87547
GO:0034506	chromosome, centromeric core domain	1	0.87579
GO:0097504	Gemini of coiled bodies	12	0.87580
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	1	0.87688
GO:0002944	cyclin K-CDK12 complex	2	0.87702
GO:0005797	Golgi medial cisterna	12	0.87847
GO:0000145	exocyst	13	0.87863
GO:0044207	translation initiation ternary complex	1	0.88077
GO:0097427	microtubule bundle	6	0.88082
GO:0005662	DNA replication factor A complex	12	0.88377
GO:0008024	cyclin/CDK positive transcription elongation factor complex	8	0.88452
GO:0031227	intrinsic component of endoplasmic reticulum membrane	150	0.88463
GO:0030532	small nuclear ribonucleoprotein complex	105	0.88516
GO:1990876	cytoplasmic side of nuclear pore	1	0.88539
GO:0032797	SMN complex	11	0.88554
GO:0070522	ERCC4-ERCC1 complex	4	0.88593
GO:0099617	matrix side of mitochondrial inner membrane	4	0.88663
GO:0070369	beta-catenin-TCF7L2 complex	3	0.88690
GO:1990909	Wnt signalosome	11	0.88720
GO:0097708	intracellular vesicle	1778	0.88764
GO:0002142	stereocilia ankle link complex	5	0.88780
GO:0060171	stereocilium membrane	5	0.88780
GO:0032994	protein-lipid complex	18	0.88812
GO:0044326	dendritic spine neck	4	0.88859
GO:0032281	AMPA glutamate receptor complex	11	0.88903
GO:1902501	lysosomal HOPS complex	2	0.89055
GO:0000805	X chromosome	9	0.89087
GO:0015935	small ribosomal subunit	71	0.89097
GO:0097635	extrinsic component of autophagosome membrane	2	0.89104
GO:0061825	podosome core	1	0.89235
GO:0005579	membrane attack complex	2	0.89241
GO:0071339	MLL1 complex	28	0.89245
GO:0032127	dense core granule membrane	4	0.89247
GO:0097649	A axonemal microtubule	1	0.89297
GO:0071986	Ragulator complex	6	0.89325
GO:0060987	lipid tube	1	0.89331
GO:1902773	GTPase activator complex	1	0.89407
GO:0005868	cytoplasmic dynein complex	22	0.89446
GO:0035327	transcriptionally active chromatin	21	0.89494
GO:0031431	Dbf4-dependent protein kinase complex	2	0.89502
GO:0005697	telomerase holoenzyme complex	20	0.89572
GO:0005947	mitochondrial alpha-ketoglutarate dehydrogenase complex	4	0.89655
GO:0031416	NatB complex	2	0.89684
GO:0045252	oxoglutarate dehydrogenase complex	5	0.89694
GO:0070545	PeBoW complex	3	0.89738
GO:0070822	Sin3-type complex	14	0.89791
GO:0005953	CAAX-protein geranylgeranyltransferase complex	2	0.89808
GO:0043626	PCNA complex	1	0.89954
GO:0044599	AP-5 adaptor complex	1	0.89980
GO:0140284	endoplasmic reticulum-endosome membrane contact site	4	0.90031
GO:0070761	pre-snoRNP complex	7	0.90039
GO:0005801	cis-Golgi network	49	0.90097
GO:0031462	Cul2-RING ubiquitin ligase complex	20	0.90104
GO:1990696	USH2 complex	3	0.90132
GO:0005956	protein kinase CK2 complex	3	0.90246
GO:0001917	photoreceptor inner segment	34	0.90289
GO:0070938	contractile ring	8	0.90356
GO:0035686	sperm fibrous sheath	5	0.90378
GO:0044615	nuclear pore nuclear basket	11	0.90379
GO:0005785	signal recognition particle receptor complex	4	0.90427
GO:0070552	BRISC complex	5	0.90471
GO:0005819	spindle	355	0.90506
GO:0097196	Shu complex	2	0.90510
GO:0072563	endothelial microparticle	2	0.90528
GO:1990761	growth cone lamellipodium	1	0.90593
GO:0030008	TRAPP complex	16	0.90657
GO:0005892	acetylcholine-gated channel complex	5	0.90785
GO:0005774	vacuolar membrane	383	0.90821
GO:0005680	anaphase-promoting complex	23	0.90836
GO:0000796	condensin complex	8	0.90853
GO:0032588	trans-Golgi network membrane	85	0.90893
GO:1990130	GATOR1 complex	6	0.91010
GO:0099013	neuronal dense core vesicle lumen	1	0.91017
GO:0090694	Scc2-Scc4 cohesin loading complex	2	0.91056
GO:0042582	azurophil granule	126	0.91079
GO:0036464	cytoplasmic ribonucleoprotein granule	204	0.91290
GO:0042105	alpha-beta T cell receptor complex	1	0.91359
GO:1990617	CHOP-ATF4 complex	2	0.91457
GO:1902494	catalytic complex	1271	0.91612
GO:0017119	Golgi transport complex	12	0.91624
GO:0031475	myosin V complex	1	0.91725
GO:0098831	presynaptic active zone cytoplasmic component	12	0.91746
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m	7	0.91893
GO:0005658	alpha DNA polymerase:primase complex	4	0.91907
GO:0090543	Flemming body	30	0.92025
GO:1902710	GABA receptor complex	4	0.92123
GO:0038039	G protein-coupled receptor heterodimeric complex	1	0.92127
GO:0000794	condensed nuclear chromosome	48	0.92145
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	17	0.92161
GO:0070436	Grb2-EGFR complex	2	0.92226
GO:0001535	radial spoke head	1	0.92241
GO:0070877	microprocessor complex	2	0.92303
GO:0000126	transcription factor TFIIIB complex	3	0.92396
GO:0044194	cytolytic granule	7	0.92475
GO:0032301	MutSalpha complex	2	0.92603
GO:0032592	integral component of mitochondrial membrane	82	0.92681
GO:0035189	Rb-E2F complex	1	0.92707
GO:1902560	GMP reductase complex	2	0.92744
GO:0043240	Fanconi anaemia nuclear complex	12	0.92747
GO:0000815	ESCRT III complex	9	0.92945
GO:0005844	polysome	65	0.92951
GO:0000438	core TFIIH complex portion of holo TFIIH complex	2	0.92988
GO:0042584	chromaffin granule membrane	5	0.93000
GO:0031314	extrinsic component of mitochondrial inner membrane	11	0.93031
GO:0033276	transcription factor TFTC complex	14	0.93058
GO:0030126	COPI vesicle coat	13	0.93091
GO:0032807	DNA ligase IV complex	3	0.93208
GO:1990498	mitotic spindle microtubule	12	0.93242
GO:0005684	U2-type spliceosomal complex	91	0.93264
GO:0005674	transcription factor TFIIF complex	2	0.93427
GO:0099053	activating signal cointegrator 1 complex	3	0.93536
GO:0043614	multi-eIF complex	2	0.93537
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e	2	0.93537
GO:0000408	EKC/KEOPS complex	5	0.93569
GO:0032982	myosin filament	6	0.93667
GO:0042405	nuclear inclusion body	12	0.93703
GO:0031205	endoplasmic reticulum Sec complex	2	0.93715
GO:0005736	RNA polymerase I complex	13	0.93775
GO:0005850	eukaryotic translation initiation factor 2 complex	4	0.93796
GO:0034399	nuclear periphery	118	0.93801
GO:0042565	RNA nuclear export complex	2	0.93861
GO:0035770	ribonucleoprotein granule	222	0.93878
GO:0030877	beta-catenin destruction complex	10	0.93902
GO:1990072	TRAPPIII protein complex	2	0.93974
GO:0000177	cytoplasmic exosome (RNase complex)	14	0.94000
GO:0005960	glycine cleavage complex	1	0.94108
GO:0030687	preribosome, large subunit precursor	24	0.94155
GO:0034657	GID complex	4	0.94222
GO:0070765	gamma-secretase complex	7	0.94250
GO:0031511	Mis6-Sim4 complex	2	0.94251
GO:0043541	UDP-N-acetylglucosamine transferase complex	2	0.94303
GO:0005869	dynactin complex	8	0.94308
GO:0070419	nonhomologous end joining complex	9	0.94313
GO:0071021	U2-type post-spliceosomal complex	1	0.94406
GO:0030055	cell-substrate junction	380	0.94494
GO:0061574	ASAP complex	4	0.94543
GO:0030117	membrane coat	88	0.94545
GO:0031021	interphase microtubule organizing center	3	0.94646
GO:0034709	methylosome	12	0.94651
GO:0120115	Lsm2-8 complex	7	0.94658
GO:0005773	vacuole	650	0.94715
GO:0015030	Cajal body	62	0.94733
GO:0030906	retromer, cargo-selective complex	4	0.94746
GO:0022627	cytosolic small ribosomal subunit	44	0.94860
GO:0101004	cytolytic granule membrane	2	0.94893
GO:0000974	Prp19 complex	12	0.94894
GO:0150056	amylin receptor complex 1	1	0.94951
GO:0097255	R2TP complex	5	0.95024
GO:0098592	cytoplasmic side of apical plasma membrane	3	0.95042
GO:0016013	syntrophin complex	2	0.95046
GO:0010494	cytoplasmic stress granule	70	0.95059
GO:0097550	transcription preinitiation complex	10	0.95116
GO:0030956	glutamyl-tRNA(Gln) amidotransferase complex	3	0.95194
GO:0016607	nuclear speck	366	0.95198
GO:0032040	small-subunit processome	36	0.95225
GO:1990726	Lsm1-7-Pat1 complex	5	0.95267
GO:0031264	death-inducing signaling complex	9	0.95330
GO:1990221	L-cysteine desulfurase complex	2	0.95386
GO:0071595	Nem1-Spo7 phosphatase complex	2	0.95399
GO:0070820	tertiary granule	109	0.95414
GO:0030690	Noc1p-Noc2p complex	1	0.95429
GO:0030691	Noc2p-Noc3p complex	1	0.95429
GO:0043034	costamere	13	0.95439
GO:0032299	ribonuclease H2 complex	2	0.95539
GO:0008250	oligosaccharyltransferase complex	11	0.95613
GO:0005677	chromatin silencing complex	10	0.95634
GO:0002144	cytosolic tRNA wobble base thiouridylase complex	1	0.95748
GO:0042382	paraspeckles	9	0.95773
GO:0005849	mRNA cleavage factor complex	21	0.95844
GO:0048476	Holliday junction resolvase complex	4	0.95932
GO:0070652	HAUS complex	7	0.96002
GO:0030849	autosome	1	0.96162
GO:0008278	cohesin complex	7	0.96190
GO:0000775	chromosome, centromeric region	175	0.96197
GO:0035061	interchromatin granule	4	0.96230
GO:1990454	L-type voltage-gated calcium channel complex	5	0.96248
GO:1990031	pinceau fiber	1	0.96257
GO:0001750	photoreceptor outer segment	43	0.96261
GO:0016586	RSC-type complex	2	0.96362
GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	1	0.96363
GO:0005762	mitochondrial large ribosomal subunit	53	0.96401
GO:0009841	mitochondrial endopeptidase Clp complex	1	0.96464
GO:0005639	integral component of nuclear inner membrane	9	0.96483
GO:0000235	astral microtubule	10	0.96490
GO:0071818	BAT3 complex	3	0.96544
GO:0043564	Ku70:Ku80 complex	3	0.96551
GO:0097505	Rad6-Rad18 complex	1	0.96580
GO:0035363	histone locus body	4	0.96657
GO:0071011	precatalytic spliceosome	52	0.96698
GO:0034669	integrin alpha4-beta7 complex	1	0.96698
GO:0031315	extrinsic component of mitochondrial outer membrane	1	0.96702
GO:0000439	transcription factor TFIIH core complex	10	0.96730
GO:1990752	microtubule end	33	0.96754
GO:0031085	BLOC-3 complex	2	0.96854
GO:0035805	egg coat	2	0.96871
GO:0034719	SMN-Sm protein complex	18	0.96874
GO:0000814	ESCRT II complex	3	0.96906
GO:0008623	CHRAC	3	0.96954
GO:0000109	nucleotide-excision repair complex	12	0.96963
GO:0044666	MLL3/4 complex	13	0.97001
GO:0042827	platelet dense granule	14	0.97004
GO:0097730	non-motile cilium	98	0.97017
GO:0071564	npBAF complex	12	0.97045
GO:0071565	nBAF complex	12	0.97045
GO:0001650	fibrillar center	129	0.97075
GO:0035098	ESC/E(Z) complex	15	0.97118
GO:0071001	U4/U6 snRNP	3	0.97185
GO:0035102	PRC1 complex	14	0.97220
GO:0048188	Set1C/COMPASS complex	12	0.97229
GO:0016589	NURF complex	5	0.97265
GO:0031514	motile cilium	166	0.97276
GO:1990234	transferase complex	705	0.97279
GO:0000417	HIR complex	1	0.97311
GO:0043159	acrosomal matrix	1	0.97319
GO:0005643	nuclear pore	72	0.97328
GO:0035097	histone methyltransferase complex	66	0.97359
GO:0098875	epididymosome	1	0.97373
GO:0071007	U2-type catalytic step 2 spliceosome	30	0.97377
GO:0005896	interleukin-6 receptor complex	2	0.97410
GO:0070110	ciliary neurotrophic factor receptor complex	2	0.97410
GO:0036396	RNA N6-methyladenosine methyltransferase complex	8	0.97439
GO:0016011	dystroglycan complex	3	0.97501
GO:0071014	post-mRNA release spliceosomal complex	13	0.97520
GO:0022625	cytosolic large ribosomal subunit	52	0.97543
GO:0031417	NatC complex	3	0.97550
GO:0005690	U4atac snRNP	3	0.97604
GO:0140261	BCOR complex	1	0.97625
GO:0005814	centriole	134	0.97639
GO:0035003	subapical complex	2	0.97668
GO:0000783	nuclear telomere cap complex	10	0.97684
GO:0034718	SMN-Gemin2 complex	1	0.97700
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	32	0.97708
GO:0031510	SUMO activating enzyme complex	2	0.97735
GO:0071133	alpha9-beta1 integrin-ADAM8 complex	1	0.97761
GO:0098636	protein complex involved in cell adhesion	19	0.97768
GO:0005853	eukaryotic translation elongation factor 1 complex	4	0.97770
GO:0034708	methyltransferase complex	94	0.97788
GO:0001651	dense fibrillar component	1	0.97867
GO:0031436	BRCA1-BARD1 complex	3	0.97895
GO:0070762	nuclear pore transmembrane ring	1	0.97900
GO:0042709	succinate-CoA ligase complex	3	0.97922
GO:0000931	gamma-tubulin large complex	8	0.97958
GO:1990811	MWP complex	1	0.97996
GO:0005672	transcription factor TFIIA complex	4	0.98018
GO:0055120	striated muscle dense body	1	0.98028
GO:0000120	RNA polymerase I transcription regulator complex	4	0.98052
GO:0000813	ESCRT I complex	9	0.98068
GO:0035658	Mon1-Ccz1 complex	5	0.98078
GO:0005726	perichromatin fibrils	4	0.98099
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	12	0.98103
GO:0071261	Ssh1 translocon complex	1	0.98125
GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex	4	0.98161
GO:0097014	ciliary plasm	120	0.98169
GO:0005666	RNA polymerase III complex	18	0.98199
GO:0071797	LUBAC complex	3	0.98200
GO:0035000	oligosaccharyltransferase III complex	1	0.98237
GO:0071254	cytoplasmic U snRNP body	1	0.98240
GO:0005848	mRNA cleavage stimulating factor complex	1	0.98261
GO:0034457	Mpp10 complex	3	0.98277
GO:0071159	NF-kappaB complex	2	0.98278
GO:1990393	3M complex	5	0.98301
GO:1902495	transmembrane transporter complex	140	0.98302
GO:0098595	perivitelline space	1	0.98423
GO:1990423	RZZ complex	3	0.98428
GO:0005787	signal peptidase complex	5	0.98429
GO:0071008	U2-type post-mRNA release spliceosomal complex	3	0.98437
GO:0019005	SCF ubiquitin ligase complex	56	0.98438
GO:0016592	mediator complex	40	0.98504
GO:0031207	Sec62/Sec63 complex	1	0.98534
GO:0097541	axonemal basal plate	1	0.98567
GO:0030121	AP-1 adaptor complex	8	0.98621
GO:0031467	Cul7-RING ubiquitin ligase complex	4	0.98639
GO:0042765	GPI-anchor transamidase complex	5	0.98664
GO:0000110	nucleotide-excision repair factor 1 complex	3	0.98681
GO:0031209	SCAR complex	10	0.98700
GO:0000214	tRNA-intron endonuclease complex	4	0.98706
GO:0000781	chromosome, telomeric region	149	0.98714
GO:0120202	rod photoreceptor disc membrane	1	0.98763
GO:0060205	cytoplasmic vesicle lumen	237	0.98776
GO:0005654	nucleoplasm	3561	0.98829
GO:0005694	chromosome	1308	0.98879
GO:0005669	transcription factor TFIID complex	29	0.98900
GO:0140268	endoplasmic reticulum-plasma membrane contact site	9	0.98908
GO:0031390	Ctf18 RFC-like complex	6	0.98913
GO:0005652	nuclear lamina	10	0.98916
GO:0033553	rDNA heterochromatin	5	0.98917
GO:0017177	glucosidase II complex	2	0.98936
GO:1990429	peroxisomal importomer complex	3	0.99059
GO:0034750	Scrib-APC-beta-catenin complex	2	0.99067
GO:0030991	intraciliary transport particle A	7	0.99082
GO:0005663	DNA replication factor C complex	5	0.99093
GO:0031931	TORC1 complex	8	0.99097
GO:0031213	RSF complex	2	0.99098
GO:0044299	C-fiber	1	0.99112
GO:0032002	interleukin-28 receptor complex	1	0.99145
GO:0030127	COPII vesicle coat	15	0.99174
GO:0005813	centrosome	558	0.99179
GO:0000445	THO complex part of transcription export complex	6	0.99188
GO:0005688	U6 snRNP	20	0.99205
GO:0031680	G-protein beta/gamma-subunit complex	1	0.99207
GO:0106139	symbiont cell surface	1	0.99243
GO:0090636	outer dense plaque of desmosome	1	0.99274
GO:0090637	inner dense plaque of desmosome	1	0.99274
GO:0060053	neurofilament cytoskeleton	2	0.99285
GO:0001652	granular component	5	0.99289
GO:0008023	transcription elongation factor complex	48	0.99293
GO:0020005	symbiont-containing vacuole membrane	1	0.99297
GO:0000152	nuclear ubiquitin ligase complex	43	0.99313
GO:0016272	prefoldin complex	7	0.99357
GO:0033503	HULC complex	4	0.99364
GO:0030688	preribosome, small subunit precursor	15	0.99377
GO:0035861	site of double-strand break	68	0.99403
GO:0031428	box C/D RNP complex	6	0.99445
GO:0043527	tRNA methyltransferase complex	5	0.99457
GO:0030894	replisome	21	0.99468
GO:0030891	VCB complex	3	0.99472
GO:0019774	proteasome core complex, beta-subunit complex	10	0.99482
GO:0000151	ubiquitin ligase complex	278	0.99491
GO:0033593	BRCA2-MAGE-D1 complex	1	0.99523
GO:0070531	BRCA1-A complex	8	0.99546
GO:0071006	U2-type catalytic step 1 spliceosome	12	0.99554
GO:0016012	sarcoglycan complex	2	0.99574
GO:0019773	proteasome core complex, alpha-subunit complex	7	0.99587
GO:0106003	amyloid-beta complex	1	0.99591
GO:0000786	nucleosome	73	0.99609
GO:0016935	glycine-gated chloride channel complex	1	0.99611
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	27	0.99619
GO:0016602	CCAAT-binding factor complex	6	0.99626
GO:0070209	ASTRA complex	3	0.99661
GO:0032580	Golgi cisterna membrane	64	0.99663
GO:0090443	FAR/SIN/STRIPAK complex	4	0.99678
GO:1905370	serine-type endopeptidase complex	1	0.99684
GO:0099078	BORC complex	8	0.99689
GO:0031251	PAN complex	2	0.99692
GO:0031389	Rad17 RFC-like complex	1	0.99704
GO:0097542	ciliary tip	44	0.99719
GO:0045098	type III intermediate filament	1	0.99721
GO:0005634	nucleus	6156	0.99727
GO:0005730	nucleolus	969	0.99742
GO:0045092	interleukin-18 receptor complex	1	0.99747
GO:0000793	condensed chromosome	105	0.99747
GO:0071020	post-spliceosomal complex	2	0.99749
GO:0043076	megasporocyte nucleus	2	0.99752
GO:0005675	transcription factor TFIIH holo complex	11	0.99772
GO:0031260	pseudopodium membrane	1	0.99776
GO:0035631	CD40 receptor complex	9	0.99793
GO:0097381	photoreceptor disc membrane	5	0.99794
GO:0031011	Ino80 complex	14	0.99814
GO:0099060	integral component of postsynaptic specialization membrane	29	0.99821
GO:0005691	U6atac snRNP	2	0.99824
GO:0005834	heterotrimeric G-protein complex	18	0.99835
GO:0070516	CAK-ERCC2 complex	4	0.99848
GO:0042588	zymogen granule	10	0.99850
GO:0044613	nuclear pore central transport channel	7	0.99860
GO:0005761	mitochondrial ribosome	80	0.99869
GO:0001931	uropod	7	0.99888
GO:0000346	transcription export complex	10	0.99906
GO:0097470	ribbon synapse	8	0.99927
GO:0070319	Golgi to plasma membrane transport vesicle	1	0.99932
GO:0031298	replication fork protection complex	2	0.99937
GO:1902562	H4 histone acetyltransferase complex	31	0.99938
GO:0016939	kinesin II complex	3	0.99946
GO:0098983	symmetric, GABA-ergic, inhibitory synapse	3	0.99947
GO:0005689	U12-type spliceosomal complex	26	0.99951
GO:0071013	catalytic step 2 spliceosome	85	0.99951
GO:0071005	U2-type precatalytic spliceosome	50	0.99956
GO:0000407	phagophore assembly site	32	0.99957
GO:0005686	U2 snRNP	22	0.99959
GO:0098985	asymmetric, glutamatergic, excitatory synapse	2	0.99964
GO:0033185	dolichol-phosphate-mannose synthase complex	3	0.99965
GO:0070847	core mediator complex	8	0.99968
GO:0071004	U2-type prespliceosome	16	0.99970
GO:0034693	U11/U12 snRNP	1	0.99970
GO:0005687	U4 snRNP	13	0.99976
GO:0005948	acetolactate synthase complex	1	0.99977
GO:0071920	cleavage body	2	0.99978
GO:0016591	RNA polymerase II, holoenzyme	72	0.99981
GO:0072669	tRNA-splicing ligase complex	8	0.99984
GO:0009360	DNA polymerase III complex	1	0.99986
GO:0005683	U7 snRNP	7	0.99987
GO:0033596	TSC1-TSC2 complex	2	0.99989
GO:0001741	XY body	13	0.99989
GO:0090730	Las1 complex	1	0.99993
GO:0046540	U4/U6 x U5 tri-snRNP complex	52	0.99993
GO:0032302	MutSbeta complex	2	0.99995
GO:0016580	Sin3 complex	11	0.99997
GO:0005682	U5 snRNP	23	0.99997
GO:0030678	mitochondrial ribonuclease P complex	3	0.99999
GO:0016600	flotillin complex	8	0.99999
GO:1903440	amylin receptor complex	1	1.00000
GO:0000313	organellar ribosome	80	1.00000
GO:0000314	organellar small ribosomal subunit	26	1.00000
GO:0000315	organellar large ribosomal subunit	53	1.00000
GO:0044216	other organism cell	1	1.00000
GO:0044217	other organism part	1	1.00000
